feature	a0	a0.1	a0.2	a0.3	a0.4	a0.5	a0.6	a0.7	a0.8	a0.9	a1
2470946 [Cell Cycl]	1	0.999004003983984	1	1	1	1	1	1	1	1	1
1650814 [ECM Org]	1	1	1	1	1	1	1	1	1	1	1
8948216 [ECM Org]	1	1	1	1	1	1	1	1	1	1	1
1442490 [ECM Org]	1	1	1	1	1	1	1	1	1	1	1
1474290 [ECM Org]	1	1	1	1	1	1	1	1	1	1	1
140875 [Hemost]	1	1	1	1	1	1	1	1	1	1	1
8948700 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
166658 [Imm Sys]	1	1	1	1	1	1	1	1	1	1	1
6799198 [Metab]	1	1	1	1	1	1	1	1	1	1	1
2514853 [Cell Cycl]	1	1	1	1	1	1	1	1	1	1	1
2299718 [Cell Cycl]	1	1	1	1	1	1	1	1	1	1	1
177135 [Metab]	1	0.999004003983984	1	1	1	1	1	1	1	1	1
159424 [Metab]	1	0.999000003999984	1	1	1	1	1	1	1	1	1
177162 [Metab]	1	1	1	1	1	1	1	1	1	1	1
177128 [Metab]	1	0.997004011983952	1	1	1	1	1	1	1	1	1
5674400 [Disease]	1	0.999016003935984	1	1	1	1	1	1	1	1	1
2219530 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5637810 [Disease]	1	0.999020003919984	1	1	1	1	1	1	1	1	1
1236382 [Disease]	1	0.998036007855969	1	1	1	1	1	1	1	1	1
2691232 [Disease]	1	1	1	1	1	1	1	1	1	1	1
2894862 [Disease]	1	1	1	1	1	1	1	1	1	1	1
2644606 [Disease]	1	1	1	1	1	1	1	1	1	1	1
2660826 [Disease]	1	1	1	1	1	1	1	1	1	1	1
176407 [Cell Cycl]	1	1	1	1	1	1	1	1	1	1	1
6814122 [Metab Prot]	1	0.999008003967984	1	1	1	1	1	1	1	1	1
389958 [Metab Prot]	1	0.000367998528005888	0.00115999536001856	0.0484558061767753	0.209963160147359	0.481422074311703	0.653817384730461	0.834236663053348	0.936056255774977	0.986016055935776	0.997000011999952
388841 [Imm Sys]	1	1	1	1	1	1	1	1	1	1	1
71288 [Metab]	1	1	1	1	1	1	1	1	1	1	1
166786 [Imm Sys]	1	1	1	1	1	1	1	1	1	1	1
8949613 [Org Biog]	1	1	1	1	1	1	1	1	1	1	1
1236973 [Imm Sys]	1	1	1	1	1	1	1	1	1	1	1
1236978 [Imm Sys]	1	1	1	1	1	1	1	1	1	1	1
2243919 [ECM Org]	1	1	1	1	1	1	1	1	1	1	1
69273 [Cell Cycl]	1	1	1	1	1	1	1	1	1	1	1
69656 [Cell Cycl]	1	0.993024027903888	1	1	1	1	1	1	1	1	1
69231 [Cell Cycl]	1	0.981096075615698	0.997012011951952	1	1	1	1	1	1	1	1
69202 [Cell Cycl]	1	0.992020031919872	1	1	1	1	1	1	1	1	1
1614603 [Metab]	1	1	1	1	1	1	1	1	1	1	1
211897 [Metab]	1	0.993004027983888	0.999000003999984	1	1	1	1	1	1	1	1
111461 [Prog Cell Death]	1	0.958328166687333	0.989060043759825	0.996012015951936	0.999000003999984	0.999000003999984	0.999004003983984	0.999004003983984	1	1	1
1280215 [Imm Sys]	1	1	1	1	1	1	1	1	1	1	1
2564830 [Metab]	1	0.990164039343843	0.996044015823937	0.997036011855953	0.998032007871969	1	0.999004003983984	1	1	1	1
1834949 [Imm Sys]	1	0.993016027935888	0.999000003999984	0.999000003999984	1	1	1	1	1	1	1
156584 [Metab]	1	0.839532641869433	0.913164347342611	0.931072275710897	0.961024155903376	0.962028151887392	0.962012151951392	0.98501205995176	0.987008051967792	0.99000003999984	0.98500005999976
379716 [Metab Prot]	1	0.733905064379742	0.837116651533394	0.884228463086148	0.939592241631033	0.925688297246811	0.946484214063144	0.962220151119396	0.962264150943396	0.971196115215539	0.978176087295651
1489509 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
2172127 [Imm Sys]	1	1	1	1	1	1	1	1	1	1	1
2424491 [Imm Sys]	1	1	1	1	1	1	1	1	1	1	1
180024 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
418885 [Dev Biol]	1	1	1	1	1	1	1	1	1	1	1
168928 [Imm Sys]	1	0.184943260226959	0.550125799496802	0.738549045803817	0.835144659421362	0.892800428798285	0.900656397374411	0.932320270718917	0.957164171343315	0.95815216739133	0.974128103487586
3134963 [Imm Sys]	1	1	1	1	1	1	1	1	1	1	1
73893 [DNA Repair]	1	0.994032023871904	0.999004003983984	1	1	1	1	1	1	1	1
5696394 [DNA Repair]	1	0.997000011999952	1	0.999000003999984	1	1	1	1	1	1	1
73942 [DNA Repair]	1	1	1	1	1	1	1	1	1	1	1
2559586 [Cell Resp]	1	0.999008003967984	1	1	1	1	1	1	1	1	1
5693606 [DNA Repair]	1	0.999016003935984	1	1	1	1	1	1	1	1	1
5693532 [DNA Repair]	1	1	1	1	1	1	1	1	1	1	1
73894 [DNA Repair]	1	0.998000007999968	1	1	1	1	1	1	1	1	1
69306 [DNA Repl]	1	1	1	1	1	1	1	1	1	1	1
69002 [DNA Repl]	1	1	1	1	1	1	1	1	1	1	1
5334118 [Gene Expr]	1	1	1	1	1	1	1	1	1	1	1
68952 [Cell Cycl]	1	1	1	1	1	1	1	1	1	1	1
69190 [Cell Cycl]	1	1	1	1	1	1	1	1	1	1	1
376172 [Dev Biol]	1	1	1	1	1	1	1	1	1	1	1
3769402 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
429947 [Metab RNA]	1	0.927724289102844	0.981108075567698	0.99501201995192	0.996008015967936	0.999008003967984	0.998008007967968	0.999008003967984	1	0.999000003999984	1
429914 [Metab RNA]	1	1	1	1	1	1	1	1	1	1	1
73887 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
5607761 [Imm Sys]	1	0.999008003967984	1	1	1	1	1	1	1	1	1
5621480 [Imm Sys]	1	1	1	1	1	1	1	1	1	1	1
5682113 [Disease]	1	0.997040011839953	0.998000007999968	0.999012003951984	1	1	1	1	0.999000003999984	1	1
5682294 [Disease]	1	0.941188235247059	0.979420082319671	0.99311602753589	0.998036007855969	0.99315202739189	0.997040011839953	1	1	0.999008003967984	0.999020003919984
5688399 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5683678 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5678520 [Disease]	1	0.973200107199571	0.996012015951936	0.99502401990392	0.998008007967968	0.996012015951936	1	1	0.998000007999968	1	0.997000011999952
5678771 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5683371 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5679001 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5690338 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5683177 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5678420 [Disease]	1	0.999028003887984	1	1	1	1	1	1	1	1	1
5684045 [Disease]	1	0.999024003903984	0.999020003919984	0.998036007855969	1	1	1	1	1	1	1
5683329 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5679096 [Disease]	1	0.994028023887904	0.996020015919936	0.997004011983952	0.999000003999984	0.999000003999984	1	1	1	1	0.999000003999984
5679090 [Disease]	1	0.994028023887904	0.996020015919936	0.997004011983952	0.999000003999984	0.999000003999984	1	1	1	1	1
5579031 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579007 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5578997 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4549380 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4551295 [Disease]	1	1	1	1	1	1	0.999008003967984	1	1	1	1
4720489 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5633231 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4549349 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4720475 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4724289 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4724325 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4720454 [Disease]	1	0.999012003951984	0.996068015727937	0.999012003951984	0.999020003919984	0.999020003919984	0.996040015839937	1	1	1	0.999012003951984
3359462 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619099 [Disease]	1	1	1	0.999032003871985	0.999008003967984	1	0.999008003967984	1	1	1	1
9036092 [Disease]	1	1	1	1	1	1	1	1	1	1	0.999012003951984
4420332 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5083635 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3560801 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3656244 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3560783 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3371598 [Disease]	1	1	1	1	1	1	1	1	1	1	1
9605310 [Disease]	1	1	1	1	1	1	1	1	1	1	1
9616334 [Disease]	1	0.999024003903984	1	0.998012007951968	1	1	1	1	1	1	1
9629232 [Disease]	1	1	1	1	1	1	1	1	1	1	1
9616333 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5083632 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3359485 [Disease]	1	0.999028003887984	1	1	1	1	1	1	1	1	1
5678895 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3595174 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3595172 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3656225 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3595177 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619060 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5688890 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5688849 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3359463 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579026 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579017 [Disease]	1	0.999016003935984	1	1	1	1	1	1	1	1	1
5579028 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579030 [Disease]	1	0.935416258334967	0.987228051087796	0.990156039375843	0.997040011839953	0.998016007935968	0.998032007871969	0.999008003967984	0.996016015935936	1	0.999008003967984
5579000 [Disease]	1	0.999024003903984	1	0.998032007871969	0.999008003967984	1	0.999028003887984	1	1	1	1
5579021 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579010 [Disease]	1	0.510765956936172	0.571489714041144	0.600761596953612	0.806312774748901	0.633017467930128	0.642885428458286	0.838976644093424	0.833952664189343	0.867412530349879	0.720545117819529
5579015 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579004 [Disease]	1	1	1	0.999020003919984	1	1	0.999036003855985	1	1	1	1
5578996 [Disease]	1	0.456330174679301	0.642769428922284	0.777276890892436	0.819172723309107	0.827316690733237	0.850132599469602	0.896536413854345	0.906404374382502	0.923360306558774	0.930432278270887
5579014 [Disease]	1	0.965804136783453	0.982344070623718	0.989208043167827	0.995060019759921	0.991152035391858	0.989212043151827	0.999012003951984	0.998024007903968	0.998032007871969	0.996056015775937
5579027 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579011 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579005 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579013 [Disease]	1	0.983336066655733	0.998060007759969	0.999020003919984	0.998028007887968	1	1	1	1	1	1
4755609 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4755583 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4549356 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4717374 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4719377 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4719360 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3656253 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3656237 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579019 [Disease]	1	0.965368138527446	0.988088047647809	0.996032015871936	0.994020023919904	0.994044023823905	0.996024015903936	0.998008007967968	0.997000011999952	1	1
5609977 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5609976 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5083636 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5083625 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5609978 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619073 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5578999 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4085023 [Disease]	1	0.999020003919984	1	1	1	1	1	1	1	1	1
5579022 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4085011 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579006 [Disease]	1	0.999024003903984	0.999016003935984	1	1	1	1	1	1	1	1
3656234 [Disease]	1	0.927964288142847	0.940496238015048	0.951096195615218	0.978324086703653	0.962724149103404	0.964804140783437	0.97438010247959	0.980292078831685	0.980240079039684	0.958716165135339
3656248 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619056 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3371599 [Disease]	1	0.992056031775873	0.998008007967968	0.996008015967936	1	0.999000003999984	1	1	0.999000003999984	0.999000003999984	1
5083627 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5083630 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3359458 [Disease]	1	0.997060011759953	0.996092015631937	0.995088019647921	1	0.997056011775953	1	1	0.999008003967984	0.999008003967984	1
4793950 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579012 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579024 [Disease]	1	0.999008003967984	1	1	1	1	1	1	1	1	1
4793952 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3359475 [Disease]	1	0.997028011887952	1	1	1	1	1	1	1	1	1
3359471 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3359474 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3359473 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4793954 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4687000 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4043916 [Disease]	1	0.946104215583138	0.962672149311403	0.964580141679433	0.985116059535762	0.973344106623574	0.970420118319527	0.986124055503778	0.980208079167683	0.987128051487794	0.961472154111384
3359469 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3359467 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3359478 [Disease]	1	0.997028011887952	1	1	1	1	1	1	1	1	1
9608287 [Disease]	1	1	1	1	1	1	1	1	1	1	1
9608290 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5545483 [Disease]	1	0.999012003951984	0.999004003983984	1	1	1	0.999012003951984	1	1	1	1
5632928 [Disease]	1	0.976436094255623	0.996072015711937	1	0.999012003951984	0.999016003935984	1	1	1	1	1
5632927 [Disease]	1	0.999040003839985	1	1	1	1	1	1	1	1	1
5632968 [Disease]	1	0.958652165391338	0.990140039439842	0.999008003967984	0.998020007919968	0.997032011871953	0.998024007903968	1	1	1	1
5632987 [Disease]	1	0.999012003951984	0.999004003983984	1	1	1	0.999012003951984	1	1	1	1
4341670 [Disease]	1	0.709753160987356	0.866760532957868	0.904124383502466	0.958352166591334	0.963328146687413	0.966348134607462	0.986112055551778	0.99503201987192	0.994056023775905	0.98812804748781
9630222 [Disease]	1	1	1	1	1	1	1	1	1	1	1
9630221 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5578998 [Disease]	1	0.999008003967984	0.999016003935984	1	1	1	0.998004007983968	0.998004007983968	1	1	1
3560796 [Disease]	1	0.999004003983984	1	1	1	1	1	1	1	1	1
5609974 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4043911 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5083628 [Disease]	1	0.943068227727089	0.948792204831181	0.956568173727305	0.975268098927604	0.963364146543414	0.961356154575382	0.978168087327651	0.98311206755173	0.984120063519746	0.967172131311475
5083633 [Disease]	1	0.968596125615498	0.970432118271527	0.981304074783701	0.989108043567826	0.989148043407826	0.985144059423762	0.993036027855889	0.997032011871953	0.989040043839825	0.994052023791905
5083629 [Disease]	1	0.968596125615498	0.970432118271527	0.981304074783701	0.989108043567826	0.989148043407826	0.985144059423762	0.993036027855889	0.997032011871953	0.989040043839825	0.996028015887936
4570571 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619042 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5687868 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619048 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619104 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619087 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619039 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619070 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619035 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619076 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619067 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619062 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619111 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619071 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619066 [Disease]	1	0.983284066863733	0.997024011903952	0.991116035535858	0.998000007999968	1	0.997028011887952	1	1	0.999008003967984	1
5619053 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619077 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619055 [Disease]	1	0.985196059215763	0.98625205499178	0.991116035535858	0.992076031695873	0.998028007887968	0.996044015823937	0.996024015903936	0.997036011855953	0.999000003999984	0.998028007887968
5619036 [Disease]	1	0.779768880924476	0.805204779180883	0.826636693453226	0.874188503245987	0.865908536365855	0.860960556157775	0.914808340766637	0.907912368350527	0.906940372238511	0.887464450142199
3560792 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619085 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619046 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619108 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619063 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619043 [Disease]	1	0.944712221151115	0.986148055407778	0.994072023711905	0.998032007871969	0.996028015887936	0.999004003983984	1	1	1	1
5619068 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619098 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619047 [Disease]	1	0.726501093995624	0.810364758540966	0.855412578349687	0.895388418446326	0.886488454046184	0.88565245739017	0.934724261102956	0.917808328766685	0.942560229759081	0.920964316142735
5619061 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619040 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619045 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619097 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619037 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619072 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619083 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619078 [Disease]	1	1	0.999016003935984	0.999020003919984	1	0.999032003871985	1	1	1	1	1
5579020 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619041 [Disease]	1	0.997052011791953	0.998056007775969	1	1	1	1	0.999008003967984	1	1	1
5619088 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619113 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5655799 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619049 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619050 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619054 [Disease]	1	0.998064007743969	0.997060011759953	0.994156023375906	0.997056011775953	0.989240043039828	0.988232047071812	0.999020003919984	0.998024007903968	0.995060019759921	0.981364074543702
5656364 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5658208 [Disease]	1	1	1	0.999020003919984	1	1	1	1	1	1	1
5619096 [Disease]	1	0.999024003903984	1	1	1	0.998040007839969	0.999032003871985	1	1	1	0.999008003967984
5619044 [Disease]	1	0.195247219011124	0.439910240359039	0.629461482154071	0.724829100683597	0.754660981356075	0.781988872044512	0.859688561245755	0.881444474222103	0.872628509485962	0.878904484382062
5619109 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619081 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5660862 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5660883 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619092 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619052 [Disease]	1	0.990128039487842	0.993076027695889	0.995036019855921	1	0.998016007935968	0.997016011935952	0.999016003935984	1	1	0.998008007967968
5619110 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619058 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619095 [Disease]	1	0.101059595761617	0.431710273158907	0.675665297338811	0.828816684733261	0.840184639261443	0.880464478142087	0.93062027751889	0.955376178495286	0.954336182655269	0.96434814260743
4755579 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3656243 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579032 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3359454 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5578995 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5619107 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579002 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5579016 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5688031 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5688354 [Disease]	1	1	0.999024003903984	1	1	1	1	1	1	1	0.998040007839969
3323169 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3296469 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3296482 [Disease]	1	1	1	1	1	1	1	1	1	1	1
1461973 [Imm Sys]	1	1	1	1	1	1	1	1	1	1	1
4641257 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
4641258 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
916853 [Neur Sys]	1	1	1	1	1	1	1	1	1	1	1
5610780 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
5610783 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
195253 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
1614558 [Metab]	1	1	1	1	1	1	1	1	1	1	1
1474228 [ECM Org]	1	1	1	1	1	1	1	1	1	1	1
5467343 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5467345 [Disease]	1	1	1	1	1	1	1	1	1	1	1
4419969 [Cell Cycl]	1	1	1	1	1	1	1	1	1	1	1
606279 [Cell Cycl]	1	1	1	1	1	1	1	1	1	1	1
73927 [DNA Repair]	1	0.999024003903984	1	1	1	1	1	1	1	1	1
73928 [DNA Repair]	1	0.999024003903984	1	1	1	1	1	1	1	1	1
8862803 [Disease]	1	1	1	1	1	1	1	1	1	1	1
2022923 [Metab]	1	1	1	1	1	1	1	1	1	1	1
3299685 [Cell Resp]	1	1	1	1	1	1	1	1	1	1	1
5688426 [Metab Prot]	1	0.996016015935936	1	1	1	1	1	1	1	1	1
1266738 [Dev Biol]	1	1	1	1	1	1	1	1	1	1	1
8935690 [Dig Abs]	1	0.618069527721889	0.849416602333591	0.919172323310707	0.969280122879508	0.984152063391746	0.997044011823953	0.998020007919968	0.998004007983968	0.997016011935952	1
8963743 [Dig Abs]	1	1	1	1	1	1	1	1	1	1	1
189085 [Dig Abs]	1	1	1	1	1	1	1	1	1	1	1
192456 [Dig Abs]	1	1	1	1	1	1	1	1	1	1	1
69416 [Prog Cell Death]	1	1	1	1	1	1	1	1	1	1	1
4641262 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
1643685 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3781860 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3906995 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3560782 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5609975 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5687613 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5602358 [Disease]	1	1	1	1	1	1	1	1	1	1	1
2474795 [Disease]	1	1	1	1	1	1	1	1	1	1	1
9605308 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5260271 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5423599 [Disease]	1	0.97252010991956	0.995072019711921	0.999008003967984	0.999020003919984	0.998036007855969	0.998020007919968	0.999000003999984	1	1	1
5663084 [Disease]	1	1	1	1	1	1	1	1	1	1	1
3781865 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5668914 [Disease]	1	1	1	1	1	1	1	1	1	1	1
5663202 [Disease]	1	1	1	1	1	1	1	1	1	1	1
114516 [Hemost]	1	1	1	1	1	1	1	1	1	1	1
5619115 [Disease]	1	1	1	1	1	1	1	1	1	1	1
110357 [DNA Repair]	1	1	1	1	1	1	1	1	1	1	1
75205 [Hemost]	1	1	1	1	1	1	1	1	1	1	1
212676 [Neur Sys]	1	0.000127999488002048	0.00015999936000256	0.00015999936000256	0.000207999168003328	0.0002999988000048	0.00969596121615513	0.0897876408494366	0.249743001027996	0.472450110199559	0.680273278906884
379401 [Neur Sys]	1	1	1	1	1	1	1	1	1	1	1
390651 [Sig Transd]	1	0.95562417750329	0.995056019775921	0.995040019839921	0.997016011935952	0.999000003999984	0.998004007983968	1	1	1	1
8863795 [Sig Transd]	1	0.942108231567074	0.99309602761589	0.999008003967984	0.999008003967984	0.998016007935968	1	1	1	1	1
1358803 [Sig Transd]	1	0.996112015551938	0.999016003935984	1	1	0.999028003887984	1	1	1	1	1
1253288 [Sig Transd]	1	0.980500077999688	0.989240043039828	0.993200027199891	0.998040007839969	0.999024003903984	0.997080011679953	0.999008003967984	1	1	0.999008003967984
2173795 []	1	1	1	1	1	1	1	1	1	1	1
2173788 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
202424 [Imm Sys]	1	1	1	1	1	1	1	1	1	1	1
186763 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
1168372 [Imm Sys]	1	0.985056059775761	0.998004007983968	0.997000011999952	0.999000003999984	1	0.999000003999984	1	1	1	1
5654687 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
5654696 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
5654708 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
5654716 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
5696400 [DNA Repair]	1	0.99501601993592	1	1	1	1	1	1	1	1	1
6782135 [DNA Repair]	1	1	1	1	1	1	1	1	1	1	1
113510 [Cell Cycl]	1	1	1	1	1	1	1	1	1	1	1
113507 [Cell Cycl]	1	1	1	1	1	1	1	1	1	1	1
8866654 [Metab Prot]	1	0.999016003935984	1	1	1	1	1	1	1	1	1
3000178 [ECM Org]	1	1	1	1	1	1	1	1	1	1	1
2179392 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
182971 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
212718 [Sig Transd]	1	1	1	1	1	1	1	1	1	1	1
2682334 [Dev Biol]	1	1	1	1	1	1	1	1	1	1	1
3928665 [Dev Biol]	1	1	1	1	1	1	1	1	1	1	1
3928663 [Dev Biol]	1	1	1	1	1	1	1	1	1	1	1
3928662 [Dev Biol]	1	1	1	1	1	1	1	1	1	1	1
901032 [Metab Prot]	1	1	1	1	1	1	1	1	1	1	1
199977 [Metab Prot]	1	1	1	1	1	1	1	1	1	1	1
1236974 [Imm Sys]	1	1	1	1	1	1	1	1	1	1	1
8847993 [Sig Transd]	1	0.943072227711089	0.995060019759921	0.998024007903968	0.999020003919984	0.999004003983984	1	1	1	1	1
