feature	a0	a0.1	a0.2	a0.3	a0.4	a0.5	a0.6	a0.7	a0.8	a0.9	a1
163765 [Metab]	0.390442438230247	1	1	1	1	1	1	1	1	1	1
390466 [Metab Prot]	0.027871888512446	1	1	1	1	1	1	1	1	1	1
380108 [Sig Transd]	0.332010671957312	1	1	1	1	1	1	1	1	1	1
75035 [Cell Cycl]	0.0766596933612265	1	1	1	1	1	1	1	1	1	1
191273 [Metab]	0.777348890604438	1	1	1	1	1	1	1	1	1	1
6807047 [Metab]	0.976152095391618	1	1	1	1	1	1	1	1	1	1
6807062 [Metab]	0.976160095359619	1	1	1	1	1	1	1	1	1	1
6798163 [Metab]	0.000127999488002048	0.475	0.546875	0.475	0.3125	0.625	0.6	1	0.5	1	1
2022870 [Metab]	0.14939940240239	1	1	1	1	1	1	1	1	1	1
1793185 [Metab]	0.188923244307023	1	1	1	1	1	1	1	1	1	1
3247509 [Chr Org]	0.948708205167179	1	1	1	1	1	1	1	1	1	1
4839726 [Chr Org]	0.948684205263179	1	1	1	1	1	1	1	1	1	1
73886 [Cell Cycl]	0.0321198715205139	1	1	1	1	1	1	1	1	1	1
8963888 [Transp Sm Mol]	0.164043343826625	1	1	1	1	1	1	1	1	1	1
8964026 [Transp Sm Mol]	0.479042083831665	1	1	1	1	1	1	1	1	1	1
8963901 [Transp Sm Mol]	0.0986116055535778	1	1	1	1	1	1	1	1	1	1
5617833 [Org Biog]	0.00175199299202803	0.692307692307692	0.6	1	1	1	1	1	1	1	1
400253 [Circ Cl]	0.00558397766408934	1	1	1	1	1	1	1	1	1	1
71403 [Metab]	0.745561017755929	1	1	1	1	1	1	1	1	1	1
373076 [Sig Transd]	0.441994232023072	1	1	1	1	1	1	1	1	1	1
373080 [Sig Transd]	0.981128075487698	1	1	1	1	1	1	1	1	1	1
420499 [Sig Transd]	0.85998856004576	1	1	1	1	1	1	1	1	1	1
983169 [Imm Sys]	0.0323958704165183	1	1	1	1	1	1	1	1	1	1
9603798 [Prot Loc]	0.649737401050396	1	1	1	1	1	1	1	1	1	1
1296053 [Neur Sys]	0.239855040579838	1	1	1	1	1	1	1	1	1	1
173623 [Imm Sys]	0.261906952372191	1	1	1	1	1	1	1	1	1	1
8856828 [Ves-med Transp]	0.423422306310775	1	1	1	1	1	1	1	1	1	1
110331 [DNA Repair]	0.0446758212967148	0.857142857142857	1	1	1	1	1	1	1	1	1
110329 [DNA Repair]	0.0383278466886132	0.428571428571429	1	1	1	1	1	1	1	1	1
196741 [Metab]	0.792236831052676	1	1	1	1	1	1	1	1	1	1
196783 [Metab]	0.777336890652437	1	1	1	1	1	1	1	1	1	1
2470946 [Cell Cycl]	0.125119499522002	1	1	1	1	1	1	1	1	1	1
1650814 [ECM Org]	0.380822476710093	1	1	1	1	1	1	1	1	1	1
8948216 [ECM Org]	0.37813448746205	1	1	1	1	1	1	1	1	1	1
1442490 [ECM Org]	0.217291130835477	1	1	1	1	1	1	1	1	1	1
1474290 [ECM Org]	0.859536561853753	1	1	1	1	1	1	1	1	1	1
140875 [Hemost]	0.190751236995052	1	1	1	1	1	1	1	1	1	1
8948700 [Sig Transd]	0.824940700237199	1	1	1	1	1	1	1	1	1	1
166658 [Imm Sys]	0.288446846212615	1	1	1	1	1	1	1	1	1	1
6799198 [Metab]	0.951004195983216	1	1	1	1	1	1	1	1	1	1
2514853 [Cell Cycl]	0.0475438098247607	1	1	1	1	1	1	1	1	1	1
2299718 [Cell Cycl]	0.0359078563685745	1	1	1	1	1	1	1	1	1	1
177135 [Metab]	0.00380398478406086	0.5	1	1	1	1	1	1	1	1	1
159424 [Metab]	0.0049559801760793	1	1	1	1	1	1	1	1	1	1
177162 [Metab]	0.15313938744245	1	1	1	1	1	1	1	1	1	1
177128 [Metab]	0.00374798500805997	0.5	1	1	1	1	1	1	1	1	1
5674400 [Disease]	0.0927276290894836	0.8	1	1	1	1	1	1	1	1	1
2219530 [Disease]	0.235903056387774	1	1	1	1	1	1	1	1	1	1
5637810 [Disease]	0.217003131987472	1	1	1	1	1	1	1	1	1	1
1236382 [Disease]	0.199287202851189	0.7	1	1	1	1	1	1	1	1	1
2691232 [Disease]	0.837252650989396	1	1	1	1	1	1	1	1	1	1
2894862 [Disease]	0.510533957864169	1	1	1	1	1	1	1	1	1	1
2644606 [Disease]	0.510533957864169	1	1	1	1	1	1	1	1	1	1
2660826 [Disease]	0.202847188611246	1	1	1	1	1	1	1	1	1	1
176407 [Cell Cycl]	0.0499198003207987	1	1	1	1	1	1	1	1	1	1
6814122 [Metab Prot]	0.0130319478722085	0.666666666666667	1	1	1	1	1	1	1	1	1
389958 [Metab Prot]	2.3999904000384e-05	0.23889115368936	0.378427787934186	0.466549295774648	0.567699836867863	0.588235294117647	0.652173913043478	0.65	0.6	0.8	1
388841 [Imm Sys]	0.0578677685289259	1	1	1	1	1	1	1	1	1	1
71288 [Metab]	0.221911112355551	1	1	1	1	1	1	1	1	1	1
166786 [Imm Sys]	0.257010971956112	1	1	1	1	1	1	1	1	1	1
8949613 [Org Biog]	0.272158911364355	1	1	1	1	1	1	1	1	1	1
1236973 [Imm Sys]	0.232643069427722	1	1	1	1	1	1	1	1	1	1
1236978 [Imm Sys]	0.042435830256679	1	1	1	1	1	1	1	1	1	1
2243919 [ECM Org]	0.823620705517178	1	1	1	1	1	1	1	1	1	1
69273 [Cell Cycl]	0.060939756240975	1	1	1	1	1	1	1	1	1	1
69656 [Cell Cycl]	0.00617197531209875	0.857142857142857	1	1	1	1	1	1	1	1	1
69231 [Cell Cycl]	0.00443998224007104	0.64	1	1	1	1	1	1	1	1	1
69202 [Cell Cycl]	0.00622397510409958	0.666666666666667	1	1	1	1	1	1	1	1	1
1614603 [Metab]	0.0990356038575846	1	1	1	1	1	1	1	1	1	1
211897 [Metab]	0.00112399550401798	1	1	1	1	1	1	1	1	1	1
111461 [Prog Cell Death]	0.013375946496214	0.662650602409639	0.9375	1	1	1	1	1	1	1	1
1280215 [Imm Sys]	0.0804676781292875	1	1	1	1	1	1	1	1	1	1
2564830 [Metab]	0.121559513761945	0.619047619047619	0.666666666666667	0.6	0.777777777777778	1	1	1	1	1	1
1834949 [Imm Sys]	0.00207599169603322	0.8	1	1	1	1	1	1	1	1	1
156584 [Metab]	0.000207999168003328	0.537313432835821	0.666666666666667	0.631578947368421	0.285714285714286	0.5	0.5	0.75	1	1	1
379716 [Metab Prot]	0.00776396894412422	0.594159113796576	0.602636534839925	0.581168831168831	0.563758389261745	0.560693641618497	0.565573770491803	0.571428571428571	0.597014925373134	0.56	0.577777777777778
1489509 [Sig Transd]	0.146691413234347	1	1	1	1	1	1	1	1	1	1
2172127 [Imm Sys]	0.169051323794705	1	1	1	1	1	1	1	1	1	1
2424491 [Imm Sys]	0.0358998564005744	1	1	1	1	1	1	1	1	1	1
180024 [Sig Transd]	0.983016067935728	1	1	1	1	1	1	1	1	1	1
418885 [Dev Biol]	0.904584381662473	1	1	1	1	1	1	1	1	1	1
168928 [Imm Sys]	0.00165999336002656	0.526048284625159	0.579025110782866	0.576506955177743	0.587628865979381	0.632352941176471	0.606060606060606	0.530864197530864	0.714285714285714	0.58974358974359	0.666666666666667
3134963 [Imm Sys]	0.214755140979436	1	1	1	1	1	1	1	1	1	1
73893 [DNA Repair]	0.00285998856004576	0.888888888888889	1	1	1	1	1	1	1	1	1
5696394 [DNA Repair]	0.0147759408962364	1	1	1	1	1	1	1	1	1	1
73942 [DNA Repair]	0.87750048999804	1	1	1	1	1	1	1	1	1	1
2559586 [Cell Resp]	0.0198239207043172	1	1	1	1	1	1	1	1	1	1
5693606 [DNA Repair]	0.0122079511681953	0.4	1	1	1	1	1	1	1	1	1
5693532 [DNA Repair]	0.00953596185615257	1	1	1	1	1	1	1	1	1	1
73894 [DNA Repair]	0.0043439826240695	1	1	1	1	1	1	1	1	1	1
69306 [DNA Repl]	0.0107679569281723	1	1	1	1	1	1	1	1	1	1
69002 [DNA Repl]	0.00857596569613722	1	1	1	1	1	1	1	1	1	1
5334118 [Gene Expr]	0.0437158251366995	1	1	1	1	1	1	1	1	1	1
68952 [Cell Cycl]	0.029247883008468	1	1	1	1	1	1	1	1	1	1
69190 [Cell Cycl]	0.0145679417282331	1	1	1	1	1	1	1	1	1	1
376172 [Dev Biol]	0.239199043203827	1	1	1	1	1	1	1	1	1	1
3769402 [Sig Transd]	0.258354966580134	1	1	1	1	1	1	1	1	1	1
429947 [Metab RNA]	0.00345998616005536	0.697802197802198	0.678571428571429	0.75	1	1	1	1	1	1	1
429914 [Metab RNA]	0.0166199335202659	1	1	1	1	1	1	1	1	1	1
73887 [Sig Transd]	0.0178399286402854	1	1	1	1	1	1	1	1	1	1
5607761 [Imm Sys]	0.010375958496166	0.666666666666667	1	1	1	1	1	1	1	1	1
5621480 [Imm Sys]	0.97313610745557	1	1	1	1	1	1	1	1	1	1
5682113 [Disease]	0.0728077087691649	0.636363636363636	1	0.75	1	1	1	1	1	1	1
5682294 [Disease]	0.0433838264646941	0.644295302013423	0.69811320754717	0.7	1	0.743589743589744	1	1	1	0.666666666666667	1
5688399 [Disease]	0.881144475422098	1	1	1	1	1	1	1	1	1	1
5683678 [Disease]	0.881148475406098	1	1	1	1	1	1	1	1	1	1
5678520 [Disease]	0.0073999704001184	0.607843137254902	0.75	1	1	1	1	1	1	1	1
5678771 [Disease]	0.106739573041708	1	1	1	1	1	1	1	1	1	1
5683371 [Disease]	0.134659461362155	1	1	1	1	1	1	1	1	1	1
5679001 [Disease]	0.205975176099296	1	1	1	1	1	1	1	1	1	1
5690338 [Disease]	0.0556077775688897	1	1	1	1	1	1	1	1	1	1
5683177 [Disease]	0.653217387130452	1	1	1	1	1	1	1	1	1	1
5678420 [Disease]	0.189027243891024	0.875	1	1	1	1	1	1	1	1	1
5684045 [Disease]	0.161523353906584	0.714285714285714	0.5	1	1	1	1	1	1	1	1
5683329 [Disease]	0.73686105255579	1	1	1	1	1	1	1	1	1	1
5679096 [Disease]	0.00971596113615546	0.75	0.833333333333333	1	1	1	1	1	1	1	1
5679090 [Disease]	0.00971596113615546	0.75	0.833333333333333	1	1	1	1	1	1	1	1
5579031 [Disease]	0.973940104239583	1	1	1	1	1	1	1	1	1	1
5579007 [Disease]	0.25001499994	1	1	1	1	1	1	1	1	1	1
5578997 [Disease]	0.608013567945728	1	1	1	1	1	1	1	1	1	1
4549380 [Disease]	0.170851316594734	1	1	1	1	1	1	1	1	1	1
4551295 [Disease]	0.350786596853613	1	1	1	1	1	0.666666666666667	1	1	1	1
4720489 [Disease]	0.8562325750697	1	1	1	1	1	1	1	1	1	1
5633231 [Disease]	0.861388554445782	1	1	1	1	1	1	1	1	1	1
4549349 [Disease]	0.751640993436026	1	1	1	1	1	1	1	1	1	1
4720475 [Disease]	0.880304478782085	1	1	1	1	1	1	1	1	1	1
4724289 [Disease]	0.69190123239507	1	1	1	1	1	1	1	1	1	1
4724325 [Disease]	0.447210211159155	1	1	1	1	1	1	1	1	1	1
4720454 [Disease]	0.060687757248971	0.75	0.666666666666667	1	1	0.833333333333333	0.909090909090909	1	1	1	0.5
3359462 [Disease]	0.756352974588102	1	1	1	1	1	1	1	1	1	1
5619099 [Disease]	0.223071107715569	1	1	0.888888888888889	1	1	1	1	1	1	1
9036092 [Disease]	0.446078215687137	1	1	1	1	1	1	1	1	1	0.5
4420332 [Disease]	0.258926964292143	1	1	1	1	1	1	1	1	1	1
5083635 [Disease]	0.0242079031683873	1	1	1	1	1	1	1	1	1	1
3560801 [Disease]	0.257918968324127	1	1	1	1	1	1	1	1	1	1
3656244 [Disease]	0.256294974820101	1	1	1	1	1	1	1	1	1	1
3560783 [Disease]	0.261214955140179	1	1	1	1	1	1	1	1	1	1
3371598 [Disease]	0.613797544809821	1	1	1	1	1	1	1	1	1	1
9605310 [Disease]	0.573809704761181	1	1	1	1	1	1	1	1	1	1
9616334 [Disease]	0.0983556065775737	0.571428571428571	1	1	1	1	1	1	1	1	1
9629232 [Disease]	0.127419490322039	1	1	1	1	1	1	1	1	1	1
9616333 [Disease]	0.129535481858073	1	1	1	1	1	1	1	1	1	1
5083632 [Disease]	0.887380450478198	1	1	1	1	1	1	1	1	1	1
3359485 [Disease]	0.142099431602274	0.75	1	1	1	1	1	1	1	1	1
5678895 [Disease]	0.249775000899996	1	1	1	1	1	1	1	1	1	1
3595174 [Disease]	0.107255570977716	1	1	1	1	1	1	1	1	1	1
3595172 [Disease]	0.121147515409938	1	1	1	1	1	1	1	1	1	1
3656225 [Disease]	0.31690673237307	1	1	1	1	1	1	1	1	1	1
3595177 [Disease]	0.122131511473954	1	1	1	1	1	1	1	1	1	1
5619060 [Disease]	0.437790248839005	1	1	1	1	1	1	1	1	1	1
5688890 [Disease]	0.156107375570498	1	1	1	1	1	1	1	1	1	1
5688849 [Disease]	0.156127375490498	1	1	1	1	1	1	1	1	1	1
3359463 [Disease]	0.756204975180099	1	1	1	1	1	1	1	1	1	1
5579026 [Disease]	0.779196883212467	1	1	1	1	1	1	1	1	1	1
5579017 [Disease]	0.197459210163159	0.6	1	1	1	1	1	1	1	1	1
5579028 [Disease]	0.927172291310835	1	1	1	1	1	1	1	1	1	1
5579030 [Disease]	0.0177799288802845	0.743661971830986	0.827586206896552	0.725	0.909090909090909	1	0.555555555555556	1	0.6	1	0.333333333333333
5579000 [Disease]	0.301938792244831	0.857142857142857	1	0.444444444444444	0.333333333333333	1	0.875	1	1	1	1
5579021 [Disease]	0.837752648989404	1	1	1	1	1	1	1	1	1	1
5579010 [Disease]	0.00857996568013728	0.646025104602511	0.654929577464789	0.690595436839176	0.712328767123288	0.678138942001275	0.705729166666667	0.71	0.721774193548387	0.753501400560224	0.700934579439252
5579015 [Disease]	0.728033087867649	1	1	1	1	1	1	1	1	1	1
5579004 [Disease]	0.227387090451638	1	1	0.5	1	1	0.6	1	1	1	1
5578996 [Disease]	0.00153999384002464	0.472516389309128	0.448491155046826	0.479094076655052	0.537414965986395	0.521212121212121	0.475352112676056	0.488888888888889	0.480392156862745	0.450549450549451	0.44954128440367
5579014 [Disease]	0.0595717617129531	0.633663366336634	0.666666666666667	0.641509433962264	0.8125	0.82051282051282	0.574074074074074	0.75	0.428571428571429	0.777777777777778	0.933333333333333
5579027 [Disease]	0.876000495998016	1	1	1	1	1	1	1	1	1	1
5579011 [Disease]	0.827680689277243	1	1	1	1	1	1	1	1	1	1
5579005 [Disease]	0.510857956568174	1	1	1	1	1	1	1	1	1	1
5579013 [Disease]	0.0469918120327519	0.694117647058824	0.5	1	0.75	1	1	1	1	1	1
4755609 [Disease]	0.20438318246727	1	1	1	1	1	1	1	1	1	1
4755583 [Disease]	0.142335430658277	1	1	1	1	1	1	1	1	1	1
4549356 [Disease]	0.324138703445186	1	1	1	1	1	1	1	1	1	1
4717374 [Disease]	0.947132211471154	1	1	1	1	1	1	1	1	1	1
4719377 [Disease]	0.947156211375154	1	1	1	1	1	1	1	1	1	1
4719360 [Disease]	0.947164211343155	1	1	1	1	1	1	1	1	1	1
3656253 [Disease]	0.445682217271131	1	1	1	1	1	1	1	1	1	1
3656237 [Disease]	0.445690217239131	1	1	1	1	1	1	1	1	1	1
5579019 [Disease]	0.00651997392010432	0.731182795698925	0.826086956521739	0.888888888888889	0.833333333333333	0.583333333333333	0.857142857142857	1	1	1	1
5609977 [Disease]	0.118331526673893	1	1	1	1	1	1	1	1	1	1
5609976 [Disease]	0.868240527037892	1	1	1	1	1	1	1	1	1	1
5083636 [Disease]	0.901180395278419	1	1	1	1	1	1	1	1	1	1
5083625 [Disease]	0.92814828740685	1	1	1	1	1	1	1	1	1	1
5609978 [Disease]	0.184915260338959	1	1	1	1	1	1	1	1	1	1
5619073 [Disease]	0.902680389278443	1	1	1	1	1	1	1	1	1	1
5578999 [Disease]	0.733085067659729	1	1	1	1	1	1	1	1	1	1
4085023 [Disease]	0.0650397398410406	0.833333333333333	1	1	1	1	1	1	1	1	1
5579022 [Disease]	0.824076703693185	1	1	1	1	1	1	1	1	1	1
4085011 [Disease]	0.145523417906328	1	1	1	1	1	1	1	1	1	1
5579006 [Disease]	0.308158767364931	1	1	1	1	1	1	1	1	1	1
3656234 [Disease]	0.0432838268646925	0.678861788617886	0.645333333333333	0.723636363636364	0.780487804878049	0.653846153846154	0.668316831683168	0.708333333333333	0.662162162162162	0.80327868852459	0.777777777777778
3656248 [Disease]	0.762576949692201	1	1	1	1	1	1	1	1	1	1
5619056 [Disease]	0.979804080783677	1	1	1	1	1	1	1	1	1	1
3371599 [Disease]	0.000967996128015488	0.8	0.666666666666667	1	1	1	1	1	1	1	1
5083627 [Disease]	0.909284362862549	1	1	1	1	1	1	1	1	1	1
5083630 [Disease]	0.0334518661925352	1	1	1	1	1	1	1	1	1	1
3359458 [Disease]	0.108367566529734	0.75	0.875	0.565217391304348	1	0.4	1	1	0.666666666666667	1	1
4793950 [Disease]	0.882792468830125	1	1	1	1	1	1	1	1	1	1
5579012 [Disease]	0.0906716373134508	1	1	1	1	1	1	1	1	1	1
5579024 [Disease]	0.0230559077763689	1	1	1	1	1	1	1	1	1	1
4793952 [Disease]	0.615913536345855	1	1	1	1	1	1	1	1	1	1
3359475 [Disease]	0.0312278750884996	0.875	1	1	1	1	1	1	1	1	1
3359471 [Disease]	0.388798444806221	1	1	1	1	1	1	1	1	1	1
3359474 [Disease]	0.951940192239231	1	1	1	1	1	1	1	1	1	1
3359473 [Disease]	0.672261310954756	1	1	1	1	1	1	1	1	1	1
4793954 [Disease]	0.595825616697533	1	1	1	1	1	1	1	1	1	1
4687000 [Disease]	0.421674313302747	1	1	1	1	1	1	1	1	1	1
4043916 [Disease]	0.0358598565605738	0.628158844765343	0.568047337278107	0.63013698630137	0.6	0.666666666666667	0.707547169811321	0.625	0.735849056603774	0.393939393939394	0.512605042016807
3359469 [Disease]	0.449702201191195	1	1	1	1	1	1	1	1	1	1
3359467 [Disease]	0.449738201047196	1	1	1	1	1	1	1	1	1	1
3359478 [Disease]	0.0312318750724997	0.875	1	1	1	1	1	1	1	1	1
9608287 [Disease]	0.573917704329183	1	1	1	1	1	1	1	1	1	1
9608290 [Disease]	0.573929704281183	1	1	1	1	1	1	1	1	1	1
5545483 [Disease]	0.414798340806637	1	1	1	1	1	1	1	1	1	1
5632928 [Disease]	0.0155279378882484	0.6	0.526315789473684	1	1	1	1	1	1	1	1
5632927 [Disease]	0.0229039083843665	1	1	1	1	1	1	1	1	1	1
5632968 [Disease]	0.0109639561441754	0.634146341463415	0.527777777777778	1	0.333333333333333	0.888888888888889	0.857142857142857	1	1	1	1
5632987 [Disease]	0.414834340662637	1	1	1	1	1	1	1	1	1	1
4341670 [Disease]	0.00723997104011584	0.63801652892562	0.591836734693878	0.680851063829787	0.741573033707865	0.650602409638554	0.681818181818182	0.482758620689655	1	0.533333333333333	0.393939393939394
9630222 [Disease]	0.129591481634073	1	1	1	1	1	1	1	1	1	1
9630221 [Disease]	0.129595481618074	1	1	1	1	1	1	1	1	1	1
5578998 [Disease]	0.101707593169627	0.666666666666667	1	1	1	1	0.5	0.5	1	1	1
3560796 [Disease]	0.24247903008388	0.5	1	1	1	1	1	1	1	1	1
5609974 [Disease]	0.260386958452166	1	1	1	1	1	1	1	1	1	1
4043911 [Disease]	0.30687077251691	1	1	1	1	1	1	1	1	1	1
5083628 [Disease]	0.0410918356326575	0.615671641791045	0.557788944723618	0.559440559440559	0.617647058823529	0.521739130434783	0.611111111111111	0.581395348837209	0.586206896551724	0.516129032258065	0.681818181818182
5083633 [Disease]	0.0612957548169807	0.6	0.660550458715596	0.454545454545455	0.392857142857143	0.394736842105263	0.72972972972973	0.6	0.777777777777778	0.727272727272727	0.428571428571429
5083629 [Disease]	0.0613197547209811	0.6	0.660550458715596	0.454545454545455	0.392857142857143	0.394736842105263	0.72972972972973	0.6	0.777777777777778	0.727272727272727	0.375
4570571 [Disease]	0.580337678649285	1	1	1	1	1	1	1	1	1	1
5619042 [Disease]	0.893972424110304	1	1	1	1	1	1	1	1	1	1
5687868 [Disease]	0.949932200271199	1	1	1	1	1	1	1	1	1	1
5619048 [Disease]	0.264806940772237	1	1	1	1	1	1	1	1	1	1
5619104 [Disease]	0.836372654509382	1	1	1	1	1	1	1	1	1	1
5619087 [Disease]	0.263838944644221	1	1	1	1	1	1	1	1	1	1
5619039 [Disease]	0.577913688345247	1	1	1	1	1	1	1	1	1	1
5619070 [Disease]	0.977996088015648	1	1	1	1	1	1	1	1	1	1
5619035 [Disease]	0.966072135711457	1	1	1	1	1	1	1	1	1	1
5619076 [Disease]	0.940668237327051	1	1	1	1	1	1	1	1	1	1
5619067 [Disease]	0.932780268878925	1	1	1	1	1	1	1	1	1	1
5619062 [Disease]	0.592953628185487	1	1	1	1	1	1	1	1	1	1
5619111 [Disease]	0.280538877844489	1	1	1	1	1	1	1	1	1	1
5619071 [Disease]	0.66313334746661	1	1	1	1	1	1	1	1	1	1
5619066 [Disease]	0.0149799400802397	0.805555555555556	0.571428571428571	0.7	1	1	0.625	1	1	0.333333333333333	1
5619053 [Disease]	0.978880084479662	1	1	1	1	1	1	1	1	1	1
5619077 [Disease]	0.694845220619118	1	1	1	1	1	1	1	1	1	1
5619055 [Disease]	0.0642637429450282	0.76	0.765625	0.6	0.8	0.75	0.666666666666667	0.714285714285714	0.6	1	0.625
5619036 [Disease]	0.0808076767692929	0.362672322375398	0.408977556109726	0.436363636363636	0.399328859060403	0.50418410041841	0.486761710794297	0.482758620689655	0.458515283842795	0.474576271186441	0.542234332425068
3560792 [Disease]	0.14438742245031	1	1	1	1	1	1	1	1	1	1
5619085 [Disease]	0.175559297762809	1	1	1	1	1	1	1	1	1	1
5619046 [Disease]	0.807068771724913	1	1	1	1	1	1	1	1	1	1
5619108 [Disease]	0.796536813852745	1	1	1	1	1	1	1	1	1	1
5619063 [Disease]	0.371210515157939	1	1	1	1	1	1	1	1	1	1
5619043 [Disease]	0.00343198627205491	0.715083798882682	0.789473684210526	0.684210526315789	0.777777777777778	0.75	0.5	1	1	1	1
5619068 [Disease]	0.704317182731269	1	1	1	1	1	1	1	1	1	1
5619098 [Disease]	0.424014303942784	1	1	1	1	1	1	1	1	1	1
5619047 [Disease]	0.0129839480642077	0.601731601731602	0.624413145539906	0.601317957166392	0.53735632183908	0.539473684210526	0.521739130434783	0.60989010989011	0.596059113300493	0.539007092198582	0.495967741935484
5619061 [Disease]	0.82189671241315	1	1	1	1	1	1	1	1	1	1
5619040 [Disease]	0.335266658933364	1	1	1	1	1	1	1	1	1	1
5619045 [Disease]	0.188163247347011	1	1	1	1	1	1	1	1	1	1
5619097 [Disease]	0.673673305306779	1	1	1	1	1	1	1	1	1	1
5619037 [Disease]	0.457162171351315	1	1	1	1	1	1	1	1	1	1
5619072 [Disease]	0.313866744533022	1	1	1	1	1	1	1	1	1	1
5619083 [Disease]	0.929220283118868	1	1	1	1	1	1	1	1	1	1
5619078 [Disease]	0.117187531249875	1	0.6	0.666666666666667	1	1	1	1	1	1	1
5579020 [Disease]	0.649829400682397	1	1	1	1	1	1	1	1	1	1
5619041 [Disease]	0.110327558689765	0.928571428571429	0.866666666666667	1	1	1	1	0.666666666666667	1	1	1
5619088 [Disease]	0.657457370170519	1	1	1	1	1	1	1	1	1	1
5619113 [Disease]	0.528209887160451	1	1	1	1	1	1	1	1	1	1
5655799 [Disease]	0.278190887236451	1	1	1	1	1	1	1	1	1	1
5619049 [Disease]	0.43813024747901	1	1	1	1	1	1	1	1	1	1
5619050 [Disease]	0.393414426342295	1	1	1	1	1	1	1	1	1	1
5619054 [Disease]	0.0861556553773785	0.941176470588235	0.75	0.7	0.8	0.688524590163934	0.728813559322034	0.833333333333333	0.714285714285714	0.6875	0.706521739130435
5656364 [Disease]	0.793288826844693	1	1	1	1	1	1	1	1	1	1
5658208 [Disease]	0.0762716949132203	1	1	0.333333333333333	1	1	1	1	1	1	1
5619096 [Disease]	0.3375266498934	0.857142857142857	1	1	1	1	0.666666666666667	1	1	1	1
5619044 [Disease]	0.00361598553605786	0.500558160303639	0.540198426274376	0.545293072824156	0.564948453608247	0.547314578005115	0.55	0.575757575757576	0.516574585635359	0.512254901960784	0.513626834381551
5619109 [Disease]	0.845092619629522	1	1	1	1	1	1	1	1	1	1
5619081 [Disease]	0.438482246071016	1	1	1	1	1	1	1	1	1	1
5660862 [Disease]	0.337086651653393	1	1	1	1	1	1	1	1	1	1
5660883 [Disease]	0.528285886856453	1	1	1	1	1	1	1	1	1	1
5619092 [Disease]	0.278450886196455	1	1	1	1	1	1	1	1	1	1
5619052 [Disease]	0.0302758788964844	0.696969696969697	0.7	0.8	1	0.8	0.8	0.2	1	1	1
5619110 [Disease]	0.371482514069944	1	1	1	1	1	1	1	1	1	1
5619058 [Disease]	0.375286498854005	1	1	1	1	1	1	1	1	1	1
5619095 [Disease]	0.00143199427202291	0.570756934649741	0.606112054329372	0.658154859967051	0.620689655172414	0.623636363636364	0.602179836512262	0.621794871794872	0.789473684210526	0.635294117647059	0.5
4755579 [Disease]	0.804716781132875	1	1	1	1	1	1	1	1	1	1
3656243 [Disease]	0.264746941012236	1	1	1	1	1	1	1	1	1	1
5579032 [Disease]	0.0534637861448554	1	1	1	1	1	1	1	1	1	1
3359454 [Disease]	0.38310246759013	1	1	1	1	1	1	1	1	1	1
5578995 [Disease]	0.602301590793637	1	1	1	1	1	1	1	1	1	1
5619107 [Disease]	0.647281410874357	1	1	1	1	1	1	1	1	1	1
5579002 [Disease]	0.568825724697101	1	1	1	1	1	1	1	1	1	1
5579016 [Disease]	0.448218207127171	1	1	1	1	1	1	1	1	1	1
5688031 [Disease]	0.62436150255399	1	1	1	1	1	1	1	1	1	1
5688354 [Disease]	0.429442282230871	1	0.571428571428571	1	1	1	1	1	1	1	0.818181818181818
3323169 [Disease]	0.00484798060807757	1	1	1	1	1	1	1	1	1	1
3296469 [Disease]	0.854084583661665	1	1	1	1	1	1	1	1	1	1
3296482 [Disease]	0.13625145499418	1	1	1	1	1	1	1	1	1	1
1461973 [Imm Sys]	0.742877028491886	1	1	1	1	1	1	1	1	1	1
4641257 [Sig Transd]	0.273646905412378	1	1	1	1	1	1	1	1	1	1
4641258 [Sig Transd]	0.128911484354063	1	1	1	1	1	1	1	1	1	1
916853 [Neur Sys]	0.00667197331210675	1	1	1	1	1	1	1	1	1	1
5610780 [Sig Transd]	0.119423522305911	1	1	1	1	1	1	1	1	1	1
5610783 [Sig Transd]	0.0865476538093848	1	1	1	1	1	1	1	1	1	1
195253 [Sig Transd]	0.307826768692925	1	1	1	1	1	1	1	1	1	1
1614558 [Metab]	0.00393598425606298	1	1	1	1	1	1	1	1	1	1
1474228 [ECM Org]	0.163951344194623	1	1	1	1	1	1	1	1	1	1
5467343 [Disease]	0.483782064871741	1	1	1	1	1	1	1	1	1	1
5467345 [Disease]	0.966448134207463	1	1	1	1	1	1	1	1	1	1
4419969 [Cell Cycl]	0.0120039519841921	1	1	1	1	1	1	1	1	1	1
606279 [Cell Cycl]	0.0565157739369043	1	1	1	1	1	1	1	1	1	1
73927 [DNA Repair]	0.0451118195527218	0.857142857142857	1	1	1	1	1	1	1	1	1
73928 [DNA Repair]	0.0387718449126203	0.428571428571429	1	1	1	1	1	1	1	1	1
8862803 [Disease]	0.0525157899368403	1	1	1	1	1	1	1	1	1	1
2022923 [Metab]	0.0848476606093576	1	1	1	1	1	1	1	1	1	1
3299685 [Cell Resp]	0.448022207911168	1	1	1	1	1	1	1	1	1	1
5688426 [Metab Prot]	0.00488398046407814	0.8	1	1	1	1	1	1	1	1	1
1266738 [Dev Biol]	0.304198783204867	1	1	1	1	1	1	1	1	1	1
