feature	a0	a0.1	a0.2	a0.3	a0.4	a0.5	a0.6	a0.7	a0.8	a0.9	a1
8955332 [Metab Prot]	7.25430028269755e-06	0	0	0	0	0	0	0	0	0	0
5576891 [Muscl contr]	5.24299616210438e-06	0	0	0	0	0	0	0	0	0	0
5694530 [Metab Prot]	8.27886433040068e-06	0	0	0	0	0	0	0	0	0	0
8856825 [Ves-med Transp]	7.75303635949348e-06	0	0	0	0	0	0	0	0	0	0
5620920 [Org Biog]	7.62283405727293e-06	0	0	0	0	0	0	0	0	0	0
71262 [Metab]	6.94260329690885e-06	0	0	0	0	0	0	0	0	0	0
140534 [Prog Cell Death]	8.64218213065015e-06	0	0	0	0	0	0	0	0	0	0
418889 [Prog Cell Death]	8.10200296874158e-06	0	0	0	0	0	0	0	0	0	0
5357769 [Prog Cell Death]	6.48058846899704e-06	0	0	0	0	0	0	0	0	0	0
264870 [Prog Cell Death]	7.03408218780364e-06	0	0	0	0	0	0	0	0	0	0
209905 [Metab]	1.0499055928927e-05	0	0.00521539695627274	0	0	0	0	0	0	8.67361737988404e-19	0.0490590819159349
426117 [Transp Sm Mol]	8.1905504934764e-06	0	0	0	0	0	0	0	0	0	0
174184 [Cell Cycl]	6.64184602288392e-06	0	0	0	0	0	0	0	0	0	0
1640170 [Cell Cycl]	6.11193693986509e-06	0	0	0	0	0	0	0	0	0	0
69620 [Cell Cycl]	6.2531460145849e-06	0	0	0	0	0	0	0	0	0	0
69278 [Cell Cycl]	6.20743887770521e-06	0	0	0	0	0	0	0	0	0	0
204998 [Sig Transd]	4.34161672531222e-06	0	0	0	0	0	0	0	0	0	0
446728 [C-C Comm]	5.63431102956196e-06	0	0	0	0	0	0	0	0	0	0
202733 [Hemost]	6.23505544836407e-06	0	0	0	0	0	0	0	0	0	0
1500931 [C-C Comm]	5.14701929346456e-06	0	0	0	0	0	0	0	0	0	0
421270 [C-C Comm]	6.49997486551821e-06	0	0	0	0	0	0	0	0	0	0
446353 [C-C Comm]	7.09128729489774e-06	0	0	0	0	0	0	0	0	0	0
2559583 [Cell Resp]	6.279695806695e-06	0.000200584701473411	0	0	0	0	0	0	0	0	0
189200 [Transp Sm Mol]	9.39103503580722e-06	0	0	0	0	0	0	0	0	0	0
3371556 [Cell Resp]	8.0138642149726e-06	0	0	0	0	0	0	0	0	0	0
1234174 [Cell Resp]	6.97217738836413e-06	0.00157141871199166	0.00404536950068698	0.00715892007193919	0.0104274638386386	0.0146880175043504	0.0201430904360977	0.0263031444901693	0.0335769247801522	0.0492432307678514	0.092618918016763
8953897 [Cell Resp]	6.2181246923197e-06	0.00446828288336212	0.00672325680136053	0.00915821124368214	0.0121529472865758	0.0151697382363005	0.0237593165500965	0.0184171807777458	0.0264653616356796	0	0.0144781309976343
2262752 [Cell Resp]	5.98055236172542e-06	0.00242444788987726	0.003110613115952	0.00219620700638391	0	0	0	0	0	0	0
380287 [Cell Cycl]	6.36576891181139e-06	0	0	0	0	0	0	0	0	0	0
193681 [Sig Transd]	7.30243796394642e-06	0.00259682244659795	0.00127671291327889	0.00116903924733009	0	0	0	0	0	0	0
163765 [Metab]	9.4841486342939e-06	0	0	0	0	0	0	0	0	0	0
390466 [Metab Prot]	5.23319127688985e-06	0	0	0	0	0	0	0	0	0	0
380108 [Sig Transd]	5.08713812239507e-06	0	0	0	0	0	0	0	0	0	0
75035 [Cell Cycl]	5.93225555662997e-06	0	0	0	0	0	0	0	0	0	0
191273 [Metab]	6.60764142005406e-06	0	0	0	0	0	0	0	0	0	0
6807047 [Metab]	7.83804096595933e-06	0	0	0	0	0	0	0	0	0	0
6807062 [Metab]	7.83761894785012e-06	0	0	0	0	0	0	0	0	0	0
6798163 [Metab]	8.05737223692174e-06	0.00428592700393269	0.00928917402464399	0.0150153277417942	0.0170578736507699	0.0196956038364091	0.0297840667022476	0.0274004405299177	0.0495574869357282	0.0340599052357076	0.0535032021263528
2022870 [Metab]	5.65256563535464e-06	0	0	0	0	0	0	0	0	0	0
1793185 [Metab]	5.36798059024156e-06	0	0	0	0	0	0	0	0	0	0
3247509 [Chr Org]	7.00441014898175e-06	0	0	0	0	0	0	0	0	0	0
4839726 [Chr Org]	7.00387257691092e-06	0	0	0	0	0	0	0	0	0	0
73886 [Cell Cycl]	6.93610396140932e-06	0	0	0	0	0	0	0	0	0	0
8963888 [Transp Sm Mol]	1.19940204019764e-05	0	0	0	0	0	0	0	0	0	0
8964026 [Transp Sm Mol]	1.12285940100247e-05	0	0	0	0	0	0	0	0	0	0
8963901 [Transp Sm Mol]	1.20600441112404e-05	0	0	0	0	0	0	0	0	0	0
5617833 [Org Biog]	5.81812090139587e-06	0.00185944400800707	0.00263501245585935	0	0	0	0	0	0	0	0
400253 [Circ Cl]	6.83995167470807e-06	0	0	0	0	0	0	0	0	0	0
71403 [Metab]	5.94076329381485e-06	0	0	0	0	0	0	0	0	0	0
373076 [Sig Transd]	4.99192957737118e-06	0	0	0	0	0	0	0	0	0	0
373080 [Sig Transd]	5.06101427162035e-06	0	0	0	0	0	0	0	0	0	0
420499 [Sig Transd]	8.58251090352065e-06	0	0	0	0	0	0	0	0	0	0
983169 [Imm Sys]	4.63394437396673e-06	0	0	0	0	0	0	0	0	0	0
9603798 [Prot Loc]	4.63234978848873e-06	0	0	0	0	0	0	0	0	0	0
1296053 [Neur Sys]	7.0177903984604e-06	0	0	0	0	0	0	0	0	0	0
173623 [Imm Sys]	6.52732819660573e-06	0	0	0	0	0	0	0	0	0	0
8856828 [Ves-med Transp]	7.19113145315873e-06	0	0	0	0	0	0	0	0	0	0
110331 [DNA Repair]	7.25021472236512e-06	0	0	0	0	0	0	0	0	0	0
110329 [DNA Repair]	7.26718252813259e-06	0	0	0	0	0	0	0	0	0	0
196741 [Metab]	7.57294627021307e-06	0	0	0	0	0	0	0	0	0	0
196783 [Metab]	7.52911999152004e-06	0	0	0	0	0	0	0	0	0	0
2470946 [Cell Cycl]	8.95785637843836e-06	0	0	0	0	0	0	0	0	0	0
1650814 [ECM Org]	5.82684946912297e-06	0	0	0	0	0	0	0	0	0	0
8948216 [ECM Org]	5.54668123868576e-06	0	0	0	0	0	0	0	0	0	0
1442490 [ECM Org]	7.16717554311964e-06	0	0	0	0	0	0	0	0	0	0
1474290 [ECM Org]	5.22844346943786e-06	0	0	0	0	0	0	0	0	0	0
140875 [Hemost]	1.13285532276453e-05	0	0	0	0	0	0	0	0	0	0
8948700 [Sig Transd]	9.12962325840656e-06	0	0	0	0	0	0	0	0	0	0
166658 [Imm Sys]	6.44467950514628e-06	0	0	0	0	0	0	0	0	0	0
6799198 [Metab]	6.23521640063274e-06	0	0	0	0	0	0	0	0	0	0
2514853 [Cell Cycl]	5.89130959593313e-06	0	0	0	0	0	0	0	0	0	0
2299718 [Cell Cycl]	6.54862448828734e-06	0	0	0	0	0	0	0	0	0	0
177135 [Metab]	7.7505248335343e-06	0	0	0	0	0	0	0	0	0	0
159424 [Metab]	8.41645285624819e-06	0	0	0	0	0	0	0	0	0	0
177162 [Metab]	8.99445314675212e-06	0	0	0	0	0	0	0	0	0	0
177128 [Metab]	8.80193717766246e-06	0.00343068534232223	0	0	0	0	0	0	0	0	0
5674400 [Disease]	7.41326406881035e-06	0	0	0	0	0	0	0	0	0	0
2219530 [Disease]	4.73430406850797e-06	0	0	0	0	0	0	0	0	0	0
5637810 [Disease]	9.58151864757433e-06	0	0	0	0	0	0	0	0	0	0
1236382 [Disease]	9.48413607119705e-06	0.000660056389311871	0	0	0	0	0	0	0	0	0
2691232 [Disease]	7.0349729817252e-06	0	0	0	0	0	0	0	0	0	0
2894862 [Disease]	5.28848052335776e-06	0	0	0	0	0	0	0	0	0	0
2644606 [Disease]	5.28825114389445e-06	0	0	0	0	0	0	0	0	0	0
2660826 [Disease]	7.00531301118668e-06	0	0	0	0	0	0	0	0	0	0
176407 [Cell Cycl]	6.74101041253329e-06	0	0	0	0	0	0	0	0	0	0
6814122 [Metab Prot]	5.55239818136376e-06	0	0	0	0	0	0	0	0	0	0
389958 [Metab Prot]	6.68969949554467e-06	0.00199940003174994	0.00467661634753201	0.007858183536354	0.0100548413271322	0.0117861265176717	0.0146567133180876	0.0143033423386468	0.0161237172631471	0.0152712483494936	0.0667731585304956
388841 [Imm Sys]	5.45100160750826e-06	0	0	0	0	0	0	0	0	0	0
71288 [Metab]	7.13799086954009e-06	0	0	0	0	0	0	0	0	0	0
166786 [Imm Sys]	6.50327273679267e-06	0	0	0	0	0	0	0	0	0	0
8949613 [Org Biog]	8.98639300835331e-06	0	0	0	0	0	0	0	0	0	0
1236973 [Imm Sys]	5.98904551157006e-06	0	0	0	0	0	0	0	0	0	0
1236978 [Imm Sys]	4.44561521437445e-06	0	0	0	0	0	0	0	0	0	0
2243919 [ECM Org]	9.03151833403605e-06	0	0	0	0	0	0	0	0	0	0
69273 [Cell Cycl]	5.85100158092275e-06	0	0	0	0	0	0	0	0	0	0
69656 [Cell Cycl]	6.27181424601338e-06	0.00353654395340834	0	0	0	0	0	0	0	0	0
69231 [Cell Cycl]	6.0859700795659e-06	0.00179335847386495	0.00243453008524052	0	0	0	0	0	0	0	0
69202 [Cell Cycl]	6.3431392110088e-06	0.00343294627603566	0	0	0	0	0	0	0	0	0
1614603 [Metab]	6.06154587192764e-06	0	0	0	0	0	0	0	0	0	0
211897 [Metab]	7.51473860492551e-06	0.00100737767876631	8.67361737988404e-19	0	0	0	0	0	0	0	0
111461 [Prog Cell Death]	6.26269593849898e-06	0.00317838311102195	0.00531654309792389	0.00180946241363117	4.33680868994202e-19	0	1.73472347597681e-18	0	0	0	0
1280215 [Imm Sys]	4.39733591021122e-06	0	0	0	0	0	0	0	0	0	0
2564830 [Metab]	8.15018970701432e-06	0.00380865097027464	0.0180286443425985	0.0182716824570878	0.00177166400648106	0	0	0	0	0	0
1834949 [Imm Sys]	5.15128719178298e-06	0.00206833207889039	0	0	0	0	0	0	0	0	0
156584 [Metab]	8.20204639843842e-06	0.00435184075371309	0.00826982167010232	0.0139485603864196	0.0115327788320619	0.0163319433197687	0.0310166610783356	0.0348245400568266	0.0372758537925965	0.0720932924197757	0.0322944497985947
379716 [Metab Prot]	7.4562445959248e-06	0.00524100829764565	0.00925692410819416	0.0119451595764663	0.0171763009663555	0.0230046853363457	0.0218614655795912	0.0319475655920489	0.0336785746169152	0.0422884225102936	0.0345877216233908
1489509 [Sig Transd]	4.71719641753898e-06	0	0	0	0	0	0	0	0	0	0
2172127 [Imm Sys]	5.6687591472269e-06	0	0	0	0	0	0	0	0	0	0
2424491 [Imm Sys]	5.02354188038374e-06	0	0	0	0	0	0	0	0	0	0
180024 [Sig Transd]	5.36409935951726e-06	0	0	0	0	0	0	0	0	0	0
418885 [Dev Biol]	8.04393006996934e-06	0	0	0	0	0	0	0	0	0	0
168928 [Imm Sys]	8.91926817056143e-06	0.00399907496792347	0.00738506689357155	0.0108026324981101	0.0146499838046519	0.0195397074189349	0.0198064654685499	0.0308909768504562	0.0267580780808126	0.0441743921710449	0.0658305853725564
3134963 [Imm Sys]	7.36494902546885e-06	0	0	0	0	0	0	0	0	0	0
73893 [DNA Repair]	5.6101875322381e-06	0.00114705627694546	0	0	0	0	0	0	0	0	0
5696394 [DNA Repair]	6.72990188710531e-06	0.000944068265086027	0	0	0	0	0	0	0	0	0
73942 [DNA Repair]	1.06975203985016e-05	0	0	0	0	0	0	0	0	0	0
2559586 [Cell Resp]	6.53573128552724e-06	0	0	0	0	0	0	0	0	0	0
5693606 [DNA Repair]	6.46954223799519e-06	0	0	0	0	0	0	0	0	0	0
5693532 [DNA Repair]	6.03698487511165e-06	0	0	0	0	0	0	0	0	0	0
73894 [DNA Repair]	6.07206824590329e-06	6.57877773819333e-05	0	0	0	0	0	0	0	0	0
69306 [DNA Repl]	6.08106375589002e-06	0	0	0	0	0	0	0	0	0	0
69002 [DNA Repl]	6.08456521930051e-06	0	0	0	0	0	0	0	0	0	0
5334118 [Gene Expr]	6.6848108288352e-06	0	0	0	0	0	0	0	0	0	0
68952 [Cell Cycl]	6.31458576976368e-06	0	0	0	0	0	0	0	0	0	0
69190 [Cell Cycl]	5.72102624428418e-06	0	0	0	0	0	0	0	0	0	0
376172 [Dev Biol]	7.95486959705766e-06	0	0	0	0	0	0	0	0	0	0
3769402 [Sig Transd]	7.97755608347071e-06	0	0	0	0	0	0	0	0	0	0
429947 [Metab RNA]	7.25466011262643e-06	0.00235503980710707	0.00411775412015256	0.00601858644585285	0.00840463294984953	0	0.000825198974008334	0	0	0	0
429914 [Metab RNA]	6.24512896279214e-06	0	0	0	0	0	0	0	0	0	0
73887 [Sig Transd]	4.3454178277671e-06	0	0	0	0	0	0	0	0	0	0
5607761 [Imm Sys]	5.14108410333133e-06	0	0	0	0	0	0	0	0	0	0
5621480 [Imm Sys]	1.27113686959625e-05	0	0	0	0	0	0	0	0	0	0
5682113 [Disease]	1.05134922961669e-05	0.0058120113655823	0.00212048302241042	0	0	0	0	0	0	0	0
5682294 [Disease]	8.18124938550003e-06	0.00670412159795244	0.00601870606762028	0.0114784030678966	0.00647219539753337	0.0118784241605691	0.00416149401960338	0	0	0	0
5688399 [Disease]	1.07568983041955e-05	0	0	0	0	0	0	0	0	0	0
5683678 [Disease]	1.07562342931564e-05	0	0	0	0	0	0	0	0	0	0
5678520 [Disease]	8.78747415424121e-06	0.00380312564493957	0.00899300993283842	0.00148726822069914	0.000527986191780868	0.00422058132336917	0	0	0.00834600694527868	0	0.0269467115402596
5678771 [Disease]	8.09990894096488e-06	0	0	0	0	0	0	0	0	0	0
5683371 [Disease]	7.67727871271178e-06	0	0	0	0	0	0	0	0	0	0
5679001 [Disease]	1.12456377618624e-05	0	0	0	0	0	0	0	0	0	0
5690338 [Disease]	9.11851605537009e-06	0	0	0	0	0	0	0	0	0	0
5683177 [Disease]	1.02173541323285e-05	0	0	0	0	0	0	0	0	0	0
5678420 [Disease]	8.90769113024847e-06	0	0	0	0	0	0	0	0	0	0
5684045 [Disease]	8.90229099007561e-06	0	0	0.000651151107455922	0	0	0	0	0	0	0
5683329 [Disease]	1.1123666457359e-05	0	0	0	0	0	0	0	0	0	0
5679096 [Disease]	1.14466114397448e-05	0.00171978715696651	0.00504946744129407	0.00434725393513907	0	0	0	0	0	0	0
5679090 [Disease]	1.1446013473855e-05	0.0017200671250898	0.00504165408689276	0.00431022038227639	0	0	0	0	0	0	0
5579031 [Disease]	1.20657490635166e-05	0	0	0	0	0	0	0	0	0	0
5579007 [Disease]	6.57669969312861e-06	0	0	0	0	0	0	0	0	0	0
5578997 [Disease]	6.54309734150684e-06	0	0	0	0	0	0	0	0	0	0
4549380 [Disease]	7.25136306268056e-06	0	0	0	0	0	0	0	0	0	0
4551295 [Disease]	8.07765581217595e-06	0	0	0	0	0	8.67361737988404e-19	0	0	0	0
4720489 [Disease]	8.39577129501214e-06	0	0	0	0	0	0	0	0	0	0
5633231 [Disease]	5.51888362225137e-06	0	0	0	0	0	0	0	0	0	0
4549349 [Disease]	9.61684915492241e-06	0	0	0	0	0	0	0	0	0	0
4720475 [Disease]	8.10080912397885e-06	0	0	0	0	0	0	0	0	0	0
4724289 [Disease]	7.64040712037583e-06	0	0	0	0	0	0	0	0	0	0
4724325 [Disease]	5.97490374645629e-06	0	0	0	0	0	0	0	0	0	0
4720454 [Disease]	8.28078836192078e-06	0	0.00170578721267763	1.73472347597681e-18	0	3.46944695195361e-18	0.00584182393923127	0	0	0	0
3359462 [Disease]	7.40980092009263e-06	0	0	0	0	0	0	0	0	0	0
5619099 [Disease]	8.19884172575852e-06	0	0	0	0	0	0	0	0	0	0
9036092 [Disease]	1.06469260711485e-05	0	0	0	0	0	0	0	0	0	0
4420332 [Disease]	6.04335199633287e-06	0	0	0	0	0	0	0	0	0	0
5083635 [Disease]	6.47838899230385e-06	0	0	0	0	0	0	0	0	0	0
3560801 [Disease]	6.03400862572694e-06	0	0	0	0	0	0	0	0	0	0
3656244 [Disease]	6.48826670060809e-06	0	0	0	0	0	0	0	0	0	0
3560783 [Disease]	6.04451629101262e-06	0	0	0	0	0	0	0	0	0	0
3371598 [Disease]	6.64878569094654e-06	0	0	0	0	0	0	0	0	0	0
9605310 [Disease]	7.72278524509499e-06	0	0	0	0	0	0	0	0	0	0
9616334 [Disease]	7.2817450079256e-06	0	0	0.0110941720553242	0	0	0	0	0	0	0
9629232 [Disease]	7.68618173159618e-06	0	0	0	0	0	0	0	0	0	0
9616333 [Disease]	6.63261234160932e-06	0	0	0	0	0	0	0	0	0	0
5083632 [Disease]	1.42718623140013e-05	0	0	0	0	0	0	0	0	0	0
3359485 [Disease]	1.05962692186472e-05	0	0	0	0	0	0	0	0	0	0
5678895 [Disease]	8.80738954622514e-06	0	0	0	0	0	0	0	0	0	0
3595174 [Disease]	6.00757921819703e-06	0	0	0	0	0	0	0	0	0	0
3595172 [Disease]	5.8268273726568e-06	0	0	0	0	0	0	0	0	0	0
3656225 [Disease]	6.50389121923883e-06	0	0	0	0	0	0	0	0	0	0
3595177 [Disease]	5.96140676079577e-06	0	0	0	0	0	0	0	0	0	0
5619060 [Disease]	1.20059852727319e-05	0	0	0	0	0	0	0	0	0	0
5688890 [Disease]	6.93967874841927e-06	0	0	0	0	0	0	0	0	0	0
5688849 [Disease]	6.93910845256242e-06	0	0	0	0	0	0	0	0	0	0
3359463 [Disease]	7.40916863789467e-06	0	0	0	0	0	0	0	0	0	0
5579026 [Disease]	7.00615341516505e-06	0	0	0	0	0	0	0	0	0	0
5579017 [Disease]	6.81454686771395e-06	0	0	0	0	0	0	0	0	0	0
5579028 [Disease]	7.88289431482131e-06	0	0	0	0	0	0	0	0	0	0
5579030 [Disease]	9.4020074619947e-06	0.00336488970468532	0.0030780418355241	0.00432003158438974	0.00764980212280246	3.67600262223651e-05	0.0336922052975755	0	0.0273693461788899	0	0
5579000 [Disease]	1.03069528673533e-05	0	0	0.000769698214456532	0	0	0	0	0	0	0
5579021 [Disease]	1.00927101416372e-05	0	0	0	0	0	0	0	0	0	0
5579010 [Disease]	1.72944882761553e-05	0.00398396813825513	0.00803310742975867	0.0118434869553004	0.0146455884797359	0.0191214899475427	0.0223281081855288	0.021663817248919	0.0265623032731519	0.0275317575917837	0.0332059097246738
5579015 [Disease]	9.13707921119822e-06	0	0	0	0	0	0	0	0	0	0
5579004 [Disease]	9.93550595203889e-06	0	0	0	0	0	0	0	0	0	0
5578996 [Disease]	9.6660973478967e-06	0.00721183171387869	0.0140106884349485	0.0203489562176273	0.0260365686790484	0.0328944432248549	0.0370011850959594	0.0463762497742532	0.0459812206522697	0.0544536842597425	0.0860085473970668
5579014 [Disease]	1.16136248844697e-05	0.00750497977065616	0.00489943929650253	0.0132749013540493	0.0148657046692851	0.00842068733579207	0.028713535929747	0	0.041608496087762	0.000479339027786945	0.0132012956506483
5579027 [Disease]	1.03054333444932e-05	0	0	0	0	0	0	0	0	0	0
5579011 [Disease]	1.8109627708342e-05	0	0	0	0	0	0	0	0	0	0
5579005 [Disease]	7.60379353176655e-06	0	0	0	0	0	0	0	0	0	0
5579013 [Disease]	8.85517827620538e-06	0.00343135348262503	0.000129719267194951	0	0.0129650696701765	0	0	0	0	0	0
4755609 [Disease]	7.70691737458891e-06	0	0	0	0	0	0	0	0	0	0
4755583 [Disease]	7.4243937260171e-06	0	0	0	0	0	0	0	0	0	0
4549356 [Disease]	9.3876901107664e-06	0	0	0	0	0	0	0	0	0	0
4717374 [Disease]	7.0026769445653e-06	0	0	0	0	0	0	0	0	0	0
4719377 [Disease]	7.00219577268825e-06	0	0	0	0	0	0	0	0	0	0
4719360 [Disease]	7.00171467607747e-06	0	0	0	0	0	0	0	0	0	0
3656253 [Disease]	6.96458372804036e-06	0	0	0	0	0	0	0	0	0	0
3656237 [Disease]	6.96408111550441e-06	0	0	0	0	0	0	0	0	0	0
5579019 [Disease]	7.76347713402556e-06	0.00283368107205564	0.00508247113566299	0.0112684071087039	0.0105619279499468	0.0230516306431893	0.00546009399028045	0.0430749292759454	0.0162890158617942	0	0
5609977 [Disease]	8.10575852262786e-06	0	0	0	0	0	0	0	0	0	0
5609976 [Disease]	6.65001463044544e-06	0	0	0	0	0	0	0	0	0	0
5083636 [Disease]	1.4261907042912e-05	0	0	0	0	0	0	0	0	0	0
5083625 [Disease]	1.47146641362666e-05	0	0	0	0	0	0	0	0	0	0
5609978 [Disease]	6.14400707291063e-06	0	0	0	0	0	0	0	0	0	0
5619073 [Disease]	1.03835869483096e-05	0	0	0	0	0	0	0	0	0	0
5578999 [Disease]	7.54098320146673e-06	0	0	0	0	0	0	0	0	0	0
4085023 [Disease]	7.63712885390405e-06	0	0	0	0	0	0	0	0	0	0
5579022 [Disease]	1.20670796106811e-05	0	0	0	0	0	0	0	0	0	0
4085011 [Disease]	6.13783007754169e-06	0	0	0	0	0	0	0	0	0	0
5579006 [Disease]	8.21051441310507e-06	0	2.16840434497101e-19	0	0	0	0	0	0	0	0
3656234 [Disease]	8.15966890604783e-06	0.00492221847395777	0.00675562293180517	0.0139059838604821	0.0143358191291434	0.0195987779494693	0.019688806789265	0.0148665273809054	0.0312325236694121	0.0300528473333708	0.0249562509485837
3656248 [Disease]	1.10795994041397e-05	0	0	0	0	0	0	0	0	0	0
5619056 [Disease]	5.28070542542765e-06	0	0	0	0	0	0	0	0	0	0
3371599 [Disease]	6.92847557564382e-06	0.0036877185657524	0.00202236151153092	0.0069788339136768	0	1.73472347597681e-18	0	0	0	0	0
5083627 [Disease]	7.54425283372795e-06	0	0	0	0	0	0	0	0	0	0
5083630 [Disease]	6.16516920243467e-06	0	0	0	0	0	0	0	0	0	0
3359458 [Disease]	9.70759255785924e-06	0.000555470748568506	0.00391895591364568	0.00910061899508105	0	0.0123392592373168	0	0	0	0	0
4793950 [Disease]	1.15789538547007e-05	0	0	0	0	0	0	0	0	0	0
5579012 [Disease]	1.00910184477059e-05	0	0	0	0	0	0	0	0	0	0
5579024 [Disease]	1.16686387866173e-05	0	0	0	0	0	0	0	0	0	0
4793952 [Disease]	1.1979333849863e-05	0	0	0	0	0	0	0	0	0	0
3359475 [Disease]	7.03424176428187e-06	0.00228146366157818	0	0	0	0	0	0	0	0	0
3359471 [Disease]	6.47383023034032e-06	0	0	0	0	0	0	0	0	0	0
3359474 [Disease]	8.62121120330531e-06	0	0	0	0	0	0	0	0	0	0
3359473 [Disease]	7.58127911170182e-06	0	0	0	0	0	0	0	0	0	0
4793954 [Disease]	1.14613919390285e-05	0	0	0	0	0	0	0	0	0	0
4687000 [Disease]	1.39927040322713e-05	0	0	0	0	0	0	0	0	0	0
4043916 [Disease]	8.30115238964061e-06	0.0044088592150111	0.0124576028187909	0.0112204275220422	0.0195943152666149	0.023093441942088	0.0219220121043128	0.0378592001531225	0.0227358788547345	0.0384599652223655	0.0312739846690759
3359469 [Disease]	8.40910071297173e-06	0	0	0	0	0	0	0	0	0	0
3359467 [Disease]	8.40851109157862e-06	0	0	0	0	0	0	0	0	0	0
3359478 [Disease]	7.03375930649115e-06	0.00228370111371269	0	0	0	0	0	0	0	0	0
9608287 [Disease]	7.72257397130406e-06	0	0	0	0	0	0	0	0	0	0
9608290 [Disease]	7.7221839437294e-06	0	0	0	0	0	0	0	0	0	0
5545483 [Disease]	9.19937646143423e-06	0	1.73472347597681e-18	0	0	0	0	0	0	0	0
5632928 [Disease]	8.22672372645306e-06	0.0024401675749397	0.00437156372415082	0	0	0	0	0	0	0	0
5632927 [Disease]	9.70165026425491e-06	5.42101086242752e-20	0	0	0	0	0	0	0	0	0
5632968 [Disease]	8.30239084797926e-06	0.00273078552171481	0.0065777363047615	4.33680868994202e-19	0.00456308230564907	0.00745435888066642	0.00289299141708891	0	0	0	0
5632987 [Disease]	9.19872730684804e-06	0	0	0	0	0	0	0	0	0	0
4341670 [Disease]	8.39484060483613e-06	0.00443610609549919	0.00908787416215612	0.0130913194315535	0.013240478782825	0.0164435475497308	0.021782687890562	0.0383676003287266	0.00698467262038094	0.0143810496682362	0.029242018381726
9630222 [Disease]	6.63193787530546e-06	0	0	0	0	0	0	0	0	0	0
9630221 [Disease]	6.63148951012985e-06	0	0	0	0	0	0	0	0	0	0
5578998 [Disease]	8.88672044371366e-06	0	0	0	0	0	0.00857459812542606	0.00999611560918874	0	0	0
3560796 [Disease]	9.50733773624405e-06	0	0	0	0	0	0	0	0	0	0
5609974 [Disease]	6.7460226368805e-06	0	0	0	0	0	0	0	0	0	0
4043911 [Disease]	1.0152070297229e-05	0	0	0	0	0	0	0	0	0	0
5083628 [Disease]	7.5388937642214e-06	0.00372273232432094	0.00864309383659426	0.0102293525719706	0.0136655569144484	0.0163534326294065	0.0172732097750387	0.0244654452728688	0.0320110306397532	0.0196118932973682	0.0355142947732717
5083633 [Disease]	7.98438873386445e-06	0.00373922863190676	0.00594674157705914	0.00862081814398555	0.0191514005503775	0.0166491464784187	0.0189112986014057	0.0108198982090636	0.00850968953527477	0.0175198485607194	0.0476297220759093
5083629 [Disease]	7.98391937255828e-06	0.00373872746761542	0.00593886652183688	0.00863175989442664	0.0191524830962632	0.0166473934861386	0.0188889717305419	0.0107534187304578	0.00834386452852053	0.0169248009191422	2.97846501955785e-05
4570571 [Disease]	1.23631955395505e-05	0	0	0	0	0	0	0	0	0	0
5619042 [Disease]	1.9679912669374e-05	0	0	0	0	0	0	0	0	0	0
5687868 [Disease]	1.88254780485715e-05	0	0	0	0	0	0	0	0	0	0
5619048 [Disease]	9.96080478569361e-06	0	0	0	0	0	0	0	0	0	0
5619104 [Disease]	8.27394973362826e-06	0	0	0	0	0	0	0	0	0	0
5619087 [Disease]	6.27167437766885e-06	0	0	0	0	0	0	0	0	0	0
5619039 [Disease]	8.44062577030549e-06	0	0	0	0	0	0	0	0	0	0
5619070 [Disease]	9.0811041494164e-06	0	0	0	0	0	0	0	0	0	0
5619035 [Disease]	7.81386543680483e-06	0	0	0	0	0	0	0	0	0	0
5619076 [Disease]	1.50079601118077e-05	0	0	0	0	0	0	0	0	0	0
5619067 [Disease]	7.12246011031913e-06	0	0	0	0	0	0	0	0	0	0
5619062 [Disease]	1.20933606982175e-05	0	0	0	0	0	0	0	0	0	0
5619111 [Disease]	8.2445693372343e-06	0	0	0	0	0	0	0	0	0	0
5619071 [Disease]	8.04295547716602e-06	0	0	0	0	0	0	0	0	0	0
5619066 [Disease]	7.17993079751427e-06	0.00336233073494487	0.00609151568808023	0.00651021940201084	0.00446599313699921	0	0.0158421578444116	0	0	3.46944695195361e-18	0
5619053 [Disease]	8.48333949773427e-06	0	0	0	0	0	0	0	0	0	0
5619077 [Disease]	9.63763082647851e-06	0	0	0	0	0	0	0	0	0	0
5619055 [Disease]	8.62992457462889e-06	0.00441025107631017	0.00987538859984009	0.0143352835588771	0.0125277949895495	0.0167201838427762	0.0178087824940589	0.00961140644314616	0.0352257708177446	0	0.036007157330905
5619036 [Disease]	2.02410730656751e-05	0.00982015021531393	0.0189592471208268	0.0256557576341505	0.036907252188097	0.0466464651221642	0.0484548958008058	0.0568146676944611	0.0522070941158434	0.0569813311941411	0.0736403100862332
3560792 [Disease]	6.60510509224652e-06	0	0	0	0	0	0	0	0	0	0
5619085 [Disease]	9.05911648156377e-06	0	0	0	0	0	0	0	0	0	0
5619046 [Disease]	8.17546440521716e-06	0	0	0	0	0	0	0	0	0	0
5619108 [Disease]	8.0059719026051e-06	0	0	0	0	0	0	0	0	0	0
5619063 [Disease]	1.29171001656479e-05	0	0	0	0	0	0	0	0	0	0
5619043 [Disease]	9.0860939408332e-06	0.00301149455301533	0.00279217936492941	0.00256863237416311	0.00279316430016391	0.00653319187929694	0	0	0	0	0
5619068 [Disease]	1.22213448756316e-05	0	0	0	0	0	0	0	0	0	0
