feature	a0	a0.1	a0.2	a0.3	a0.4	a0.5	a0.6	a0.7	a0.8	a0.9	a1
420499 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
983169 [Imm Sys]	0	0	0	0	0	0	0	0	0	0	0
9603798 [Prot Loc]	0	0	0	0	0	0	0	0	0	0	0
1296053 [Neur Sys]	0	0	0	0	0	0	0	0	0	0	0
173623 [Imm Sys]	0	0	0	0	0	0	0	0	0	0	0
8856828 [Ves-med Transp]	0	0	0	0	0	0	0	0	0	0	0
110331 [DNA Repair]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
110329 [DNA Repair]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
196741 [Metab]	0	0	0	0	0	0	0	0	0	0	0
196783 [Metab]	0	0	0	0	0	0	0	0	0	0	0
2470946 [Cell Cycl]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
1650814 [ECM Org]	0	0	0	0	0	0	0	0	0	0	0
8948216 [ECM Org]	0	0	0	0	0	0	0	0	0	0	0
1442490 [ECM Org]	0	0	0	0	0	0	0	0	0	0	0
1474290 [ECM Org]	0	0	0	0	0	0	0	0	0	0	0
140875 [Hemost]	0	0	0	0	0	0	0	0	0	0	0
8948700 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
166658 [Imm Sys]	0	0	0	0	0	0	0	0	0	0	0
6799198 [Metab]	0	0	0	0	0	0	0	0	0	0	0
2514853 [Cell Cycl]	0	0	0	0	0	0	0	0	0	0	0
2299718 [Cell Cycl]	0	0	0	0	0	0	0	0	0	0	0
177135 [Metab]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
159424 [Metab]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
177162 [Metab]	0	0	0	0	0	0	0	0	0	0	0
177128 [Metab]	0	0.0109434802398396	0	0	0	0	0	0	0	0	0
5674400 [Disease]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
2219530 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5637810 [Disease]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
1236382 [Disease]	0	0.00893979417659713	0	0	0	0	0	0	0	0	0
2691232 [Disease]	0	0	0	0	0	0	0	0	0	0	0
2894862 [Disease]	0	0	0	0	0	0	0	0	0	0	0
2644606 [Disease]	0	0	0	0	0	0	0	0	0	0	0
2660826 [Disease]	0	0	0	0	0	0	0	0	0	0	0
176407 [Cell Cycl]	0	0	0	0	0	0	0	0	0	0	0
6814122 [Metab Prot]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
389958 [Metab Prot]	0	0.136144391347184	0.136133362157453	0.140165924840835	0.133611721387355	0.121294155969166	0.0985752356176595	0.0779515005399924	0.0489750809959367	0.0235098428900049	0.0109434802398396
388841 [Imm Sys]	0	0	0	0	0	0	0	0	0	0	0
71288 [Metab]	0	0	0	0	0	0	0	0	0	0	0
166786 [Imm Sys]	0	0	0	0	0	0	0	0	0	0	0
8949613 [Org Biog]	0	0	0	0	0	0	0	0	0	0	0
1236973 [Imm Sys]	0	0	0	0	0	0	0	0	0	0	0
1236978 [Imm Sys]	0	0	0	0	0	0	0	0	0	0	0
2243919 [ECM Org]	0	0	0	0	0	0	0	0	0	0	0
69273 [Cell Cycl]	0	0	0	0	0	0	0	0	0	0	0
69656 [Cell Cycl]	0	0.0166828750015793	0	0	0	0	0	0	0	0	0
69231 [Cell Cycl]	0	0.0273186073273567	0.0109434802398396	0	0	0	0	0	0	0	0
69202 [Cell Cycl]	0	0.0178257610709265	0	0	0	0	0	0	0	0	0
1614603 [Metab]	0	0	0	0	0	0	0	0	0	0	0
211897 [Metab]	0	0.0166828750015793	0.00632455532033676	0	0	0	0	0	0	0	0
111461 [Prog Cell Death]	0	0.0401379004315255	0.0208709270420745	0.0126301037018514	0.00632455532033676	0.00632455532033676	0.00632455532033676	0.00632455532033676	0	0	0
1280215 [Imm Sys]	0	0	0	0	0	0	0	0	0	0	0
2564830 [Metab]	0	0.0199097060851334	0.0126301037018514	0.0109434802398396	0.00893979417659713	0	0.00632455532033676	0	0	0	0
1834949 [Imm Sys]	0	0.0166828750015793	0.00632455532033676	0.00632455532033676	0	0	0	0	0	0	0
156584 [Metab]	0	0.0742681341879258	0.0563952162902176	0.0507161920113501	0.0387383616155957	0.0382583808296131	0.0382583808296131	0.0243226559321056	0.0226661367187651	0.0199097060851334	0.0243226559321056
379716 [Metab Prot]	0	0.0915608179484182	0.0749892217814226	0.0643162232766864	0.0478900141308546	0.052704627669473	0.0452261584197177	0.0382583808296131	0.0382583808296131	0.0335780804616269	0.0293513458209586
1489509 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
2172127 [Imm Sys]	0	0	0	0	0	0	0	0	0	0	0
2424491 [Imm Sys]	0	0	0	0	0	0	0	0	0	0	0
180024 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
418885 [Dev Biol]	0	0	0	0	0	0	0	0	0	0	0
168928 [Imm Sys]	0	0.129568313826907	0.111370567940562	0.0904168967351524	0.0758735579553035	0.0629978470166142	0.0600300225187664	0.0503743742152454	0.0405917194472923	0.0401379004315255	0.0318429579966117
3134963 [Imm Sys]	0	0	0	0	0	0	0	0	0	0	0
73893 [DNA Repair]	0	0.0154531161517281	0.00632455532033676	0	0	0	0	0	0	0	0
5696394 [DNA Repair]	0	0.0109434802398396	0	0.00632455532033676	0	0	0	0	0	0	0
73942 [DNA Repair]	0	0	0	0	0	0	0	0	0	0	0
2559586 [Cell Resp]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
5693606 [DNA Repair]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
5693532 [DNA Repair]	0	0	0	0	0	0	0	0	0	0	0
73894 [DNA Repair]	0	0.00893979417659713	0	0	0	0	0	0	0	0	0
69306 [DNA Repl]	0	0	0	0	0	0	0	0	0	0	0
69002 [DNA Repl]	0	0	0	0	0	0	0	0	0	0	0
5334118 [Gene Expr]	0	0	0	0	0	0	0	0	0	0	0
68952 [Cell Cycl]	0	0	0	0	0	0	0	0	0	0	0
69190 [Cell Cycl]	0	0	0	0	0	0	0	0	0	0	0
376172 [Dev Biol]	0	0	0	0	0	0	0	0	0	0	0
3769402 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
429947 [Metab RNA]	0	0.052053333702555	0.0273186073273567	0.0141137946420939	0.0126301037018514	0.00632455532033676	0.00893979417659713	0.00632455532033676	0	0.00632455532033676	0
429914 [Metab RNA]	0	0	0	0	0	0	0	0	0	0	0
73887 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
5607761 [Imm Sys]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
5621480 [Imm Sys]	0	0	0	0	0	0	0	0	0	0	0
5682113 [Disease]	0	0.0109434802398396	0.00893979417659713	0.00632455532033676	0	0	0	0	0.00632455532033676	0	0
5682294 [Disease]	0	0.0475211348586948	0.0286911690801052	0.0166828750015793	0.00893979417659713	0.0166828750015793	0.0109434802398396	0	0	0.00632455532033676	0.00632455532033676
5688399 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5683678 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5678520 [Disease]	0	0.0324328828797548	0.0126301037018514	0.0141137946420939	0.00893979417659713	0.0126301037018514	0	0	0.00893979417659713	0	0.0109434802398396
5678771 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5683371 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5679001 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5690338 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5683177 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5678420 [Disease]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
5684045 [Disease]	0	0.00632455532033676	0.00632455532033676	0.00893979417659713	0	0	0	0	0	0	0
5683329 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5679096 [Disease]	0	0.0154531161517281	0.0126301037018514	0.0109434802398396	0.00632455532033676	0.00632455532033676	0	0	0	0	0.00632455532033676
5679090 [Disease]	0	0.0154531161517281	0.0126301037018514	0.0109434802398396	0.00632455532033676	0.00632455532033676	0	0	0	0	0
5579031 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579007 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5578997 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4549380 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4551295 [Disease]	0	0	0	0	0	0	0.00632455532033676	0	0	0	0
4720489 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5633231 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4549349 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4720475 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4724289 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4724325 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4720454 [Disease]	0	0.00632455532033676	0.0126301037018514	0.00632455532033676	0.00632455532033676	0.00632455532033676	0.0126301037018514	0	0	0	0.00632455532033676
3359462 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619099 [Disease]	0	0	0	0.00632455532033676	0.00632455532033676	0	0.00632455532033676	0	0	0	0
9036092 [Disease]	0	0	0	0	0	0	0	0	0	0	0.00632455532033676
4420332 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5083635 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3560801 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3656244 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3560783 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3371598 [Disease]	0	0	0	0	0	0	0	0	0	0	0
9605310 [Disease]	0	0	0	0	0	0	0	0	0	0	0
9616334 [Disease]	0	0.00632455532033676	0	0.00893979417659713	0	0	0	0	0	0	0
9629232 [Disease]	0	0	0	0	0	0	0	0	0	0	0
9616333 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5083632 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3359485 [Disease]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
5678895 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3595174 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3595172 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3656225 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3595177 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619060 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5688890 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5688849 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3359463 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579026 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579017 [Disease]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
5579028 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579030 [Disease]	0	0.0496812663710199	0.0226661367187651	0.0199097060851334	0.0109434802398396	0.00893979417659713	0.00893979417659713	0.00632455532033676	0.0126301037018514	0	0.00632455532033676
5579000 [Disease]	0	0.00632455532033676	0	0.00893979417659713	0.00632455532033676	0	0.00632455532033676	0	0	0	0
5579021 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579010 [Disease]	0	0.120868396072626	0.114848378961787	0.109118957779787	0.0807363509105927	0.105608679535317	0.105607352551387	0.0746306219304766	0.0769173340429599	0.0697497313616692	0.0959594091697537
5579015 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579004 [Disease]	0	0	0	0.00632455532033676	0	0	0.00632455532033676	0	0	0	0
5578996 [Disease]	0	0.117257790314287	0.099817450996925	0.0847704313190987	0.0772075190703665	0.0758598359786964	0.0716456076329393	0.0610826578587662	0.0583949481545276	0.0544022021576296	0.0510549371423235
5579014 [Disease]	0	0.036774343669906	0.0266035288589267	0.0208709270420745	0.0141137946420939	0.0188975426211219	0.0208709270420745	0.00632455532033676	0.00893979417659713	0.00893979417659713	0.0126301037018514
5579027 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579011 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579005 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579013 [Disease]	0	0.0258671434276982	0.00893979417659713	0.00632455532033676	0.00893979417659713	0	0	0	0	0	0
4755609 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4755583 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4549356 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4717374 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4719377 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4719360 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3656253 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3656237 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579019 [Disease]	0	0.036774343669906	0.0217879488413828	0.0126301037018514	0.0154531161517281	0.0154531161517281	0.0126301037018514	0.00893979417659713	0.0109434802398396	0	0
5609977 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5609976 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5083636 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5083625 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5609978 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619073 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5578999 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4085023 [Disease]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
5579022 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4085011 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579006 [Disease]	0	0.00632455532033676	0.00632455532033676	0	0	0	0	0	0	0	0
3656234 [Disease]	0	0.052380375177195	0.0478900141308546	0.043610800289629	0.0293513458209586	0.0382583808296131	0.0372766622640701	0.0318429579966117	0.0280140105087577	0.0280140105087577	0.0401379004315255
3656248 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619056 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3371599 [Disease]	0	0.0178257610709265	0.00893979417659713	0.0126301037018514	0	0.00632455532033676	0	0	0.00632455532033676	0.00632455532033676	0
5083627 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5083630 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3359458 [Disease]	0	0.0109434802398396	0.0126301037018514	0.0141137946420939	0	0.0109434802398396	0	0	0.00632455532033676	0.00632455532033676	0
4793950 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579012 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579024 [Disease]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
4793952 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3359475 [Disease]	0	0.0109434802398396	0	0	0	0	0	0	0	0	0
3359471 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3359474 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3359473 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4793954 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4687000 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4043916 [Disease]	0	0.0456188675997233	0.0382583808296131	0.0372766622640701	0.0243226559321056	0.0324328828797548	0.0341345157452858	0.0235098428900049	0.0280140105087577	0.0226661367187651	0.0387383616155957
3359469 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3359467 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3359478 [Disease]	0	0.0109434802398396	0	0	0	0	0	0	0	0	0
9608287 [Disease]	0	0	0	0	0	0	0	0	0	0	0
9608290 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5545483 [Disease]	0	0.00632455532033676	0.00632455532033676	0	0	0	0.00632455532033676	0	0	0	0
5632928 [Disease]	0	0.03062511874096	0.0126301037018514	0	0.00632455532033676	0.00632455532033676	0	0	0	0	0
5632927 [Disease]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
5632968 [Disease]	0	0.0401379004315255	0.0199097060851334	0.00632455532033676	0.00893979417659713	0.0109434802398396	0.00893979417659713	0	0	0	0
5632987 [Disease]	0	0.00632455532033676	0.00632455532033676	0	0	0	0.00632455532033676	0	0	0	0
4341670 [Disease]	0	0.0948727613218928	0.0683789125072611	0.0592211714435568	0.0401379004315255	0.0377712412645741	0.0362639638632496	0.0235098428900049	0.0141137946420939	0.0154531161517281	0.0217879488413828
9630222 [Disease]	0	0	0	0	0	0	0	0	0	0	0
9630221 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5578998 [Disease]	0	0.00632455532033676	0.00632455532033676	0	0	0	0.00893979417659713	0.00893979417659713	0	0	0
3560796 [Disease]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
5609974 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4043911 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5083628 [Disease]	0	0.0467720817115042	0.0444276244448633	0.0410395448834931	0.0312406142061256	0.0377712412645741	0.0387383616155957	0.0293513458209586	0.0258671434276982	0.0251075763543674	0.0357451775449181
5083633 [Disease]	0	0.0352176132110096	0.0341345157452858	0.0273186073273567	0.0208709270420745	0.0208709270420745	0.0243226559321056	0.0166828750015793	0.0109434802398396	0.0208709270420745	0.0154531161517281
5083629 [Disease]	0	0.0352176132110096	0.0341345157452858	0.0273186073273567	0.0208709270420745	0.0208709270420745	0.0243226559321056	0.0166828750015793	0.0109434802398396	0.0208709270420745	0.0126301037018514
4570571 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619042 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5687868 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619048 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619104 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619087 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619039 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619070 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619035 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619076 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619067 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619062 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619111 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619071 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619066 [Disease]	0	0.0258671434276982	0.0109434802398396	0.0188975426211219	0.00893979417659713	0	0.0109434802398396	0	0	0.00632455532033676	0
5619053 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619077 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619055 [Disease]	0	0.0243226559321056	0.0235098428900049	0.0188975426211219	0.0178257610709265	0.00893979417659713	0.0126301037018514	0.0126301037018514	0.0109434802398396	0.00632455532033676	0.00893979417659713
5619036 [Disease]	0	0.0834261345138316	0.0797383107307786	0.0762021441087242	0.0666279166662089	0.0685920175010538	0.0696391384898579	0.05610086725985	0.058115552285231	0.0583949481545276	0.0635940579315726
3560792 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619085 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619046 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619108 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619063 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619043 [Disease]	0	0.046007354593333	0.0235098428900049	0.0154531161517281	0.00893979417659713	0.0126301037018514	0.00632455532033676	0	0	0	0
5619068 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619098 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619047 [Disease]	0	0.0913640377139024	0.0802835315954988	0.0716168204332542	0.0615983307757147	0.0655494983713586	0.0640770307197975	0.0496812663710199	0.0552040531798842	0.0467720817115042	0.0563401651951271
5619061 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619040 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619045 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619097 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619037 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619072 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619083 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619078 [Disease]	0	0	0.00632455532033676	0.00632455532033676	0	0.00632455532033676	0	0	0	0	0
5579020 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619041 [Disease]	0	0.0109434802398396	0.00893979417659713	0	0	0	0	0.00632455532033676	0	0	0
5619088 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619113 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5655799 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619049 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619050 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619054 [Disease]	0	0.00893979417659713	0.0109434802398396	0.0154531161517281	0.0109434802398396	0.0208709270420745	0.0217879488413828	0.00632455532033676	0.00893979417659713	0.0141137946420939	0.0273186073273567
5656364 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5658208 [Disease]	0	0	0	0.00632455532033676	0	0	0	0	0	0	0
5619096 [Disease]	0	0.00632455532033676	0	0	0	0.00893979417659713	0.00632455532033676	0	0	0	0.00632455532033676
5619044 [Disease]	0	0.13519881182436	0.117680451599612	0.105767796738075	0.092424576289547	0.0872213710484281	0.0837726557884962	0.0706188857673854	0.0650248277831493	0.067073533221822	0.0657203100963405
5619109 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619081 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5660862 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5660883 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619092 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619052 [Disease]	0	0.0199097060851334	0.0166828750015793	0.0141137946420939	0	0.00893979417659713	0.0109434802398396	0.00632455532033676	0	0	0.00893979417659713
5619110 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619058 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619095 [Disease]	0	0.135460361395906	0.118588799232066	0.101177056671939	0.0784410160119882	0.0744498675806934	0.0652580923611671	0.0510549371423235	0.0414815708564746	0.0419179808330162	0.0372766622640701
4755579 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3656243 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579032 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3359454 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5578995 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5619107 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579002 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5579016 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5688031 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5688354 [Disease]	0	0	0.00632455532033676	0	0	0	0	0	0	0	0.00893979417659713
3323169 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3296469 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3296482 [Disease]	0	0	0	0	0	0	0	0	0	0	0
1461973 [Imm Sys]	0	0	0	0	0	0	0	0	0	0	0
4641257 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
4641258 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
916853 [Neur Sys]	0	0	0	0	0	0	0	0	0	0	0
5610780 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
5610783 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
195253 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
1614558 [Metab]	0	0	0	0	0	0	0	0	0	0	0
1474228 [ECM Org]	0	0	0	0	0	0	0	0	0	0	0
5467343 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5467345 [Disease]	0	0	0	0	0	0	0	0	0	0	0
4419969 [Cell Cycl]	0	0	0	0	0	0	0	0	0	0	0
606279 [Cell Cycl]	0	0	0	0	0	0	0	0	0	0	0
73927 [DNA Repair]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
73928 [DNA Repair]	0	0.00632455532033676	0	0	0	0	0	0	0	0	0
8862803 [Disease]	0	0	0	0	0	0	0	0	0	0	0
2022923 [Metab]	0	0	0	0	0	0	0	0	0	0	0
3299685 [Cell Resp]	0	0	0	0	0	0	0	0	0	0	0
5688426 [Metab Prot]	0	0.0126301037018514	0	0	0	0	0	0	0	0	0
1266738 [Dev Biol]	0	0	0	0	0	0	0	0	0	0	0
8935690 [Dig Abs]	0	0.10620753287804	0.0727781330940596	0.0549004012194269	0.0346808702711273	0.0251075763543674	0.0109434802398396	0.00893979417659713	0.00893979417659713	0.0109434802398396	0
8963743 [Dig Abs]	0	0	0	0	0	0	0	0	0	0	0
189085 [Dig Abs]	0	0	0	0	0	0	0	0	0	0	0
192456 [Dig Abs]	0	0	0	0	0	0	0	0	0	0	0
69416 [Prog Cell Death]	0	0	0	0	0	0	0	0	0	0	0
4641262 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
1643685 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3781860 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3906995 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3560782 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5609975 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5687613 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5602358 [Disease]	0	0	0	0	0	0	0	0	0	0	0
2474795 [Disease]	0	0	0	0	0	0	0	0	0	0	0
9605308 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5260271 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5423599 [Disease]	0	0.0330110546594581	0.0141137946420939	0.00632455532033676	0.00632455532033676	0.00893979417659713	0.00893979417659713	0.00632455532033676	0	0	0
5663084 [Disease]	0	0	0	0	0	0	0	0	0	0	0
3781865 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5668914 [Disease]	0	0	0	0	0	0	0	0	0	0	0
5663202 [Disease]	0	0	0	0	0	0	0	0	0	0	0
114516 [Hemost]	0	0	0	0	0	0	0	0	0	0	0
5619115 [Disease]	0	0	0	0	0	0	0	0	0	0	0
110357 [DNA Repair]	0	0	0	0	0	0	0	0	0	0	0
75205 [Hemost]	0	0	0	0	0	0	0	0	0	0	0
212676 [Neur Sys]	0	0.0840601338691898	0.12295184893753	0.140308683004747	0.140626369418313	0.146709112067259	0.146736401658115	0.145336033255909	0.134123633820252	0.118596395835224	0.103341373318915
379401 [Neur Sys]	0	0	0	0	0	0	0	0	0	0	0
390651 [Sig Transd]	0	0.0414815708564746	0.0141137946420939	0.0141137946420939	0.0109434802398396	0.00632455532033676	0.00893979417659713	0	0	0	0
8863795 [Sig Transd]	0	0.0471485204750158	0.0166828750015793	0.00632455532033676	0.00632455532033676	0.00893979417659713	0	0	0	0	0
1358803 [Sig Transd]	0	0.0126301037018514	0.00632455532033676	0	0	0.00632455532033676	0	0	0	0	0
1253288 [Sig Transd]	0	0.0280140105087577	0.0208709270420745	0.0166828750015793	0.00893979417659713	0.00632455532033676	0.0109434802398396	0.00632455532033676	0	0	0.00632455532033676
2173795 []	0	0	0	0	0	0	0	0	0	0	0
2173788 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
202424 [Imm Sys]	0	0	0	0	0	0	0	0	0	0	0
186763 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
1168372 [Imm Sys]	0	0.0243226559321056	0.00893979417659713	0.0109434802398396	0.00632455532033676	0	0.00632455532033676	0	0	0	0
5654687 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
5654696 [Sig Transd]	0	0	0	0	0	0	0	0	0	0	0
