feature	a0	a0.1	a0.2	a0.3	a0.4	a0.5	a0.6	a0.7	a0.8	a0.9	a1
4793952 [Disease]	1	0.0052064	0.0045552	0.004124	0.0028888	0.0036352	0.0035608	0.0024592	0.0023232	0.002276	0.0031216
3359475 [Disease]	1	0.0048888	0.004068	0.0036768	0.0024352	0.0029648	0.002928	0.0020192	0.00196	0.0019272	0.0022448
3359471 [Disease]	1	0.0035648	0.00278	0.0023432	0.001548	0.0018376	0.0016672	0.0012368	0.0011256	0.0010768	0.001276
3359474 [Disease]	1	0.0021752	0.0015216	0.001104	0.0006704	0.0007624	0.000732	0.0004776	0.0004792	0.000436	0.0004344
3359473 [Disease]	1	0.0023016	0.0015584	0.0011952	0.0007536	0.0008608	0.0007344	0.00052	0.0004896	0.0004448	0.000492
4793954 [Disease]	1	0.0069712	0.006484	0.0062408	0.0042064	0.0058912	0.0058936	0.0038648	0.0039728	0.003772	0.0054208
4687000 [Disease]	1	0.0062616	0.0059496	0.0057312	0.003852	0.0054456	0.0052648	0.00356	0.0033896	0.0034208	0.004972
4043916 [Disease]	1	0.005704	0.005008	0.0044112	0.0030296	0.0040352	0.0038008	0.00272	0.0027208	0.0025544	0.0032672
3359469 [Disease]	1	0.0071808	0.0068408	0.0064568	0.0044264	0.0060816	0.0057472	0.004232	0.0040952	0.0039144	0.0054904
3359467 [Disease]	1	0.0071808	0.0068408	0.0064568	0.0044272	0.0060816	0.0057472	0.0042328	0.0040952	0.0039152	0.0039816
3359478 [Disease]	1	0.0048888	0.004068	0.0036784	0.0024352	0.0029664	0.0029288	0.00202	0.0019608	0.0019288	0.001668
9608287 [Disease]	1	0.0070608	0.0064488	0.0061328	0.0043864	0.0055904	0.005352	0.0038264	0.003844	0.0036408	0.003572
9608290 [Disease]	1	0.0070608	0.0064488	0.0061328	0.0043864	0.0055904	0.0053528	0.0038264	0.003844	0.0036408	0.0019376
5545483 [Disease]	1	0.0059384	0.0053552	0.0048856	0.003488	0.0046632	0.0044136	0.0030352	0.002952	0.0030456	0.0039504
5632928 [Disease]	1	0.0046496	0.0040248	0.0034248	0.00218	0.0025576	0.0022616	0.0013408	0.0011768	0.0008704	0.0008528
5632927 [Disease]	1	0.004104	0.0033944	0.0028032	0.001764	0.00216	0.0019784	0.0013008	0.00108	0.0009896	0.00132
5632968 [Disease]	1	0.0044296	0.0036896	0.0031144	0.0018968	0.002168	0.0018328	0.0011208	0.0009496	0.00074	0.0006688
5632987 [Disease]	1	0.00594	0.0053576	0.0048856	0.0034888	0.004664	0.0044144	0.003036	0.0029528	0.0030464	0.0028648
4341670 [Disease]	1	0.004436	0.0035152	0.0030648	0.0021232	0.0025928	0.0024488	0.001804	0.0016496	0.0015368	0.0019
9630222 [Disease]	1	0.0033752	0.0025736	0.0022624	0.0014296	0.001628	0.0015456	0.0011	0.0010632	0.0008792	0.0008568
9630221 [Disease]	1	0.0033752	0.0025744	0.002264	0.0014296	0.001628	0.0015464	0.0011008	0.0010648	0.0008808	0.0004856
5578998 [Disease]	1	0.0041856	0.003444	0.0029296	0.0019352	0.0026264	0.0023616	0.0016248	0.0016048	0.001508	0.0019488
3560796 [Disease]	1	0.0059232	0.0051448	0.004692	0.003172	0.0042184	0.0041656	0.0029376	0.0027664	0.0025744	0.0034816
5609974 [Disease]	1	0.0027352	0.0019904	0.0014752	0.0010328	0.001092	0.0010664	0.0007768	0.0007056	0.0006104	0.0006824
4043911 [Disease]	1	0.007492	0.0069816	0.0068672	0.0046064	0.0065456	0.00628	0.0045144	0.0043968	0.0042656	0.0060248
5083628 [Disease]	1	0.0049488	0.0038736	0.003344	0.0022096	0.0025152	0.0022848	0.0015752	0.0014056	0.0012304	0.0014552
5083633 [Disease]	1	0.0052824	0.0042264	0.00378	0.0025856	0.0031584	0.0028048	0.0019392	0.001796	0.0015848	0.001848
5083629 [Disease]	1	0.0052832	0.0042272	0.0037808	0.0025864	0.0031584	0.0028072	0.00194	0.001796	0.0015848	0.0013192
4570571 [Disease]	1	0.005212	0.0045672	0.0042912	0.0028616	0.003844	0.0037304	0.0024544	0.0022736	0.0022952	0.0031616
5619042 [Disease]	1	0.0053344	0.005276	0.0050264	0.0033152	0.0048136	0.00478	0.0030624	0.0030792	0.0030656	0.004436
5687868 [Disease]	1	0.0058016	0.0056864	0.0054544	0.0035976	0.0050176	0.0050664	0.0034008	0.0032848	0.003272	0.0047296
5619048 [Disease]	1	0.006292	0.0057464	0.0056992	0.0036088	0.0052216	0.0050448	0.0034736	0.0033944	0.0033648	0.0045912
5619104 [Disease]	1	0.0067016	0.0062592	0.0057864	0.0036896	0.0050984	0.004676	0.0029736	0.002928	0.0025208	0.0030232
5619087 [Disease]	1	0.0043256	0.003852	0.0032968	0.0023328	0.0027856	0.002532	0.0019144	0.0017464	0.0017424	0.0021768
5619039 [Disease]	1	0.0052096	0.0046848	0.0041168	0.0027808	0.0037904	0.0036	0.0025392	0.0023792	0.0023208	0.0031648
5619070 [Disease]	1	0.0043768	0.0037072	0.0033128	0.002176	0.0026144	0.0026056	0.0018056	0.0018072	0.0016864	0.0020488
5619035 [Disease]	1	0.0056296	0.004788	0.0043952	0.0030176	0.0038224	0.0035736	0.0026056	0.0025552	0.0024288	0.002984
5619076 [Disease]	1	0.006644	0.0064576	0.0063832	0.0042656	0.0062352	0.0060312	0.0041368	0.0041488	0.0039944	0.0058
5619067 [Disease]	1	0.0058424	0.004916	0.0047152	0.003168	0.004012	0.0038864	0.0026288	0.0026472	0.002492	0.003224
5619062 [Disease]	1	0.0050624	0.0045304	0.0042096	0.0027528	0.0035416	0.0033704	0.0024536	0.002276	0.0022424	0.0031112
5619111 [Disease]	1	0.0056472	0.0050704	0.0048048	0.0031752	0.004112	0.0039968	0.0027496	0.0027344	0.0026952	0.003596
5619071 [Disease]	1	0.0067672	0.0061864	0.0057952	0.0038296	0.0053256	0.0051464	0.00362	0.003508	0.0034896	0.0047568
5619066 [Disease]	1	0.0043944	0.0035672	0.003248	0.0020944	0.0027592	0.0025024	0.0018344	0.0017016	0.001648	0.0020384
5619053 [Disease]	1	0.0073744	0.0067304	0.0064872	0.0043968	0.0061472	0.0058464	0.0041472	0.0041	0.0039672	0.005676
5619077 [Disease]	1	0.0063912	0.0058728	0.0055944	0.0038096	0.005316	0.0051696	0.0035904	0.0034432	0.003424	0.0047504
5619055 [Disease]	1	0.0051704	0.004588	0.003912	0.0026352	0.003304	0.0031824	0.0023512	0.0021216	0.0020616	0.0026248
5619036 [Disease]	1	0.0046376	0.004344	0.0041992	0.0027128	0.0038912	0.0038416	0.0026752	0.0025048	0.0025584	0.0038088
3560792 [Disease]	1	0.0050064	0.0044504	0.00398	0.0027136	0.0035416	0.0033752	0.0024272	0.0023952	0.002192	0.0029112
5619085 [Disease]	1	0.006664	0.005972	0.0057488	0.00376	0.0052856	0.0050376	0.0035488	0.0033376	0.0032264	0.0043928
5619046 [Disease]	1	0.0072464	0.0069488	0.0067856	0.0047816	0.0064328	0.0064776	0.0043528	0.004464	0.0043912	0.0059448
5619108 [Disease]	1	0.0064496	0.0058216	0.0054576	0.0038264	0.0051712	0.0048968	0.0035768	0.0033848	0.003316	0.0045232
5619063 [Disease]	1	0.0067608	0.0063648	0.0060952	0.0039592	0.0058104	0.0056464	0.0039456	0.003824	0.0038648	0.0055088
5619043 [Disease]	1	0.0034704	0.0027536	0.0023016	0.0015792	0.0018672	0.0017056	0.0011256	0.0010312	0.0009736	0.000892
5619068 [Disease]	1	0.0050672	0.004512	0.0041288	0.0027488	0.0036648	0.003564	0.0025624	0.0025288	0.002264	0.0031152
5619098 [Disease]	1	0.0014792	0.0009352	0.0007024	0.0004384	0.0004696	0.0003984	0.0002784	0.000264	0.0002264	0.0002224
5619047 [Disease]	1	0.0056696	0.0048632	0.0044032	0.0031448	0.0039344	0.0038048	0.0026712	0.0025416	0.0025448	0.003284
5619061 [Disease]	1	0.0053824	0.0045752	0.0041624	0.0029184	0.0036392	0.0034008	0.0023136	0.00234	0.0023624	0.0030744
5619040 [Disease]	1	0.0054496	0.0048792	0.004616	0.0029784	0.0038528	0.0037952	0.0025864	0.002776	0.0025784	0.0034232
5619045 [Disease]	1	0.0049632	0.004136	0.0036376	0.0024064	0.0029216	0.0027784	0.0018008	0.0016944	0.0015896	0.0019648
5619097 [Disease]	1	0.0070016	0.006232	0.0060816	0.0040296	0.0056416	0.0054048	0.0038888	0.0036248	0.0036392	0.0048512
5619037 [Disease]	1	0.0054272	0.0047296	0.0044288	0.002848	0.003872	0.0036664	0.0024784	0.0024384	0.0023352	0.0030208
5619072 [Disease]	1	0.0045328	0.0039896	0.003664	0.0024144	0.0031056	0.0028616	0.0021832	0.0020192	0.0019088	0.00238
5619083 [Disease]	1	0.003512	0.0027424	0.002404	0.0014968	0.0019264	0.0016752	0.001112	0.0010632	0.0009696	0.0013008
5619078 [Disease]	1	0.0060776	0.005324	0.005032	0.0035296	0.0044256	0.0042752	0.0031168	0.0029424	0.0028848	0.0036688
5579020 [Disease]	1	0.0031024	0.0020648	0.0017232	0.001068	0.0012208	0.0010472	0.0007712	0.00074	0.0006664	0.0007384
5619041 [Disease]	1	0.006704	0.0062496	0.0058592	0.0038528	0.005544	0.0051968	0.0033904	0.0031816	0.0027784	0.0032288
5619088 [Disease]	1	0.0074936	0.006992	0.0069424	0.004716	0.0065704	0.0065568	0.0044056	0.004476	0.0044224	0.0061776
5619113 [Disease]	1	0.0051216	0.0045792	0.0040152	0.0027808	0.0034104	0.0031656	0.0023496	0.0022112	0.0021872	0.0025968
5655799 [Disease]	1	0.0032648	0.002288	0.0020048	0.001304	0.0015648	0.0014336	0.0009464	0.0009992	0.000868	0.001008
5619049 [Disease]	1	0.0036296	0.0027352	0.0024032	0.0016088	0.0019616	0.001864	0.0011984	0.001176	0.0011688	0.0011144
5619050 [Disease]	1	0.0073632	0.0069496	0.0065648	0.0047536	0.0063696	0.0062904	0.0044288	0.0043288	0.004284	0.0059088
5619054 [Disease]	1	0.0064472	0.006004	0.006052	0.0040504	0.005452	0.0053416	0.0035912	0.0035768	0.003616	0.0050256
5656364 [Disease]	1	0.005888	0.0055464	0.0053168	0.0034856	0.004792	0.0045016	0.0032632	0.0031208	0.0030744	0.0039416
5658208 [Disease]	1	0.0062304	0.0056496	0.0053896	0.0035304	0.00482	0.004676	0.0033208	0.0032304	0.0031352	0.0042752
5619096 [Disease]	1	0.0071136	0.006424	0.0061064	0.004264	0.00584	0.0057352	0.0038768	0.003972	0.0037472	0.0052992
5619044 [Disease]	1	0.0063736	0.0058304	0.0053384	0.0038272	0.005172	0.004868	0.0033648	0.0033224	0.0033208	0.0043408
5619109 [Disease]	1	0.0066664	0.0060024	0.0056528	0.00392	0.0051576	0.0050784	0.0035576	0.003468	0.0034184	0.0044352
5619081 [Disease]	1	0.0059216	0.0051936	0.0047456	0.0032328	0.0042888	0.0040488	0.002792	0.0027296	0.0024392	0.0033232
5660862 [Disease]	1	0.0033472	0.0025128	0.0022944	0.001488	0.0017432	0.0016856	0.0011608	0.0011	0.0009952	0.0012424
5660883 [Disease]	1	0.005124	0.0045792	0.0040152	0.0027808	0.003412	0.0031656	0.0023504	0.0022112	0.002188	0.0018992
5619092 [Disease]	1	0.0054112	0.004544	0.0041368	0.0028904	0.0038272	0.0035688	0.0025632	0.0024912	0.0023832	0.003128
5619052 [Disease]	1	0.0034936	0.002764	0.0023464	0.0015376	0.0019136	0.0017608	0.0013064	0.0012112	0.0010936	0.0012912
5619110 [Disease]	1	0.0017744	0.0010664	0.0007432	5e-04	0.0005176	0.000444	0.000288	0.0002744	0.00026	0.0002424
5619058 [Disease]	1	0.0053	0.004528	0.004104	0.0028176	0.0035832	0.0034192	0.0024864	0.0022264	0.0022216	0.0028752
5619095 [Disease]	1	0.0053016	0.0044608	0.0040808	0.0028336	0.0036072	0.003368	0.0023856	0.00222	0.0021944	0.0028904
4755579 [Disease]	1	0.0060792	0.005516	0.0050792	0.0034456	0.0047488	0.0044192	0.0031376	0.0031208	0.003036	0.0039664
3656243 [Disease]	1	0.0016984	0.001084	0.0008408	0.0004976	0.00054	0.000424	0.0002864	0.0002512	0.0001584	8.72e-05
5579032 [Disease]	1	0.0021232	0.0014696	0.001216	0.0007784	0.0008496	0.0007112	0.000496	0.0004656	0.0004224	0.0004792
3359454 [Disease]	1	0.0058736	0.00502	0.0045976	0.002948	0.0037744	0.0035216	0.0024568	0.0023208	0.0021024	0.0028968
5578995 [Disease]	1	0.0047608	0.0039832	0.0034112	0.0023	0.0029456	0.0026872	0.002012	0.0018544	0.0018144	0.0022728
5619107 [Disease]	1	0.0054728	0.0047016	0.0043176	0.00272	0.0033776	0.0030168	0.0019688	0.0017296	0.0016184	0.0018496
5579002 [Disease]	1	0.0028448	0.0021328	0.0017944	0.0011976	0.0014504	0.0013408	0.0009648	0.0008712	0.0008336	0.000936
5579016 [Disease]	1	0.0032072	0.002332	0.0019288	0.0012704	0.0014976	0.001328	0.0009264	0.000856	0.0008232	0.000988
5688031 [Disease]	1	0.007576	0.0071904	0.0070096	0.0048608	0.0071392	0.0069144	0.004872	0.0047336	0.0047168	0.0065448
5688354 [Disease]	1	0.0074192	0.0069072	0.0067664	0.0045976	0.0064904	0.0064976	0.0045264	0.0043392	0.0042712	0.0064504
3323169 [Disease]	1	0.0005936	0.0002904	0.0001488	7.44e-05	6.32e-05	5.36e-05	3.28e-05	1.36e-05	1.28e-05	1.04e-05
3296469 [Disease]	1	0.0036296	0.0025672	0.0019136	0.0012472	0.0011912	0.0010384	0.0006504	0.000608	0.0004864	0.0004696
3296482 [Disease]	1	0.0006816	0.0003232	0.0001952	0.0001392	8.24e-05	7.04e-05	3.92e-05	3.36e-05	2.88e-05	2e-05
1461973 [Imm Sys]	1	0.006304	0.0053848	0.0049488	0.0030936	0.00414	0.0037024	0.0025128	0.002224	0.0022512	0.0026688
4641257 [Sig Transd]	1	0.0030144	0.0021272	0.0017128	0.0011144	0.001188	0.0010952	0.00072	7e-04	0.0005696	0.0006736
4641258 [Sig Transd]	1	0.0018048	0.0011216	0.0007816	0.0004888	0.0004648	0.0003896	0.000256	0.000244	0.0001656	0.000176
916853 [Neur Sys]	1	0.0009216	5e-04	0.000312	0.000264	0.000168	0.000184	0.0001104	8.64e-05	7.12e-05	8e-05
5610780 [Sig Transd]	1	0.0018896	0.0010304	0.0006248	0.000332	0.0002856	0.0002344	0.0001176	7.36e-05	6e-05	4.64e-05
5610783 [Sig Transd]	1	0.001452	0.0008616	0.0005888	0.0003464	0.0003216	0.000236	0.0001904	0.0001368	0.00012	0.0001032
195253 [Sig Transd]	1	0.0022568	0.0014144	0.0010544	7e-04	0.0007024	0.0005912	0.000404	0.0003056	0.0002544	0.0002544
1614558 [Metab]	1	5e-04	0.0002424	0.0001128	8.72e-05	4.72e-05	4.56e-05	3.12e-05	1.84e-05	2.24e-05	1.68e-05
1474228 [ECM Org]	1	0.0003288	0.0001048	3.28e-05	1.92e-05	1.36e-05	8.8e-06	4.00000000000001e-06	1.6e-06	1.6e-06	1.6e-06
5467343 [Disease]	1	0.0055536	0.0049392	0.0044392	0.0030392	0.0038808	0.0038264	0.0026368	0.0024728	0.0023904	0.0032664
5467345 [Disease]	1	0.0047152	0.0041096	0.0035848	0.0024128	0.0032592	0.0030312	0.0020992	0.00208	0.0020064	0.0026264
4419969 [Cell Cycl]	1	0.001224	0.0006904	0.000468	0.000268	0.0002552	0.000176	0.0001232	8.4e-05	6.4e-05	6.48e-05
606279 [Cell Cycl]	1	0.0010768	0.0005688	0.0003792	0.0001816	0.0002128	0.0001248	9.6e-05	6.64e-05	5.2e-05	3.52e-05
73927 [DNA Repair]	1	0.0024896	0.0017304	0.0014648	0.0008056	0.0009248	0.000692	4e-04	0.000288	0.0002192	8.56e-05
73928 [DNA Repair]	1	0.00232	0.001524	0.0011992	0.000644	0.0006544	0.0004528	0.000228	0.0001168	6.4e-05	2.08e-05
8862803 [Disease]	1	0.001384	0.0008432	0.0005688	0.0003592	0.0003704	0.0003072	0.00022	0.000184	0.0001728	0.000156
2022923 [Metab]	1	0.0007616	0.0003024	0.0001656	7.6e-05	4.56e-05	3.92e-05	2.72e-05	1.76e-05	4e-06	6.4e-06
3299685 [Cell Resp]	1	0.0003448	0.0001096	6.48e-05	3.92e-05	2.8e-05	1.44e-05	2.24e-05	1.6e-05	1.12e-05	9.6e-06
5688426 [Metab Prot]	1	0.001036	0.0005096	0.0003184	0.0001888	0.0001416	8.64e-05	6.08e-05	3.36e-05	3.04e-05	3.6e-05
1266738 [Dev Biol]	1	1.6e-05	1.6e-06	0	0	0	0	0	0	0	0
8935690 [Dig Abs]	1	0.0054232	0.0044992	0.0038048	0.0025776	0.0030024	0.0028536	0.0019328	0.001828	0.001796	0.002084
8963743 [Dig Abs]	1	0.000728	0.0003824	0.0002256	0.0001288	0.000104	9.6e-05	7.68e-05	5.12e-05	4.4e-05	4.08e-05
189085 [Dig Abs]	1	0.0047152	0.0039096	0.0034688	0.0022376	0.0029344	0.0026232	0.0019576	0.001792	0.0017408	0.0021904
192456 [Dig Abs]	1	0.0067272	0.006312	0.0058936	0.003888	0.0057312	0.0056896	0.0038584	0.003784	0.0037232	0.0053472
69416 [Prog Cell Death]	1	0.003556	0.0026912	0.0020992	0.001344	0.0015408	0.0013248	0.0008176	0.000704	0.0005448	0.0003864
4641262 [Sig Transd]	1	0.0010048	0.0005864	0.0004008	0.000272	0.000248	0.0001872	0.0001432	0.0001088	0.0001048	1e-04
1643685 [Disease]	1	9.6e-06	1.6e-06	0	0	0	0	0	0	0	0
3781860 [Disease]	1	0.0013408	0.0006688	0.0004576	0.0002536	0.0002464	0.0001936	0.0001232	0.0001336	9.12e-05	7.04e-05
3906995 [Disease]	1	0.0007728	0.0003816	0.0002408	0.0001264	0.0001248	8.24e-05	8.4e-05	6.8e-05	3.84e-05	3.28e-05
3560782 [Disease]	1	0.0005856	0.0001896	9.44e-05	5.12e-05	3.2e-05	2e-05	1.28e-05	1.04e-05	6.4e-06	1.6e-06
5609975 [Disease]	1	0.0010488	0.0004984	0.0003416	0.0002168	0.0001664	0.0001352	0.0001112	9.6e-05	7.44e-05	7.36e-05
5687613 [Disease]	1	0.0035816	0.002604	0.0021176	0.0012272	0.001352	0.0011752	0.0007064	0.00068	0.0005888	0.0005912
5602358 [Disease]	1	0.0014184	0.0008288	0.0005256	0.0003176	0.0002664	0.0001856	0.0001272	0.000116	9.28e-05	9.36e-05
2474795 [Disease]	1	0.0006248	0.000288	0.000208	0.0001256	9.84e-05	8.64e-05	5.84e-05	4e-05	2.48e-05	2.32e-05
9605308 [Disease]	1	0.0037456	0.0028584	0.0023408	0.0015624	0.0017288	0.0014248	0.0009936	0.0008224	0.0007472	0.000784
5260271 [Disease]	1	0.00142	0.0008296	0.0005256	0.0003184	0.000268	0.0001856	0.000128	0.0001168	9.36e-05	7.36e-05
5423599 [Disease]	1	0.0045632	0.0039464	0.0033008	0.0021112	0.0024968	0.0022744	0.0014168	0.0013304	0.0010936	0.0011648
5663084 [Disease]	1	0.000344	9.84e-05	3.44e-05	1.92e-05	1.04e-05	6.4e-06	4e-06	4.8e-06	1.6e-06	1.6e-06
3781865 [Disease]	1	0.0001872	5.52e-05	1.36e-05	7.2e-06	4.8e-06	8.00000000000001e-07	7.99999999999999e-07	1.6e-06	0	0
5668914 [Disease]	1	6.88e-05	9.6e-06	3.2e-06	8.00000000000001e-07	8.00000000000001e-07	1.6e-06	0	0	0	0
5663202 [Disease]	1	4.16e-05	9.6e-06	8.00000000000001e-07	1.6e-06	7.99999999999999e-07	0	8.00000000000001e-07	0	0	0
114516 [Hemost]	1	0.0030552	0.0021984	0.0018552	0.0013208	0.0014344	0.001312	0.000872	0.0008728	0.0008096	0.0008896
5619115 [Disease]	1	0.0002112	5.84e-05	1.36e-05	7.2e-06	3.2e-06	7.99999999999998e-07	8.00000000000001e-07	0	1.6e-06	8e-07
110357 [DNA Repair]	1	0.0028776	0.0022072	0.001836	0.0012104	0.0013328	0.0012536	0.0008856	0.0007992	0.0008032	0.0009096
75205 [Hemost]	1	0.0005792	0.0002856	0.0001496	8.56e-05	7.04e-05	5.44e-05	4.32e-05	3.12e-05	2.64e-05	1.6e-05
212676 [Neur Sys]	1	0.0027808	0.0017376	0.001236	0.0007984	0.0006848	0.0005688	0.000336	3e-04	0.0002208	0.0002104
379401 [Neur Sys]	1	0.0052464	0.0042888	0.0037856	0.002516	0.0030136	0.0026592	0.00192	0.001808	0.0015424	0.0018416
390651 [Sig Transd]	1	0.00376	0.0029672	0.0025448	0.001676	0.0020056	0.0017872	0.0012744	0.0011744	0.0011896	0.001336
8863795 [Sig Transd]	1	0.00458	0.0034072	0.0027104	0.0016192	0.0018776	0.0013968	0.0009216	0.0006784	0.0004832	0.0004256
1358803 [Sig Transd]	1	0.0063368	0.0055608	0.0052232	0.0032808	0.0040952	0.0038072	0.0025664	0.0023296	0.001852	0.0020768
1253288 [Sig Transd]	1	0.0069504	0.0065968	0.0060712	0.0043096	0.0061272	0.0058448	0.004052	0.0038264	0.003924	0.0053848
2173795 []	1	0.0016376	0.0009928	0.0007168	0.0004248	0.0004208	0.0003848	0.0002904	0.0002192	0.0001968	0.0001864
2173788 [Sig Transd]	1	0.0004256	0.000172	8.88e-05	5.6e-05	4.64e-05	3.36e-05	2.72e-05	1.52e-05	1.52e-05	1.6e-05
202424 [Imm Sys]	1	0.0007664	0.000276	0.000152	6.56e-05	4.08e-05	2.16e-05	1.44e-05	8e-06	5.6e-06	4.8e-06
186763 [Sig Transd]	1	0.0023384	0.001664	0.0014464	0.0009792	0.0009992	0.0009592	0.0007072	6e-04	0.000588	0.0007088
1168372 [Imm Sys]	1	0.0006528	0.0002424	0.000148	8.8e-05	5.6e-05	3.6e-05	1.92e-05	1.36e-05	7.2e-06	4e-06
5654687 [Sig Transd]	1	0.0024992	0.0017248	0.0013544	0.00094	0.001056	0.0008744	0.0006688	0.0005952	0.0005928	0.0006456
5654696 [Sig Transd]	1	0.0042008	0.0030016	0.00216	0.0012992	0.001244	0.0008696	0.00052	0.000316	0.0001496	5.04e-05
5654708 [Sig Transd]	1	0.0031512	0.0021744	0.0015928	0.0009568	0.0010264	0.0008304	0.0005544	0.0003872	0.000236	0.0002144
5654716 [Sig Transd]	1	0.0044528	0.0033568	0.002688	0.0016544	0.001648	0.00136	0.0007992	0.0005976	0.00046	0.0003416
5696400 [DNA Repair]	1	0.0006584	0.000244	0.0001288	7.2e-05	4.32e-05	3.12e-05	2.24e-05	1.6e-05	6.4e-06	4.8e-06
6782135 [DNA Repair]	1	0.0005576	0.0002296	0.000116	5.76e-05	3.76e-05	3.2e-05	1.92e-05	8.8e-06	3.2e-06	5.6e-06
113510 [Cell Cycl]	1	0.0006448	0.000244	0.000104	6.08e-05	3.28e-05	2.72e-05	1.68e-05	7.2e-06	4e-06	1.6e-06
113507 [Cell Cycl]	1	0.000792	0.00034	0.0002064	0.0001072	7.04e-05	4.8e-05	3.92e-05	1.52e-05	1.2e-05	1.04e-05
8866654 [Metab Prot]	1	0.0024496	0.0017256	0.0013808	0.0009232	0.001036	0.0008448	0.0005568	0.0004784	0.0004528	0.0005208
3000178 [ECM Org]	1	0.0003264	1e-04	6.16e-05	3.76e-05	1.36e-05	1.28e-05	1.12e-05	4.8e-06	5.60000000000001e-06	4e-06
2179392 [Sig Transd]	1	0.0069608	0.0065848	0.0061424	0.0040696	0.0057472	0.0053184	0.0037728	0.0036856	0.0035904	0.0050552
182971 [Sig Transd]	1	0.0025208	0.001532	0.0010864	0.0006264	0.0005424	0.000404	0.000264	0.0001928	0.0001464	0.0001072
212718 [Sig Transd]	1	0.0036912	0.0028416	0.0024256	0.001544	0.0017272	0.0015448	0.0009496	0.0007704	0.0005264	0.0004032
2682334 [Dev Biol]	1	0.0001808	5.12e-05	2.24e-05	8.8e-06	1.2e-05	1.6e-06	2.4e-06	1.6e-06	0	0
3928665 [Dev Biol]	1	0.0004888	0.0001912	9.28e-05	7.04e-05	6.16e-05	2.56e-05	1.92e-05	2.8e-05	1.44e-05	1.52e-05
3928663 [Dev Biol]	1	0.0009896	0.000484	0.0003208	0.0002072	0.0001752	0.0001344	9.68e-05	8.56e-05	5.52e-05	4.96e-05
3928662 [Dev Biol]	1	0.0014248	0.0008912	0.0006128	0.0004128	0.000436	0.000292	0.0002816	0.0002416	0.0001856	0.0002272
901032 [Metab Prot]	1	0.0030024	0.0020512	0.0015888	0.0009784	0.0010944	0.0009568	0.000668	0.0005856	0.0005392	0.0006048
199977 [Metab Prot]	1	0.0001688	5.76e-05	3.04e-05	1.92e-05	1.04e-05	4e-06	4.8e-06	1.6e-06	1.6e-06	7.99999999999999e-07
1236974 [Imm Sys]	1	0.002812	0.001876	0.0012824	0.000784	0.0007512	0.0005408	0.000388	0.0002992	0.0002104	2e-04
8847993 [Sig Transd]	1	0.0046288	0.0035592	0.002896	0.0017648	0.0020144	0.0016792	0.0011224	0.0009296	0.0007496	0.0008296
6785631 [Sig Transd]	1	0.0048152	0.0037216	0.0030936	0.0018936	0.0021928	0.0018008	0.0010992	0.0008192	0.000532	0.0003208
427389 [Gene Expr]	1	0.0021376	0.0012512	0.0007872	0.0004312	0.0003664	0.0002368	0.0001224	6.8e-05	2.16e-05	1.12e-05
198753 [Imm Sys]	1	0.000676	0.0003464	0.0002032	0.0001296	0.0001152	7.28e-05	5.12e-05	3.36e-05	3.6e-05	2.72e-05
202670 [Imm Sys]	1	0.001952	0.0012864	0.001008	0.0006416	0.000728	0.000636	0.0004216	0.0004272	0.0003392	0.0003824
8939211 [Sig Transd]	1	0.000384	0.000112	5.52e-05	3.36e-05	1.84e-05	1.76e-05	9.6e-06	1.04e-05	4e-06	8e-07
162594 [Disease]	1	0.0010048	0.0005264	0.000376	0.0001752	0.0001656	0.0001232	8.4e-05	6.56e-05	5.28e-05	4.72e-05
114508 [Sig Transd]	1	0.000536	0.0002256	0.0001392	8.72e-05	8.8e-05	6.16e-05	3.92e-05	1.92e-05	2.88e-05	2.24e-05
391903 [Sig Transd]	1	0.0014232	0.0007704	0.0005192	0.0002768	0.0002344	0.0002072	0.000152	0.0001144	9.28e-05	0.000104
211979 [Metab]	1	0.0004456	0.0001784	0.0001032	6e-05	3.92e-05	3.04e-05	2.64e-05	1.04e-05	9.6e-06	8.8e-06
1566948 [ECM Org]	1	0.0003832	0.0001512	7.6e-05	3.84e-05	3.2e-05	2.08e-05	1.6e-05	1.2e-05	1.36e-05	5.6e-06
112303 [Neur Sys]	1	0.006464	0.0061792	0.0058632	0.0041008	0.0056456	0.0054512	0.00378	0.00362	0.0037056	0.005124
2395516 [Metab]	1	0.0045504	0.0039344	0.0036552	0.0023264	0.0029176	0.0027768	0.0019864	0.0018648	0.0017128	0.002216
139853 [Hemost]	1	0.001064	0.0006704	0.0004736	3e-04	0.000308	0.0002272	0.0001584	0.0001496	0.0001248	0.0001264
211976 [Metab]	1	0.001064	0.0005768	0.0003488	0.000216	0.0001856	0.0001248	9.84e-05	8.24e-05	6e-05	6e-05
917729 [Ves-med Transp]	1	0.0015008	0.0009376	0.0006752	0.0004448	0.0004376	0.0003416	0.0002608	0.0002592	0.0001856	0.0001936
1236977 [Imm Sys]	1	0.0044192	0.0035632	0.0029616	0.0019296	0.002316	0.0020296	0.0013416	0.0011264	0.0009544	0.0010776
380972 [Sig Transd]	1	0.0061288	0.0054488	0.0047512	0.0030928	0.0040544	0.0036888	0.002204	0.001952	0.0015216	0.00174
168275 [Disease]	1	0.003116	0.0023904	0.0018616	0.001292	0.0013288	0.001308	0.0009776	0.0008576	0.000812	0.0008624
