Ensembl|Hugo	Ensembl	Hugo	FC_T_NT	ttest_T_NT_pval	ttest_T_NT_pval_adj
ENSG00000109189.12|USP46	ENSG00000109189.12	USP46	1.45205052449312	3.81352797457611e-08	3.47213608195847e-07
ENSG00000109193.10|SULT1E1	ENSG00000109193.10	SULT1E1	0.164095143938108	6.08094516707885e-11	1.17414030936141e-09
ENSG00000109205.16|ODAM	ENSG00000109205.16	ODAM	1.26295033400467	2.23751604820976e-07	1.6395360529626e-06
ENSG00000109220.10|CHIC2	ENSG00000109220.10	CHIC2	0.644159318518015	9.38993780452378e-10	1.31636007698635e-08
ENSG00000109255.11|NMU	ENSG00000109255.11	NMU	1	0.0433058902949262	0.0737689131888592
ENSG00000109265.13|KIAA1211	ENSG00000109265.13	KIAA1211	0.387318046110072	5.00258694514704e-05	0.000195724070263044
ENSG00000109270.12|LAMTOR3	ENSG00000109270.12	LAMTOR3	1.22748914741333	0.0215424016351568	0.040472098429259
ENSG00000109320.11|NFKB1	ENSG00000109320.11	NFKB1	0.993613883094994	0.520287113208376	0.600664655636041
ENSG00000109321.10|AREG	ENSG00000109321.10	AREG	0.658172682481034	0.129783795288224	0.18940312251245
ENSG00000109323.8|MANBA	ENSG00000109323.8	MANBA	1.0429828251799	0.169708574328786	0.237522621977582
ENSG00000109332.19|UBE2D3	ENSG00000109332.19	UBE2D3	0.893186079985744	0.0191618120737193	0.0365634844507946
ENSG00000109339.19|MAPK10	ENSG00000109339.19	MAPK10	0.303360424827708	7.86524183698124e-08	6.51327259427227e-07
ENSG00000109381.19|ELF2	ENSG00000109381.19	ELF2	0.859134664432488	0.000165236598761251	0.000564823736594375
ENSG00000109390.11|NDUFC1	ENSG00000109390.11	NDUFC1	0.866645905748841	0.00725027316315108	0.0156359992104897
ENSG00000109436.7|TBC1D9	ENSG00000109436.7	TBC1D9	0.909442369768483	0.19286578692727	0.264791150979273
ENSG00000109445.10|ZNF330	ENSG00000109445.10	ZNF330	0.706804375541813	1.90239230985366e-09	2.46038905687685e-08
ENSG00000109452.12|INPP4B	ENSG00000109452.12	INPP4B	0.847196072943288	0.108599538417032	0.162832717158753
ENSG00000109458.8|GAB1	ENSG00000109458.8	GAB1	0.823731475255867	0.000106863712764437	0.000384242447513678
ENSG00000109466.13|KLHL2	ENSG00000109466.13	KLHL2	0.692340348376485	6.15827126357734e-08	5.28509045969683e-07
ENSG00000109472.13|CPE	ENSG00000109472.13	CPE	2.16657630061301	9.65985600719993e-05	0.000351205937288108
ENSG00000109475.16|RPL34	ENSG00000109475.16	RPL34	1.05566973133746	0.367450918991985	0.452249317302593
ENSG00000109501.13|WFS1	ENSG00000109501.13	WFS1	1.52796149802783	8.49138900873885e-06	4.12098399950618e-05
ENSG00000109511.11|ANXA10	ENSG00000109511.11	ANXA10	0.143023229205803	1.12431572459495e-12	3.61067772193091e-11
ENSG00000109519.12|GRPEL1	ENSG00000109519.12	GRPEL1	0.805367441301508	0.0207055037863142	0.039142537777938
ENSG00000109534.16|GAR1	ENSG00000109534.16	GAR1	1.39721842736826	4.99710682258552e-07	3.35433245028221e-06
ENSG00000109536.11|FRG1	ENSG00000109536.11	FRG1	1.05807121948436	0.416773056251325	0.501425685410038
ENSG00000109572.13|CLCN3	ENSG00000109572.13	CLCN3	1.05851490794417	0.351240512908869	0.435365788729578
ENSG00000109576.13|AADAT	ENSG00000109576.13	AADAT	0.204753781283682	2.84202561390532e-17	3.87625118989779e-15
ENSG00000109586.11|GALNT7	ENSG00000109586.11	GALNT7	0.878958090458776	0.716806011766146	0.774520626418024
ENSG00000109606.12|DHX15	ENSG00000109606.12	DHX15	1.14038397163383	0.000558134309111904	0.00165487354392317
ENSG00000109610.5|SOD3	ENSG00000109610.5	SOD3	0.786462623509845	0.0260474967051258	0.0477003317750764
ENSG00000109618.11|SEPSECS	ENSG00000109618.11	SEPSECS	0.730072484508484	1.19708692218889e-05	5.55750931573292e-05
ENSG00000109625.18|CPZ	ENSG00000109625.18	CPZ	0.302781213498983	1.2112994274164e-05	5.61283494831795e-05
ENSG00000109654.14|TRIM2	ENSG00000109654.14	TRIM2	0.904826643939233	0.036685011098116	0.0639838327864735
ENSG00000109667.11|SLC2A9	ENSG00000109667.11	SLC2A9	0.419823341513205	3.98816726872363e-10	6.15558693766838e-09
ENSG00000109670.13|FBXW7	ENSG00000109670.13	FBXW7	0.797386300642121	0.000429116545532756	0.00131047063512653
ENSG00000109674.3|NEIL3	ENSG00000109674.3	NEIL3	5.45390089088301	7.66110495288851e-14	3.49228051873749e-12
ENSG00000109680.10|TBC1D19	ENSG00000109680.10	TBC1D19	1.25399353798983	0.101436255681004	0.153565151770374
ENSG00000109684.14|CLNK	ENSG00000109684.14	CLNK	0.504002480201209	1.08498525723221e-05	5.1112405801689e-05
ENSG00000109685.17|NSD2	ENSG00000109685.17	NSD2	1.77104868061093	1.57060556395219e-12	4.86589238699904e-11
ENSG00000109686.17|SH3D19	ENSG00000109686.17	SH3D19	0.764878996082542	4.1346688494335e-07	2.8297931505699e-06
ENSG00000109689.15|STIM2	ENSG00000109689.15	STIM2	1.0217665521385	0.619651055959328	0.690756569511938
ENSG00000109705.7|NKX3-2	ENSG00000109705.7	NKX3-2	1.44572981676755	5.34109335916885e-06	2.73109768570256e-05
ENSG00000109736.14|MFSD10	ENSG00000109736.14	MFSD10	1.05506645783714	0.200378030197346	0.273307362276423
ENSG00000109738.10|GLRB	ENSG00000109738.10	GLRB	0.746858659241079	0.224224904174577	0.300347793245253
ENSG00000109743.10|BST1	ENSG00000109743.10	BST1	0.535134049324873	5.62398169570302e-05	0.000217181488291818
ENSG00000109756.8|RAPGEF2	ENSG00000109756.8	RAPGEF2	0.845719212744128	0.00101424235629376	0.00279967528022582
ENSG00000109758.8|HGFAC	ENSG00000109758.8	HGFAC	0.0449338402220021	1.66728015246641e-14	9.20167687450085e-13
ENSG00000109762.15|SNX25	ENSG00000109762.15	SNX25	0.973365821531895	0.140078533645768	0.202120826649173
ENSG00000109771.15|LRP2BP	ENSG00000109771.15	LRP2BP	0.762928246054386	0.0125046254852011	0.0252765321717274
ENSG00000109775.10|UFSP2	ENSG00000109775.10	UFSP2	0.973801442977966	0.160374773170407	0.226449576602009
ENSG00000109787.12|KLF3	ENSG00000109787.12	KLF3	0.883659286664842	0.0194057082971027	0.0369691161849201
ENSG00000109790.16|KLHL5	ENSG00000109790.16	KLHL5	1.30447072785573	3.47457213891712e-05	0.000142316944967323
ENSG00000109794.13|FAM149A	ENSG00000109794.13	FAM149A	0.431866239814689	6.22594669095417e-14	2.90776342453104e-12
ENSG00000109805.9|NCAPG	ENSG00000109805.9	NCAPG	9.40795756165568	1.4428301299183e-22	2.14755855076622e-19
ENSG00000109814.11|UGDH	ENSG00000109814.11	UGDH	1.18231604900318	0.0174214946721534	0.0336820155083583
ENSG00000109819.8|PPARGC1A	ENSG00000109819.8	PPARGC1A	0.261539969772902	8.60457881117348e-11	1.59744658905484e-09
ENSG00000109832.13|DDX25	ENSG00000109832.13	DDX25	0.721627347598077	0.125450235705905	0.1839177495249
ENSG00000109846.7|CRYAB	ENSG00000109846.7	CRYAB	1.07395202489407	0.859511349680771	0.892300811043532
ENSG00000109854.13|HTATIP2	ENSG00000109854.13	HTATIP2	1.37127307304921	0.00029957540425813	0.000955704444075374
ENSG00000109861.15|CTSC	ENSG00000109861.15	CTSC	1.30726833388243	0.0588707121288367	0.0962730466713765
ENSG00000109881.16|CCDC34	ENSG00000109881.16	CCDC34	2.86142291112029	1.65309289727808e-13	6.88466937292188e-12
ENSG00000109906.13|ZBTB16	ENSG00000109906.13	ZBTB16	0.375924887897185	1.84476724486764e-09	2.39218794927267e-08
ENSG00000109911.18|ELP4	ENSG00000109911.18	ELP4	1.04286965428471	0.390203060999771	0.474874212238398
ENSG00000109917.10|ZPR1	ENSG00000109917.10	ZPR1	0.770975240270246	0.000887275209451712	0.00249118178630115
ENSG00000109919.9|MTCH2	ENSG00000109919.9	MTCH2	1.10514422047746	0.977272335110266	0.982784240648753
ENSG00000109920.12|FNBP4	ENSG00000109920.12	FNBP4	1.02340873517898	0.657004969507685	0.723654584026449
ENSG00000109927.9|TECTA	ENSG00000109927.9	TECTA	0.361185214845419	5.83883830307494e-16	5.23263849391276e-14
ENSG00000109929.9|SC5D	ENSG00000109929.9	SC5D	0.687684242995777	1.93236599975028e-05	8.4713302132733e-05
ENSG00000109943.8|CRTAM	ENSG00000109943.8	CRTAM	0.43573287650394	9.61482633016939e-05	0.000349790886088295
ENSG00000109944.10|C11orf63	ENSG00000109944.10	C11orf63	0.589487646206369	0.00368255869456038	0.0086788320493997
ENSG00000109956.12|B3GAT1	ENSG00000109956.12	B3GAT1	0.115939190369827	3.08225967067897e-17	4.15425502228441e-15
ENSG00000109971.13|HSPA8	ENSG00000109971.13	HSPA8	1.55811536631445	1.03475228562238e-07	8.31737725898021e-07
ENSG00000109991.8|P2RX3	ENSG00000109991.8	P2RX3	0.632239551444048	0.000632204786286626	0.00184824070484512
ENSG00000110002.15|VWA5A	ENSG00000110002.15	VWA5A	0.889481733735703	0.209250761093421	0.28362396782168
ENSG00000110011.13|DNAJC4	ENSG00000110011.13	DNAJC4	0.872573555177727	0.00144320156065534	0.00382167096437771
ENSG00000110013.12|SIAE	ENSG00000110013.12	SIAE	0.759890661889663	0.0014419380679185	0.00381872252651483
ENSG00000110025.12|SNX15	ENSG00000110025.12	SNX15	1.23811619865778	0.000245295638349276	0.000800672281011549
ENSG00000110031.12|LPXN	ENSG00000110031.12	LPXN	0.6453053081174	0.00253040664385919	0.00625909978655169
ENSG00000110042.7|DTX4	ENSG00000110042.7	DTX4	1.02058507613037	0.0214663311701442	0.0403579757965136
ENSG00000110046.12|ATG2A	ENSG00000110046.12	ATG2A	0.468833063608882	9.11551689404812e-18	1.48600288262306e-15
ENSG00000110047.17|EHD1	ENSG00000110047.17	EHD1	0.900546351440139	0.184643471052764	0.255232358395394
ENSG00000110048.11|OSBP	ENSG00000110048.11	OSBP	0.935445915578151	0.0125437665132821	0.0253511602110927
ENSG00000110057.7|UNC93B1	ENSG00000110057.7	UNC93B1	0.859393285733643	0.98700117582599	0.99012478032078
ENSG00000110060.8|PUS3	ENSG00000110060.8	PUS3	0.856757904434046	0.0170177772078913	0.0330039986933465
ENSG00000110063.8|DCPS	ENSG00000110063.8	DCPS	0.5935518853046	4.50539011111558e-06	2.35513093699696e-05
ENSG00000110066.14|KMT5B	ENSG00000110066.14	KMT5B	1.13546780650281	0.00233237400323281	0.0058320423363284
ENSG00000110074.10|FOXRED1	ENSG00000110074.10	FOXRED1	0.789473651814585	5.35108212577951e-06	2.73579667703011e-05
ENSG00000110075.14|PPP6R3	ENSG00000110075.14	PPP6R3	1.11978922290857	0.000115178605673649	0.000410261615506366
ENSG00000110076.18|NRXN2	ENSG00000110076.18	NRXN2	0.675931506602182	0.286316673307208	0.367823663839649
ENSG00000110077.14|MS4A6A	ENSG00000110077.14	MS4A6A	0.35518847767243	5.57859314845376e-13	1.98727947808705e-11
ENSG00000110079.16|MS4A4A	ENSG00000110079.16	MS4A4A	0.653800344060673	0.00351529894835891	0.00833976051269016
ENSG00000110080.18|ST3GAL4	ENSG00000110080.18	ST3GAL4	0.987006697033971	0.140189859526225	0.202235879272714
ENSG00000110090.12|CPT1A	ENSG00000110090.12	CPT1A	0.560782875332536	7.07665922677367e-09	7.83766910285894e-08
ENSG00000110092.3|CCND1	ENSG00000110092.3	CCND1	0.551001441175162	5.10303079854036e-06	2.62426252602119e-05
ENSG00000110104.11|CCDC86	ENSG00000110104.11	CCDC86	1.60689622066697	3.68224849652813e-10	5.74035041120875e-09
ENSG00000110107.8|PRPF19	ENSG00000110107.8	PRPF19	1.23254491798867	0.000187899528677779	0.000631964989863493
ENSG00000110108.9|TMEM109	ENSG00000110108.9	TMEM109	1.16142301910288	7.31307744407285e-05	0.000274122296310511
ENSG00000110169.10|HPX	ENSG00000110169.10	HPX	0.339402011229023	9.29498671114616e-10	1.30411711094007e-08
ENSG00000110171.19|TRIM3	ENSG00000110171.19	TRIM3	1.11175667376443	0.250878127682888	0.329543466468268
ENSG00000110172.11|CHORDC1	ENSG00000110172.11	CHORDC1	1.26857927736662	0.00149646679824375	0.00394380634111445
ENSG00000110195.12|FOLR1	ENSG00000110195.12	FOLR1	0.982425937733436	0.285201785995822	0.366556462748948
ENSG00000110200.8|ANAPC15	ENSG00000110200.8	ANAPC15	1.29442190556036	0.00763771350152215	0.0163694662249489
ENSG00000110218.8|PANX1	ENSG00000110218.8	PANX1	1.11026565899558	0.0951614647848434	0.14541793817309
ENSG00000110237.3|ARHGEF17	ENSG00000110237.3	ARHGEF17	0.622160257397125	0.000468756047373097	0.00141943531583757
ENSG00000110243.11|APOA5	ENSG00000110243.11	APOA5	0.149652532305479	3.48707391321728e-11	7.13974212590193e-10
ENSG00000110244.6|APOA4	ENSG00000110244.6	APOA4	0.13882871137465	1.90624601775961e-05	8.37398000410401e-05
ENSG00000110245.11|APOC3	ENSG00000110245.11	APOC3	0.454056281528683	9.31036425655944e-07	5.80778079371458e-06
ENSG00000110274.15|CEP164	ENSG00000110274.15	CEP164	0.913095124781907	0.337882896438998	0.421848398128836
ENSG00000110315.6|RNF141	ENSG00000110315.6	RNF141	1.07276242304476	0.986893778773861	0.990075068061903
ENSG00000110318.13|CEP126	ENSG00000110318.13	CEP126	1.26153794142651	0.695896749975948	0.756529209277211
ENSG00000110321.16|EIF4G2	ENSG00000110321.16	EIF4G2	1.72382676513548	5.38974693321165e-14	2.56981332188813e-12
ENSG00000110324.10|IL10RA	ENSG00000110324.10	IL10RA	0.423153484074206	6.83432510731099e-07	4.41862673699121e-06
ENSG00000110328.5|GALNT18	ENSG00000110328.5	GALNT18	1.23919364758723	0.153666881964553	0.218519967888318
ENSG00000110330.8|BIRC2	ENSG00000110330.8	BIRC2	0.958427372634176	0.253427882958969	0.332280740912193
ENSG00000110344.9|UBE4A	ENSG00000110344.9	UBE4A	1.11049321804461	0.0705514804709167	0.112572822091588
ENSG00000110367.11|DDX6	ENSG00000110367.11	DDX6	1.14068840026483	0.00309832199484959	0.00746694510184306
ENSG00000110375.2|UPK2	ENSG00000110375.2	UPK2	1.00000000103972	0.271413981536847	0.351794117974118
ENSG00000110395.6|CBL	ENSG00000110395.6	CBL	1.22680802809062	0.0046881023936716	0.0107173620931522
ENSG00000110400.10|NECTIN1	ENSG00000110400.10	NECTIN1	1.63705658926782	5.10280521417368e-07	3.41412907350075e-06
ENSG00000110422.11|HIPK3	ENSG00000110422.11	HIPK3	1.03175579017008	0.35593662698347	0.44026211251769
ENSG00000110427.14|KIAA1549L	ENSG00000110427.14	KIAA1549L	0.677762270955325	0.597857892805924	0.671051380403869
ENSG00000110429.13|FBXO3	ENSG00000110429.13	FBXO3	0.966000660588701	0.0604011457206178	0.0984700615552946
ENSG00000110435.11|PDHX	ENSG00000110435.11	PDHX	1.07108294477779	0.145228644743795	0.208345866997404
ENSG00000110436.11|SLC1A2	ENSG00000110436.11	SLC1A2	0.269514089976266	1.62175223886644e-08	1.63147417412148e-07
ENSG00000110442.11|COMMD9	ENSG00000110442.11	COMMD9	1.36652788510005	7.76557275723136e-08	6.44320450244931e-07
ENSG00000110446.10|SLC15A3	ENSG00000110446.10	SLC15A3	0.658831812720896	0.0044099363955324	0.0101628921282165
ENSG00000110448.10|CD5	ENSG00000110448.10	CD5	0.501639909468672	0.000527331198035634	0.00157568789679252
ENSG00000110455.13|ACCS	ENSG00000110455.13	ACCS	0.663345835483689	6.45909067952422e-06	3.22709442969691e-05
ENSG00000110492.15|MDK	ENSG00000110492.15	MDK	5.56408804161285	8.28584632035084e-16	7.05616076942514e-14
ENSG00000110497.14|AMBRA1	ENSG00000110497.14	AMBRA1	1.11694349756345	0.0222448884242046	0.0416068038879879
ENSG00000110514.19|MADD	ENSG00000110514.19	MADD	0.900724309847786	0.0121113569566602	0.0245817391388098
ENSG00000110536.13|PTPMT1	ENSG00000110536.13	PTPMT1	1.25072413220562	4.91401611000306e-06	2.53965017375973e-05
ENSG00000110583.12|NAA40	ENSG00000110583.12	NAA40	1.23603521789497	7.89314786573816e-06	3.85634399936749e-05
ENSG00000110619.17|CARS	ENSG00000110619.17	CARS	0.864669398815558	0.0381812210099165	0.0662256634774019
ENSG00000110628.13|SLC22A18	ENSG00000110628.13	SLC22A18	0.712200629360458	0.00095822973226946	0.00266266531286629
ENSG00000110651.11|CD81	ENSG00000110651.11	CD81	0.58855964769648	9.2669390327624e-08	7.53549621965767e-07
ENSG00000110660.14|SLC35F2	ENSG00000110660.14	SLC35F2	1.36573193015669	0.283384242167728	0.364626781006212
ENSG00000110665.11|C11orf21	ENSG00000110665.11	C11orf21	0.490428575548801	9.07509127705173e-07	5.6765334328264e-06
ENSG00000110675.12|ELMOD1	ENSG00000110675.12	ELMOD1	1.00592019745871	0.130517856905051	0.190271614073479
ENSG00000110680.12|CALCA	ENSG00000110680.12	CALCA	1.02289816451146	0.473213667628385	0.556051235586947
ENSG00000110693.17|SOX6	ENSG00000110693.17	SOX6	0.531643793434807	4.52283507687874e-07	3.06968152303463e-06
ENSG00000110696.9|C11orf58	ENSG00000110696.9	C11orf58	1.09775578792066	0.0983752168896938	0.149519498091004
ENSG00000110697.12|PITPNM1	ENSG00000110697.12	PITPNM1	0.792899675229932	0.00132513106060225	0.00354244391134291
ENSG00000110700.6|RPS13	ENSG00000110700.6	RPS13	1.57564873670569	7.03302080811266e-05	0.000264551625475144
ENSG00000110711.9|AIP	ENSG00000110711.9	AIP	0.957609423172717	0.477796729213102	0.560609151999223
ENSG00000110713.15|NUP98	ENSG00000110713.15	NUP98	1.09037734335274	0.0136242931212473	0.0272040857808563
ENSG00000110717.12|NDUFS8	ENSG00000110717.12	NDUFS8	1.2356073019164	0.000638938101484896	0.00186585404471841
ENSG00000110719.9|TCIRG1	ENSG00000110719.9	TCIRG1	1.05716228402152	0.840698921202031	0.876865726294264
ENSG00000110721.11|CHKA	ENSG00000110721.11	CHKA	1.06390001756372	0.29045092485839	0.372352342780187
ENSG00000110723.11|EXPH5	ENSG00000110723.11	EXPH5	0.24214295215134	2.31425700136635e-10	3.82480382052948e-09
ENSG00000110756.17|HPS5	ENSG00000110756.17	HPS5	0.496792767676154	2.33742311388074e-14	1.23106681354759e-12
ENSG00000110768.11|GTF2H1	ENSG00000110768.11	GTF2H1	1.16530146639198	7.80520933042548e-10	1.11988070502006e-08
ENSG00000110777.11|POU2AF1	ENSG00000110777.11	POU2AF1	0.315644855377903	0.00045657234137431	0.00138578752855822
ENSG00000110786.17|PTPN5	ENSG00000110786.17	PTPN5	1.65216277452396	0.0053646854376358	0.0120429272965262
ENSG00000110799.13|VWF	ENSG00000110799.13	VWF	1.66331877228743	0.000186786743863044	0.00062869505352546
ENSG00000110801.13|PSMD9	ENSG00000110801.13	PSMD9	1.12448959581714	0.00709742301440555	0.0153498755117291
ENSG00000110811.19|P3H3	ENSG00000110811.19	P3H3	0.45881036338223	0.00153825179084918	0.00404055181523293
ENSG00000110841.13|PPFIBP1	ENSG00000110841.13	PPFIBP1	0.704587472540811	4.64984667833477e-07	3.14964090198086e-06
ENSG00000110844.13|PRPF40B	ENSG00000110844.13	PRPF40B	1.16083578982201	0.00238737153598243	0.00594870639513957
ENSG00000110848.8|CD69	ENSG00000110848.8	CD69	0.42125921934474	3.95687894648264e-07	2.72116902076912e-06
ENSG00000110851.11|PRDM4	ENSG00000110851.11	PRDM4	1.22022511024	5.73100575451443e-05	0.000220915720076621
ENSG00000110852.4|CLEC2B	ENSG00000110852.4	CLEC2B	0.599334588774733	0.000387908722646374	0.00119928359171642
ENSG00000110871.14|COQ5	ENSG00000110871.14	COQ5	0.946155440796949	0.218893134896384	0.294350993009773
ENSG00000110876.9|SELPLG	ENSG00000110876.9	SELPLG	0.551683586001921	0.00216440516047777	0.00545426913977151
ENSG00000110880.10|CORO1C	ENSG00000110880.10	CORO1C	1.11425844976819	0.0220845198832889	0.0413363287963102
ENSG00000110881.11|ASIC1	ENSG00000110881.11	ASIC1	2.48289117670072	0.000141881878790402	0.000493967684176814
ENSG00000110887.7|DAO	ENSG00000110887.7	DAO	0.342098843889417	1.81129826561063e-07	1.36071943877363e-06
ENSG00000110888.17|CAPRIN2	ENSG00000110888.17	CAPRIN2	0.946565365587433	0.811727225658792	0.853984936791736
ENSG00000110900.14|TSPAN11	ENSG00000110900.14	TSPAN11	0.681496720114906	0.23288036609789	0.309753145271395
ENSG00000110906.12|KCTD10	ENSG00000110906.12	KCTD10	1.23398783983724	7.4220134457957e-05	0.000277779827597431
ENSG00000110911.14|SLC11A2	ENSG00000110911.14	SLC11A2	1.06615506567517	0.10923295134946	0.163617626624258
ENSG00000110917.7|MLEC	ENSG00000110917.7	MLEC	1.84637129375579	1.08219620540716e-07	8.65605254577304e-07
ENSG00000110921.13|MVK	ENSG00000110921.13	MVK	0.605309361077901	9.44828655186131e-07	5.88309643172827e-06
ENSG00000110925.6|CSRNP2	ENSG00000110925.6	CSRNP2	1.12146942005653	0.0197676884422968	0.0375792451207013
ENSG00000110931.18|CAMKK2	ENSG00000110931.18	CAMKK2	0.743888255744612	4.75082176027667e-06	2.46685321009118e-05
ENSG00000110934.10|BIN2	ENSG00000110934.10	BIN2	0.456895845738304	2.38542386026631e-06	1.34026916842864e-05
ENSG00000110944.8|IL23A	ENSG00000110944.8	IL23A	1.1337578020168	0.684127329484762	0.746411258667582
ENSG00000110955.8|ATP5B	ENSG00000110955.8	ATP5B	1.25371822250468	0.00500190495220845	0.0113325753894046
ENSG00000110958.15|PTGES3	ENSG00000110958.15	PTGES3	1.59595833631611	2.63131537813272e-09	3.28760768813853e-08
ENSG00000110975.8|SYT10	ENSG00000110975.8	SYT10	0.0543148294457489	7.52512882302269e-18	1.26281990258509e-15
ENSG00000110987.8|BCL7A	ENSG00000110987.8	BCL7A	1.16921589402385	0.00428494863265597	0.00990887135168498
ENSG00000111011.17|RSRC2	ENSG00000111011.17	RSRC2	0.956755353499296	0.781089599015628	0.8286278690022
ENSG00000111012.9|CYP27B1	ENSG00000111012.9	CYP27B1	1.66831148464334	4.60254261217603e-05	0.000181922923201979
ENSG00000111046.3|MYF6	ENSG00000111046.3	MYF6	1.00000000207944	0.0215928786302416	0.0405446800695311
ENSG00000111052.7|LIN7A	ENSG00000111052.7	LIN7A	1.01790638433625	0.0463456419500984	0.0781959934213735
ENSG00000111057.10|KRT18	ENSG00000111057.10	KRT18	0.906436839097035	0.0246543509596747	0.0454799574713603
ENSG00000111058.7|ACSS3	ENSG00000111058.7	ACSS3	0.804024482151023	0.00743908674588441	0.0159998552276564
ENSG00000111077.17|TNS2	ENSG00000111077.17	TNS2	0.537331676268156	1.59505940994124e-10	2.7606301233533e-09
ENSG00000111087.9|GLI1	ENSG00000111087.9	GLI1	0.975013694057414	0.211203022435759	0.285806161359228
ENSG00000111110.11|PPM1H	ENSG00000111110.11	PPM1H	0.948921112065634	0.0964059038071348	0.147002793235644
ENSG00000111142.13|METAP2	ENSG00000111142.13	METAP2	1.20586688166726	0.0141238178168273	0.0280477277766266
ENSG00000111144.9|LTA4H	ENSG00000111144.9	LTA4H	0.985102834532677	0.21551568189951	0.290551091015155
ENSG00000111145.7|ELK3	ENSG00000111145.7	ELK3	1.40326120777586	0.00016545021207799	0.000565441006317052
ENSG00000111181.12|SLC6A12	ENSG00000111181.12	SLC6A12	0.285468202933343	2.71063317732958e-11	5.7546555734393e-10
ENSG00000111186.12|WNT5B	ENSG00000111186.12	WNT5B	0.746877814567355	0.0317450018325107	0.0564813883235888
ENSG00000111196.9|MAGOHB	ENSG00000111196.9	MAGOHB	1.10797214698542	0.00940182654078848	0.0196605051491878
ENSG00000111199.10|TRPV4	ENSG00000111199.10	TRPV4	0.135070965876239	1.11782934530694e-17	1.77989627010408e-15
ENSG00000111203.11|ITFG2	ENSG00000111203.11	ITFG2	0.787448521151658	1.82789838476575e-06	1.0545378042479e-05
ENSG00000111206.12|FOXM1	ENSG00000111206.12	FOXM1	3.82693672723623	1.04253729451847e-15	8.6208265073781e-14
ENSG00000111215.11|PRR4	ENSG00000111215.11	PRR4	0.962096603358611	0.427118440677745	0.511222036856231
ENSG00000111224.13|PARP11	ENSG00000111224.13	PARP11	0.938872031167733	0.0184213815080575	0.0353199425677312
ENSG00000111229.15|ARPC3	ENSG00000111229.15	ARPC3	1.42424685216256	1.29841237041089e-07	1.01414211929378e-06
ENSG00000111231.8|GPN3	ENSG00000111231.8	GPN3	1.25971592377464	0.00113665338360083	0.00309170442826879
ENSG00000111237.18|VPS29	ENSG00000111237.18	VPS29	1.40097517146759	4.19539153566512e-05	0.000167786254476589
ENSG00000111247.14|RAD51AP1	ENSG00000111247.14	RAD51AP1	4.21875019394544	1.26310305128013e-18	2.98214274879476e-16
ENSG00000111249.13|CUX2	ENSG00000111249.13	CUX2	0.437762933224537	1.52667384672491e-07	1.17236770903501e-06
ENSG00000111252.10|SH2B3	ENSG00000111252.10	SH2B3	1.04070528600491	0.817761768998329	0.858881926672459
ENSG00000111254.7|AKAP3	ENSG00000111254.7	AKAP3	0.630541813929694	1.4495432918145e-05	6.5787703900275e-05
ENSG00000111261.13|MANSC1	ENSG00000111261.13	MANSC1	1.10732031060693	0.412382610750871	0.496990294178882
ENSG00000111262.5|KCNA1	ENSG00000111262.5	KCNA1	0.996091739498009	0.80408487617118	0.848003501150432
ENSG00000111266.8|DUSP16	ENSG00000111266.8	DUSP16	0.613774199968552	7.20017815202582e-10	1.04180430624029e-08
ENSG00000111269.2|CREBL2	ENSG00000111269.2	CREBL2	0.88315513678668	0.0323079273579329	0.0573309965359463
ENSG00000111271.14|ACAD10	ENSG00000111271.14	ACAD10	0.802712206495941	2.76248115785751e-05	0.000116237438493233
ENSG00000111275.12|ALDH2	ENSG00000111275.12	ALDH2	0.397981741263264	2.92499885495591e-15	2.04342566522906e-13
ENSG00000111276.10|CDKN1B	ENSG00000111276.10	CDKN1B	0.840881624605975	0.00771603525270596	0.0165197467693018
ENSG00000111291.8|GPRC5D	ENSG00000111291.8	GPRC5D	1.59431417464706	0.027910204531117	0.0506562369800795
ENSG00000111300.9|NAA25	ENSG00000111300.9	NAA25	1.14219583611753	0.000729012213808046	0.00209599429978203
ENSG00000111305.18|GSG1	ENSG00000111305.18	GSG1	1.05163312548515	0.992074164835067	0.994106865676258
ENSG00000111319.12|SCNN1A	ENSG00000111319.12	SCNN1A	0.408006603283894	3.60669962043265e-08	3.30050133135235e-07
ENSG00000111321.10|LTBR	ENSG00000111321.10	LTBR	0.766144693461525	0.000142855867091138	0.000496752438191774
ENSG00000111325.16|OGFOD2	ENSG00000111325.16	OGFOD2	1.03883580233515	0.514942170626356	0.595437758198429
ENSG00000111328.6|CDK2AP1	ENSG00000111328.6	CDK2AP1	1.48452267357783	1.91516853413112e-06	1.09969606839055e-05
ENSG00000111331.12|OAS3	ENSG00000111331.12	OAS3	1.00403130385038	0.731982580048322	0.787563380645366
ENSG00000111335.12|OAS2	ENSG00000111335.12	OAS2	0.601981095789329	3.52947175624341e-06	1.89563752907494e-05
ENSG00000111339.10|ART4	ENSG00000111339.10	ART4	0.36506192926227	7.66527398991099e-09	8.39164002833934e-08
ENSG00000111341.9|MGP	ENSG00000111341.9	MGP	1.39011299000235	0.0344852276164221	0.0606289688897183
ENSG00000111344.11|RASAL1	ENSG00000111344.11	RASAL1	0.504052733879058	0.0251608180650428	0.0462820614496092
ENSG00000111348.8|ARHGDIB	ENSG00000111348.8	ARHGDIB	0.785071366350398	0.0817421021794604	0.127720635600714
ENSG00000111358.13|GTF2H3	ENSG00000111358.13	GTF2H3	1.43437949501939	1.26906055377599e-08	1.31372902927025e-07
