gene	gene_cluster	MO1_mean	MO1_sd	MO2_mean	MO2_sd	MO3_mean	MO3_sd	MO4_mean	MO4_sd
CYP3A7	MO3	0.254704676529308	0.794531869594916	0.340031776029846	0.983231505809565	-1.2859709696417	0.450686133499025	0.215115661803879	0.875818261550727
COL26A1	MO1	0.589577600957113	0.805093033420074	0.020193301179835	0.780049853668726	-0.567723971332705	0.931808369439894	-0.295586404208205	1.11987318914045
CELF5	MO3	0.0540429663836046	1.05690019118265	-0.172015585303993	0.70722793260423	-0.659240846434678	0.389632670324578	0.485012640666416	1.18104032095062
DMKN	MO1	-0.687320279355246	0.982574699107035	0.265773760107089	0.759026527527499	0.482206444661647	0.988358929749449	0.206454730434994	0.887440576471736
UBXN10	MO1	0.707644424710223	0.651573672780803	0.00129045711957062	0.858313283202307	-0.677939006321225	0.713742539597906	-0.337360130704634	1.14272622024695
SPATA18	MO2	-0.0976767016876207	0.98764449638905	0.640137839725794	0.677364374976074	0.284441923303972	1.01445272095355	-0.612221780977307	0.894309424502372
BMP10	MO4	0.20150660869651	1.02440276125638	0.776213076833079	1.12615820406399	-0.495200921060999	0.534630060529008	-0.574242501802853	0.45555323867054
C1orf106	MO1	-0.675414154396662	0.840398185867373	-0.086045749165648	0.839523160220307	0.268665597317807	0.928427786109742	0.621124390516611	0.912724424067079
IGFN1	MO1	-0.696984181436511	0.665419988653391	0.788176166088591	1.10409407226289	0.280338727280289	1.04598722372864	-0.10631958703514	0.592653010902832
CCDC141	MO2	-0.39853430591763	1.06199416816087	0.667470598282507	0.648750773403922	0.165606074374751	0.767862523477142	-0.248252631951471	1.04510596244374
PRICKLE2	MO1	-0.864801395000541	0.809311087959796	0.274940291334496	0.639061005691005	0.507594795649403	1.03626808563616	0.369785339726604	0.880679456417052
CXCL1	MO1	-0.616674539307587	0.772348688573914	0.338312771418705	0.625595489337788	0.797410443663265	1.06785970320602	-0.118503855630892	1.03672209313465
RHO	MO4	-0.270150991973207	0.986308693408212	0.101728916920917	1.14741898009778	-0.619245239301204	0.59664085046176	0.56873610576981	0.787523159402517
S100P	MO4	-0.28887508932526	0.847538122326422	-0.261789019801602	1.01059730330694	-0.369118020193723	0.681501755141046	0.747310322739119	0.95866834113403
NDST3	MO4	0.375077675097561	0.820953305039236	0.622473888940625	0.941164272567297	-0.363346919632182	1.1377567017811	-0.704926212672661	0.564036380397257
RANBP3L	MO1	0.843591576042084	0.562274399694653	-0.0230199960768611	0.901807433495332	-0.864120264193174	0.974696156606667	-0.347731999662952	0.823410682292489
ADGRV1	MO3	0.246678987814073	0.551097240774978	-0.284565364219643	0.644268128037587	-1.11785215792362	0.996334001544116	0.653578917136095	1.00451955171651
SPINK1	MO4	-0.473525734359551	1.03596253642788	-0.00837964300599262	0.877476472320334	-0.253058424875335	0.7645303608154	0.656159772557823	0.879512161927284
BMPER	MO4	-0.0995041866662056	1.03543303375795	0.619828940912313	0.971640214116495	0.326796521712694	0.570684348945244	-0.618453116803567	0.83348893852918
TMEM74	MO4	0.034000152901994	1.10188643973421	-0.407823795765002	0.80301330019357	-0.578260938941255	0.950036115997777	0.657906629217911	0.686340916394965
FREM1	MO1	-0.642356680900634	0.691405858045549	0.418854501595141	0.711614177128764	0.834864176684537	0.950570138203018	-0.182470317420927	1.04428288337499
TRPV6	MO1	-0.603857691757154	0.612112956539323	0.235070762637273	1.00312665792115	0.75551628879527	1.25388127365361	-0.0190693451738329	0.816213864785904
FBP1	MO1	0.592270504292437	0.722790632229347	0.456730089834248	0.918413647907018	-0.974164730860951	0.94214614319515	-0.4256057673496	0.70218541883971
WNK2	MO1	-0.819450313391382	0.743828757990774	0.173124695914426	0.916650150258777	0.592872486823768	0.99490218861465	0.357543345439429	0.801858414627784
MBL2	MO3	0.362204113123969	0.552559162695419	0.478349578029556	0.516783725023235	-1.67709000152571	0.860858906547533	0.219342540810136	0.692437684796063
HEPACAM	MO3	0.462004665648297	0.93375618708021	0.380659522020755	0.83020585982374	-0.892082225776038	0.478680671994982	-0.27341615718273	1.0265689681566
PKNOX2	MO2	-0.439430404708066	0.610615738500107	0.787342900472455	0.6593105610808	0.553820515801759	0.923282265722862	-0.540131849939173	1.05386468934487
TMEM63C	MO1	-0.507440953258572	0.595087017002412	0.351877005204997	0.666998815866957	0.377081002521249	1.01194310463637	0.00746894498450498	1.34389843583712
AMN	MO3	0.266978885028088	1.12538956550978	0.225489235806625	0.749032529110954	-1.09800227911041	0.720832731512151	0.186807687751122	0.776331402883403
SPIC	MO2	0.276560364636495	0.831331464800387	0.652143127938487	0.779230962548323	-0.626342696609836	1.00972543095608	-0.468904423650132	0.926405530067895
RRAD	MO3	-0.528393899179509	0.867905831403534	0.40947518703608	0.830100720419812	1.03924792371887	0.872477946063305	-0.416789069073503	0.702927335771525
CHRFAM7A	MO3	-0.537268598203794	1.08859598373609	0.118908546322741	0.728199954035893	0.966155726338686	0.749359801161758	-0.116633672063558	0.822771477137001
NNMT	MO2	0.0100556271304918	0.806904816446114	0.703808085520936	0.51972265266087	-0.0617085749456799	0.932209750269559	-0.571770136212404	1.19406473922923
ELFN2	MO3	0.25310566594559	1.06627830876527	0.144765774901189	0.831808205812576	-1.02964549217163	0.390184685297759	0.228975437394096	0.974507481353512
C15orf48	MO3	-0.574193666464568	0.912107429805817	-0.0285817483416989	0.854248157790033	1.04371957720218	0.827020686049619	0.000966089556934278	0.831991526672544
IGF2	MO2	-0.0708865704994164	0.874488384330991	0.690697099052788	0.783971049373078	-0.498768162749339	0.696799785187412	-0.21340073752088	1.17918757448229
GPD1	MO3	0.519191082810119	0.89776702950052	0.114566066944684	0.827164745684338	-1.24397916431786	0.757183753212912	0.103855704737111	0.759399165458123
VWCE	MO4	-0.101453205793612	0.976292947922473	-0.301548024527273	0.532208377432783	-0.824182842436682	0.887622894874647	0.857351392393484	0.79882005585596
PBK	MO2	0.117625908070776	0.926449456867867	-0.781703329773293	0.896543055985089	0.0716447205029046	1.13381180228001	0.497953794531241	0.693315673367022
SCARA5	MO2	-0.518532774367375	0.910803645250437	0.881365330479341	0.595064166547849	0.397461402227911	1.06638843621074	-0.443177959158443	0.70926801000926
OR2B2	MO2	0.168613080617923	0.981982430822542	-0.661005991206683	0.79440817298867	-0.124349843380504	1.03268262191308	0.459421263905163	0.901879651742624
MFSD2A	MO4	0.491360593185294	1.09839512534615	0.359126806336624	1.01692930573161	-0.317229088337016	0.313933337090646	-0.630848955228479	0.754302028377364
SHOX2	MO1	-0.739480157759642	0.662509152473467	-0.197578497579837	0.570442137441712	0.96949232936166	1.06203910422261	0.36270049097349	0.933326456332927
ATF5	MO3	-0.203775667257207	1.03269419242405	0.185390273770552	0.866527334058978	-0.696675184842357	0.548615051716509	0.474387828820512	1.04036247623662
STK32A	MO1	-0.786440461290408	0.628036930754357	0.586116459289332	0.729225036018435	0.775631157028224	0.994573511527834	-0.137815200257938	0.897209903749598
CTNND2	MO1	-0.612379836261351	0.812930832574158	0.0521018887330265	0.957398908967865	0.0971383617887091	0.878569130078542	0.54042920557812	0.993412568597551
MYO7B	MO2	-0.284066380370899	0.781433263289115	0.611269055456366	0.590126219294527	-0.762968468080083	0.88994095455286	0.236472083099583	1.17770666773707
SEMA3E	MO1	-0.552056243979662	0.616993452971525	-0.279651904280887	0.712024715493291	0.879258670566016	1.17377690319131	0.289807972477789	1.01132900831642
KISS1	MO3	0.47203250324737	0.747675764552799	-0.314046433418857	0.899959483818491	-1.21801966638678	0.414148648549421	0.502117139828355	0.851408871616547
HSD17B13	MO3	0.454709485046614	1.13934976180554	0.266023967134351	0.876507580389964	-0.981864068486257	0.36415103402025	-0.114446890271389	0.791768103231543
SGCD	MO4	-0.218003785826331	0.850444793280555	0.491410654769892	0.696318484818624	0.777169938312568	0.943247862792591	-0.655097044424302	0.919267620622871
GTSF1	MO1	-0.619454525448334	0.662193445399815	0.0411512212684823	0.650596668870625	0.422318085600319	1.04375201136817	0.362057862282349	1.22742864633209
KCND3	MO4	0.542887071954244	0.928420356077016	0.503121256868602	0.653967118901207	-0.463172222770599	0.810851666355915	-0.719781160227909	0.866242308697259
COL24A1	MO1	-0.852367110312836	0.496556902212709	0.090323916545692	0.568197162212113	0.684469777735651	0.720680658886809	0.407528270123249	1.23225256018215
KNDC1	MO2	-0.458833270002186	0.806122338452378	0.694651133357475	0.857495871084179	0.170569852333075	0.938967334784183	-0.211020441251404	1.04318087578484
CYP4F22	MO3	0.148363167288204	0.855633032988827	0.155006251748576	0.663372467688284	-0.945282534892995	0.837254467660804	0.279632881296893	1.17984357355014
GAP43	MO1	-0.625211574334031	0.80781052553663	-0.301425681897981	0.690452715948074	0.835420024054109	1.16962717183035	0.411431968231551	0.786699901095177
SLC9C1	MO3	-0.46520406310826	0.915190134678415	0.0576383572143682	0.768163681068024	1.25485810427833	0.762233878857579	-0.31344319993554	0.759299556770971
C2orf54	MO4	0.224462653157016	0.78607284745468	-0.249917838569616	0.920404479180613	-0.955996475698138	1.14476145194121	0.55034226238819	0.708135964952154
FADS6	MO3	0.573377018500495	1.14506822613532	0.0175768569877286	0.842176649359862	-0.82460360026195	0.565072074840765	-0.122224037707919	0.812667964554418
SAA1	MO2	0.16428112135519	0.721176989784887	0.679837138786878	0.742384952159931	-0.498084084719596	1.11681601757685	-0.451506294560038	1.04079547653652
SLCO4C1	MO1	-0.659862378520675	0.88041986522253	0.118278930112272	0.546227734936264	-0.055108589220194	0.856919843783155	0.625383560383394	1.10990289396613
PIFO	MO1	-0.522677793377368	0.683357795440425	-0.14012947176553	1.09320853007774	0.557546425330531	0.902483366815596	0.333393878848619	1.01450920976786
ZNF80	MO2	-0.47815099534523	0.762554408721195	0.987008734853889	0.698603785279189	0.263585526034306	0.944294021767081	-0.495050195133897	0.816129261033076
SLC6A19	MO1	-0.470882339357517	0.463283183670772	0.0810046392542916	1.03402049374977	0.08728352293883	1.10320920169839	0.373202399195947	1.18249332211789
VWC2L	MO1	-0.628190933772414	0.497772620017233	0.520620690499366	0.763043159033609	0.877178789964305	1.22296555867499	-0.309234380442009	0.865596461584624
TRAM1L1	MO1	-0.621334725117764	0.761579654412914	-0.197621122674495	0.756313346725069	0.455911034613335	1.03278072894683	0.546832794878972	1.00705093451335
ZG16	MO3	0.549093746731468	0.847463192331499	0.0587769816082735	0.798115978671385	-1.50904013753777	0.251053420926703	0.278915214087586	0.668004807886375
UBE2C	MO4	-0.433975695860512	0.782315287609443	-0.560858216654668	0.948052209854952	0.455972867957316	0.993412066998105	0.658820244035616	0.76243590697669
DSG4	MO1	0.831253118597361	0.968267238164683	-0.446933342817643	0.697620775536405	-0.564773346905876	0.835007974938167	-0.154058424988707	0.813830765711423
KLHL38	MO4	-0.370506687780138	0.823078298336276	-0.453714378394554	0.855682706188986	0.131977512661804	1.01438819998741	0.695502736207434	0.921985746994279
ACBD7	MO2	0.25541754010409	0.760399797186504	-0.841507809131688	0.844681562757247	0.149853021813721	1.13490388915339	0.357181407564407	0.906776598318542
PRR18	MO3	0.174393495970185	0.934011454188708	0.207121297379763	0.612354674984151	-1.12691708022338	0.941186505469971	0.316983974592537	0.951226459002127
KBTBD11	MO4	0.384687608653407	1.00331274567175	0.465641830359893	0.69397759440432	-0.182310453341111	0.960860151308857	-0.69033127288732	0.86700246351658
FAM9B	MO3	0.254562226946537	1.07275411527039	0.301540227885796	0.912273816704052	-0.891736178935885	0.422110169856668	0.011442175364741	0.98024160277783
C8orf31	MO3	-0.514057392881715	1.0833011796486	0.399022006660381	0.718804306972215	0.744890257651769	0.653506019381638	-0.246342597726584	0.930094041853128
SAMD12	MO1	-0.669631076485542	0.879165489993972	0.241713407316208	0.697469030512944	0.419024420620553	0.972503080061306	0.246241581718711	1.06684825599819
C5orf46	MO3	-0.277086852841009	0.940080773859134	-0.116991167266119	1.10022736865051	1.01915825604151	0.862065938389006	-0.221111265965644	0.668667966822112
C12orf42	MO2	-0.498554367598134	0.867380170404302	0.744760843289722	0.875366816988052	0.281966655971898	0.990192074571135	-0.278744624401362	0.85070832988943
HTR1D	MO2	-0.0812847396310263	0.881806586741438	-0.50791188037978	0.52047435502602	-0.211997679137342	0.894477461674781	0.644272682417795	1.19092350908631
ALOX15B	MO1	-0.600913686309358	0.868245623018128	0.210555757915932	1.00633868829222	0.824848209305528	1.00596391279404	-0.0429219491870328	0.727282470909485
NRXN1	MO1	-0.547920493428282	0.557860564907357	0.236455022224109	0.924438412788495	0.769286990966844	1.43653760363926	-0.0872424453709034	0.791185359136036
FAM71C	MO4	-0.448045911366412	0.771897368327628	-0.353034953796592	0.676829950019417	-0.115259710906785	0.850444531379654	0.839683744205907	1.05638110594742
SLC25A41	MO1	0.682466953960097	0.9390714217519	-0.293537767295965	1.06864014859182	-0.359149809411062	0.544411916632317	-0.251593313809894	0.911077304386785
TMIE	MO2	0.364649246754577	0.751556172491598	-0.687571547813931	0.536938032341992	-0.355455342202599	0.547486410923417	0.414827311871094	1.33783558171578
PNMAL1	MO1	-0.62865308655817	0.44254954911363	0.287276824987771	0.75935835951104	0.998321776764575	1.20070612047713	-0.183092626412272	0.964252096603955
LDOC1	MO1	-0.626840648999041	0.743122706889901	0.419604723588033	0.649400646705533	0.821044226341056	0.927495712859988	-0.191107869405468	1.06821600596714
FAM153B	MO2	-0.422554161506136	0.7511408019729	0.616072428933891	0.744499870729944	0.449161129306498	0.707871193158661	-0.349476372596264	1.21979045472866
B4GALNT4	MO1	-0.64368057632275	0.540863365835038	0.36780470581451	1.12459657599805	0.949863934213081	1.00671880702918	-0.206687755331294	0.691438955118374
GLTPD2	MO3	0.354785330683908	0.803987945578586	0.361154050792597	0.909395686717921	-1.38524408589908	0.850357280754118	0.151640911147637	0.586626840625472
NTM	MO3	-0.553007583862949	0.819329832697945	0.250023167345275	0.757164804585806	1.34923449889403	0.566125613044177	-0.441402428523806	0.712627701841446
MAGEB17	MO2	0.295364827577968	0.944710625851027	-0.560181434362427	0.49831180340372	-0.0715806259470816	0.83565795895391	0.208969525819445	1.28543013444617
PLCXD3	MO2	-0.498737488497358	0.940728463680546	0.684677856485164	0.660178015778845	0.598622133198789	0.894399374565969	-0.417475095009437	0.875065438952234
FAM43B	MO4	-0.42984342832935	0.710146579116407	0.598911697973744	0.74801714791472	0.927024984760881	1.16842238784466	-0.613954334388393	0.611936041504468
CTNNA3	MO4	0.490343752821357	1.21506491698798	0.332150927442666	0.668188096319134	-0.301255705979818	0.628289223174924	-0.6164358052008	0.806973155344949
PLGLB1	MO3	0.499892388908221	0.851910884026093	0.550681840525425	0.760369620877938	-1.49490240097875	0.433666471814811	-0.0960251322129958	0.550665594296999
SLC35F3	MO1	-0.625709454547447	0.497830105633489	0.265042029722307	0.965419015654365	0.948607329530671	1.16758238162475	-0.137455195707544	0.844265966931883
ZNF730	MO1	-0.664217517011641	0.74010058875963	-0.337453800644785	0.596386771759883	0.722990637591165	0.674348263622862	0.550469740855592	1.11964051010582
DUSP5P1	MO2	-0.289947631115905	0.771444286634925	-0.675316306674499	0.741661135237022	0.786524564055695	1.0469742634326	0.406549134911606	0.91741471494977
KCNH8	MO1	-0.779766718877749	0.689275954436331	0.27244040383684	0.852092686473794	0.476384808628928	0.687292956439286	0.301349826382966	1.12658746828988
NPW	MO3	0.0824256053584678	0.889276387245837	0.454746853968483	1.02272727862746	-0.86707431896437	0.608552597711893	0.0471628798790206	1.01696217140753
TACSTD2	MO1	-0.666539216026039	0.506733668931428	0.52695958534441	0.951430863952098	0.96875938472288	1.11485441761181	-0.329305101549136	0.658058419167651
POU3F2	MO4	-0.273619656600139	0.696241301235122	-0.576195927940649	0.757448616896276	-0.175400746721079	0.915758281508015	0.882307626212346	0.966431014265522
DRD1	MO1	0.840352225839743	0.699738257119562	0.110673487315735	0.555725287364229	-0.667682868829184	0.719569502104798	-0.575832580052595	1.06501621205503
NTF3	MO2	-0.119927430009621	0.862000491837886	0.782243729375341	0.654854501541315	-0.0188713326764352	1.16557697256852	-0.527660568853077	0.919275320778231
NAP1L3	MO3	-0.509663561473322	0.745303442841086	0.426885211940021	0.581700862915599	0.818969362621526	0.617679989364363	-0.319087308174945	1.24904048214736
PCLO	MO1	-0.702891526881677	0.733709268986778	-0.159703139932049	0.884311609654557	0.746260069710908	0.729654356182047	0.426027730341457	0.993222740714599
RGS7BP	MO2	-0.246257375957243	0.917020613085857	0.682094640808571	0.59389519834052	0.0591289177142105	0.896972713777026	-0.356687550560707	1.16796370373532
MPPED1	MO3	0.392963267307443	0.976233983803615	0.184077197003602	0.747141774134832	-1.27366226175436	0.472545731823452	0.195120308926737	0.873728657864946
MT1X	MO4	0.279531034344912	0.847160639230035	0.497016118073132	0.860064624980105	-0.0331049640407526	1.11118481634729	-0.696108307999868	0.848656773983972
PRAMEF10	MO3	0.417757751229829	1.04351310489614	0.0591194694903296	1.14246653606479	-0.669451405550705	0.498600518373597	-0.0872263445276783	0.869021956233021
SAMD11	MO2	-0.332459317443933	0.998437418916472	0.702159996138138	0.70550857935864	0.477702566000908	0.97582369948054	-0.534375253001832	0.777035202385405
ERC2	MO1	-0.627690058750933	0.73738071413636	0.0270160937711929	0.597385143681122	0.472831556848062	0.643101954042033	0.352411947874129	1.34581396920778
ZCCHC16	MO3	0.119655026738258	1.16667956842629	0.0661122372761367	0.856769625255758	-0.673140245015241	0.593083505013887	0.222050967249258	1.00954826098524
DMBT1	MO1	-0.678434717183432	0.317226509522458	-0.0158249974634268	1.1951460218909	0.380578114301955	0.999888834372018	0.497460832305343	0.939719494032133
PLA2G2A	MO2	-0.305983122922737	0.944761227662043	0.848936591730007	0.660786500963697	-0.100324401036648	0.93570864633093	-0.340119183279644	0.970049359796861
IDO2	MO4	0.540882916201032	1.11010697460742	0.462506907175139	0.87830363996397	-0.516542103344597	0.616404810922325	-0.651132671103193	0.579003224103977
SPATA41	MO3	0.658536086937744	1.05589635562802	-0.0298947856193074	0.609096917856869	-1.13193662060962	0.664254915264133	0.0131096488575505	0.774971330636819
ZFP92	MO1	-0.680105789974604	0.884423045828378	0.560031204503768	0.711556975664922	0.668528751543685	0.817931919978433	-0.16303269528108	0.944674494818699
MYBPC1	MO2	0.282912921299795	1.10423726046414	-0.604371993062862	0.526713732866114	-0.0938106593035447	1.46313854775929	0.272944022320776	0.613013412435918
HRCT1	MO1	0.705806052130891	1.01193479424342	-0.296605152776093	0.668673679243598	-0.410367190248412	0.87183649511544	-0.242761660728709	0.969216352453607
HSH2D	MO2	-0.508222314606891	0.805306175240238	0.916552395278049	0.645375074810349	0.457479846871441	0.996792941902943	-0.519924013771972	0.754384202490397
SULT1A2	MO3	0.575693901011224	0.862636176946001	0.372545914977808	0.598468772849125	-1.39326931617191	0.570036088375936	-0.0851810340897771	0.796483936758767
RP11-366L20.2	MO1	-0.586318754440311	0.715543504671482	-0.295719063142992	0.540462276194819	0.806264394667907	1.06814199509276	0.383237259033126	1.07830728052446
ADAMTSL2	MO2	-0.161542531839674	1.08180002487956	0.783222535850961	0.852230812530816	-0.14824573585771	0.604010548402724	-0.407172055527033	0.900419288956707
UGT2B17	MO1	0.736781607278389	1.02797934808998	0.0116771056870216	0.7007778531859	-0.566075864097343	0.731621176234742	-0.443900709017871	0.886489329764659
DLGAP2	MO4	0.186373315330052	1.03943509225672	0.576262191647852	0.881285101153008	0.144039071665273	0.761377486796091	-0.771938286996393	0.727169054099815
EPS8L3	MO4	-0.306476352873526	0.90450137359217	-0.289039558529406	1.20922232306898	0.0198503997416839	0.984095280532152	0.555573555422187	0.688953133908223
EGFL6	MO1	-0.601730492903352	0.68527704546461	-0.0198615525721015	0.782778205446488	1.0850016869682	1.27822618882681	-0.00230167494611522	0.728889871700457
RORB	MO2	-0.519357965528654	0.710493866831246	0.885255319076556	0.736804761366962	0.381606959058648	0.739175016092376	-0.436105332845174	1.01746727580892
RNU5F-1	MO1	-0.567211665023152	0.788678542246894	-0.347313146141296	0.600393716078248	0.831286676832295	1.14521007768649	0.392016416395034	0.923170919579424
RNU5E-4P	MO1	-0.557240163153996	0.680658527297797	-0.550516191884921	0.747210313247873	0.797782345849459	0.883416981727774	0.574371526904204	0.926444453088374
HIST2H3A	MO4	-0.541235727672346	1.05879495903828	-0.233575669879207	0.872035986345189	0.284281467451876	1.03993377249733	0.596267952982164	0.622228313914866
RP11-261N11.8	MO4	0.61490049762306	1.05616582553787	0.512327845933305	0.629058285274719	-0.748195492444818	0.709242189126403	-0.632206896080631	0.637098492302891
PSORS1C1	MO3	-0.469360951902175	0.859200256617052	0.0867421082776789	1.01946797662382	1.1917706356057	0.668270990546707	-0.295964173902166	0.693735272467697
FAM83A-AS1	MO3	0.411724412390677	1.17874826718148	0.260476797997931	1.05555035654055	-0.606362644089451	0.463996778553477	-0.289898324854781	0.73304118570566
MUC12	MO2	-0.467722601975894	0.94318453266214	0.768779425793894	0.599611888475504	0.416137720916932	0.787737472308927	-0.41203641240028	0.987146962600093
AL592528.1	MO2	-0.453224612501379	0.760527222859786	0.729926401615894	0.730410264844345	0.594099246209392	1.17940313896163	-0.501011145972697	0.759786802602899
RP11-89H19.1	MO3	-0.524481125435152	0.85392737931833	0.166783401338904	0.927831334021625	1.04379235475657	0.84380437085265	-0.217336122285101	0.812464020532466
SLCO1B7	MO3	0.39338780492672	1.1332670520767	0.376368213941527	0.815957572687744	-0.832688051045083	0.689339273248281	-0.233357346396305	0.806779566574316
FAM99B	MO3	0.224198885869716	0.805235213001366	0.320165065651152	0.875132916443705	-1.42737004277439	0.268201882168525	0.348872889697951	0.83684606168908
FAM99A	MO3	0.276648122400088	1.04402965923801	0.525363604280432	0.681109069138689	-1.4169259189914	0.346318546625729	0.113115959236381	0.641166614802055
TRIM71	MO4	-0.484734669094264	0.89203062018699	-0.285956461855447	0.838309416779039	-0.266806300064467	0.925317204334749	0.912118175164787	0.672984104772704
XKR4	MO1	-0.471446480841261	0.518101390837612	0.291413550787208	1.04900478133116	0.742676192380217	1.32830946620915	-0.198288428713933	0.830346340827766
IGLV4-60	MO2	-0.370232728609325	0.700926795293693	0.858656882890201	1.00127561445098	0.175926559331741	1.09946487970846	-0.446669921015924	0.727720873875299
IGLV3-21	MO2	-0.51933623016582	0.764932274723295	0.886954192202305	0.636161745184987	0.513455064654033	0.975921214589902	-0.516681060490268	0.820951821377853
TRGV4	MO2	-0.475833457862042	0.62413195885945	0.839661593099337	0.75859550812651	0.460983305269825	1.05465072313538	-0.490677206541186	0.907886156278622
TRGV3	MO2	-0.383570316611011	0.786052919304708	0.942876828317104	0.597458741761333	0.248985252168108	0.913736071209643	-0.548087622928841	0.94010627945067
IGHD	MO2	-0.477321702161925	0.694172243899846	1.06896160677096	0.864343068448005	0.0625856115554593	0.803194128380746	-0.444980945418573	0.797874937755664
IGHV1-2	MO2	-0.502878527584616	0.703781078747176	0.832247195217189	0.733067209048562	0.502019799879447	1.0705805082419	-0.480599541898432	0.832208372739706
RP1-29C18.10	MO3	-0.448472264993133	0.963490049275652	0.587891049718058	0.840836229921674	0.856059317041087	0.595484638922834	-0.542447104242212	0.741366277253124
LPAL2	MO3	0.349109842213475	1.1773583784458	0.31871604404193	0.69774254861259	-1.02094763080254	0.563209737371097	-0.0249053932782638	0.833226727262545
RP3-352A20.1	MO3	0.549042850971274	1.04948102482488	0.174158563016626	0.945321940054999	-0.792971177911177	0.719127984760935	-0.248747065337264	0.773096225412664
RPSAP46	MO4	0.129694804122203	0.949780932042902	-0.602586796760686	0.858805427597146	-0.679437245000313	0.62063352576001	0.783681579918458	0.745924142739389
KRT222	MO3	0.245748342562464	1.03482252371809	-0.14978857175838	0.670631491677175	-0.830531855389092	0.607531978915892	0.367603639537491	1.11678930811207
LCNL1	MO2	-0.520271489158158	0.83614460091151	0.864701041823149	0.848634669720244	-0.0269337204758205	0.868142180724461	-0.172550589648118	0.923506695773396
MEG3	MO1	-0.533725775194984	0.727999618396134	0.430707412266911	0.616306659205569	0.575943480859936	1.05651418530127	-0.151255324988103	1.18033607961108
CPEB1	MO1	-0.473111291302318	0.518808819597355	0.365229465042322	1.02921760991972	0.404909992024351	1.1755254036216	-0.0566241846331508	1.08743835450423
FER1L6	MO4	-0.470574046719449	0.873416883670928	-0.0578920192189923	1.22195085880435	-0.164905192970478	0.666013706910748	0.642254081173852	0.784372865788869
APOC1P1	MO3	0.439605522651839	0.613373255053498	0.320761948799021	0.941775097335272	-1.4180635186504	0.812489820065639	0.116604655926642	0.71864957574652
EVPLL	MO3	0.469736087139819	1.03937708992033	-0.23333187199661	0.860554876748892	-0.71537502334652	0.541886510657867	0.134334213708221	1.03246492936417
AMD1P4	MO1	0.602931580034638	0.79578248554862	0.178786612359534	0.784609393608637	-0.860403304656975	0.82581571334585	-0.268804796747789	1.03814168139961
RP11-313J2.1	MO1	-0.611613436311294	0.826189780937748	-0.32955867281963	0.461818115083915	0.591472451083022	0.688528439932197	0.567435509373731	1.17834469625028
ANKRD20A11P	MO2	-0.406478213476343	0.884277925473667	1.03293271175156	0.710219644579197	0.0189353368212144	0.741504112677474	-0.46255188293139	0.838265613720393
GCGR	MO3	0.529825975327335	0.860324164150562	0.374517612508886	0.712231992782635	-1.24970968845275	0.603010115877385	-0.124831431654601	0.881033129040916
RP11-364B6.2	MO4	-0.36706354842514	0.773767823188564	-0.398373559975703	0.754182324382726	-0.10410071710609	1.06852514852595	0.786494682089398	0.955232413746798
FAM8A6P	MO2	0.23098700534976	0.99278457595128	-0.541107660918011	0.44954108937936	-0.295552292132495	0.67223815018834	0.394736531442558	1.27363281304886
TDRD15	MO3	0.23055372343587	0.892614814139717	0.525112596232861	0.720270811143818	-1.1329076482818	0.635910140848506	-0.00868252743651393	1.00285858173596
CACYBPP3	MO4	-0.435010266634428	0.845667617220774	-0.442784144314502	0.801177458218322	-0.12180015639389	0.917680850272657	0.90620739646981	0.76962347408377
FAM19A5	MO3	-0.336849705803694	1.14774411173862	0.341216455879525	1.12350625716524	0.627556740611415	0.474095655635853	-0.312875840770566	0.685915045386487
HEPN1	MO3	0.424057510070981	1.15362244219673	0.0620912989505895	0.974638367425479	-0.628571598931115	0.495127967890016	-0.120895030323862	0.906477197291956
RNU2-36P	MO1	0.751187825777505	1.12875289216754	-0.400578062372397	0.669589112617255	-0.437395350694072	0.773484686132286	-0.185818653633399	0.801298929413233
LINC01767	MO3	0.490390168931501	0.777624836640358	-0.260158020272082	1.06171688043746	-0.955480370115404	0.655862481077434	0.279512861922436	0.900871073715234
AC104809.2	MO3	0.170631511041337	1.16596902629105	0.259033480617592	0.750470742378045	-0.636190238928078	0.544028468024414	-0.0176274017615095	1.0985211723862
ARSEP1	MO3	0.540886527162654	0.993655507570166	-0.391344451784948	0.812644015256068	-0.925951212222793	0.462293169101514	0.320282657830095	0.895848222403172
INHBA-AS1	MO4	-0.0142906090316697	1.11538573060459	-0.519741881133335	0.59266871245874	-0.300250886101854	0.914438120680044	0.6369362701077	0.903441861118782
RP11-191L9.4	MO4	-0.450226012526779	0.778363531977439	-0.351838009869454	0.810762148504024	0.158486898399011	1.10454704819832	0.676707482502748	0.949351415755054
C4BPAP1	MO3	0.513105276322632	1.05711193394733	0.0644899209301876	0.994587301294883	-0.699108655407082	0.626932335313884	-0.174111779685173	0.871438201875834
RP1-293L8.2	MO1	0.629608469617318	0.936686784196955	-0.281783835220606	0.847462184907826	-0.384757046570905	0.985040270147358	-0.190718405218126	0.948950380393884
LINC00365	MO3	0.586783092385089	1.02250220772689	-0.18588513346338	0.805229037420602	-0.831364943947815	0.67194456541202	0.0406990828082181	0.934815795775199
AC025165.8	MO1	-0.573149674309726	0.851338046470568	0.33755486449678	0.641438603208278	0.768917986192052	1.027484699442	-0.146465268512282	1.02466925824502
